year,bevoegdgezag,bestuur_key,bevoegd_gezagnaam,postcode_bevoegd_gezag,eenpitter,aantal_leerlingen,categorie_bestuuromvang,aantal_gewichtleerlingen,gemiddeld_leerlinggewicht,aandeel_apcg_leerlingen,aandeel_lwoo_leerlingen,aantal_voltijdleerlingen,aantal_deeltijdleerlingen,aantal_leerlingen_vbo_groen,aantal_bol_leerlingen,aantal_bol_deeltijdleerlingen,aantal_bbl_leerlingen,aandeel_leerlingen_randstad,omvang_formatie_totaal,omvang_formatie_manager,omvang_formatie_op,omvang_formatie_lio,omvang_formatie_oop_obp,omvang_formatie_onbekend,leerling_leraar_ratio,gewogen_deelnemer_leraar_ratio,omvang_formatie_op_la,omvang_formatie_op_lb,omvang_formatie_op_lc,omvang_formatie_op_ld,omvang_formatie_op_le,omvang_formatie_op_overig,aandeel_formatie_op_la,aandeel_formatie_op_lb,aandeel_formatie_op_lc,aandeel_formatie_op_ld,aandeel_formatie_op_le,aandeel_formatie_op_overig,streefpercentage_formatie_op_la,streefpercentage_formatie_op_lb,streefpercentage_formatie_op_lc,streefpercentage_formatie_op_ld,streefpercentage_formatie_op_le,streefpercentage_formatie_op_ove,omvang_formatie_op_brutsal,loonsom_op_brutsal,gemiddelde_loonsom_op_brutsal,solvabiliteiti,solvabiliteitii,rentabiliteit,liquiditeitcurrentratio,liquiditeitquickratio,weerstandsvermogenexclusiefmater,weerstandsvermogen,personeelslastenrijksbijdragen,personeelslastentotaalbatenplusf,personeelslastentotaallastenplus,voorzieningentotaalbatenplusfina,rijksbijdragentotaalbatenplusfin,overigeoverheidsbijdragenensubsi,huisvestingsratio,kapitalisatiefactor,algemenereservetotaalbatenplusfi,investeringeninventarisenapparat,nettowerkkapitaal,aantalinstellingen,variatieinlb
2016,41869,41869-2016,Stichting Markant Onderwijs,4816,0,2088,2,2242.5,1.1,0,0,0,0,0,0,0,0,,136.8,9.1999998,118.2,0,9.5,0,17.700001,,76.300003,37.700001,4.0999999,0,0,0,64.599998,31.9,3.5,0,0,0,,,,,,,118.16,401639.59,3399.0601,.65,.6800000000000001,-.01,1.88,1.88,.09,.21,.87,.82999998,.81999999,.0099999998,.94999999,.01,.07,.31,.17,.01,.09,8,2.5409503
2017,41869,41869-2017,Stichting Markant Onderwijs,4816,0,2097,2,2246.1001,1.1,0,0,0,0,0,0,0,0,,135,8.8000002,117.1,0,9.1999998,0,17.9,,75,39.200001,2.9000001,0,0,0,64.099998,33.5,2.4000001,0,0,0,,,,,,,117.11,397799.06,3396.71,,,,,,,,,,,,,,,,,,,8,2.5125043
2012,41871,41871-2012,Stichting Openbaar Onderwijs Kampen,8262,0,795,2,854.40002,1.1,0,0,0,0,0,0,0,0,,53.799999,6.3000002,43,0,4.5,0,18.5,,37.299999,5.6999998,0,0,0,0,86.800003,13.2,0,0,0,0,,,,,,,42.970001,134003.92,3118.3799,.69,.71,.01,2.73,2.73,.29,.4,.88999999,.82999998,.82999998,.0099999998,.94,.04,.08,.54,.4,.04,.29,5,.48785242
2013,41871,41871-2013,Stichting Openbaar Onderwijs Kampen,8262,0,785,2,841.40002,1.1,0,0,0,0,0,0,0,0,,51.799999,6.3000002,39.599998,2,4,0,19.799999,,33.900002,5.6999998,0,0,0,0,85.699997,14.3,0,0,0,0,,,,,,,39.599998,124616.39,3146.76,.8,.82,.04,4.4,4.4,.33,.42,.83999997,.80000001,.82999998,.0099999998,.94999999,.02,.08,.49,.42,.01,.32,5,.3714835
2014,41871,41871-2014,Stichting Openbaar Onderwijs Kampen,8262,0,823,2,881.20001,1.1,0,0,0,0,0,0,0,0,,57,5.3000002,44.700001,0,7,0,18.4,,37.099998,7.5999999,0,0,0,0,83.099998,16.9,0,0,0,0,58,40,2,0,0,0,44.66,139592.14,3125.3701,.82,.85,.01,5.26,5.26,.36,.44,.88999999,.82999998,.82999998,.0099999998,.93000001,.01,.08,.5,.43,.01,.35,5,.48682645
2015,41871,41871-2015,Stichting Openbaar Onderwijs Kampen,8262,0,870,2,938.09998,1.1,0,0,0,0,0,0,0,0,,58.599998,3.3,49.099998,3,3.2,0,17.700001,,40.200001,8.8999996,0,0,0,0,81.900002,18.1,0,0,0,0,,,,,,,49.080002,152884.45,3114.73,.79,.8100000000000001,.02,3.8,3.8,.29,.42,.81999999,.79000002,.81,.0099999998,.95999998,.01,.09,.51,0,.07,.28,5,.48682645
2016,41871,41871-2016,Stichting Openbaar Onderwijs Kampen,8262,0,907,2,973.59998,1.1,0,0,0,0,0,0,0,0,,59.700001,2.8,52.599998,0,4.3000002,0,17.200001,,42.700001,9.8999996,0,0,0,0,81.199997,18.799999,0,0,0,0,,,,,,,52.610001,169841.27,3228.02,.75,.76,0,2.68,2.68,.2,.39,.85000002,.81,.81999999,.0099999998,.94999999,.01,.09,.44,.38,.05,.2,5,.79498428
2017,41871,41871-2017,Stichting Openbaar Onderwijs Kampen,8262,0,955,2,1028.2,1.1,0,0,0,0,0,0,0,0,,59.200001,7.1999998,48.099998,0,3.9000001,0,19.9,,42.299999,5.8000002,0,0,0,0,88,12,0,0,0,0,,,,,,,48.07,153251.38,3187.96,,,,,,,,,,,,,,,,,,,5,.32093614
2012,41873,41873-2012,Stichting Natuurlijk Leren,3042,1,107,1,107,1,0,0,0,0,0,0,0,0,,7.1999998,1,5.0999999,0,1.1,0,21.1,,3.8,1.3,0,0,0,0,75.099998,24.9,0,0,0,0,,,,,,,5.0599999,15029.34,2969.52,,,,,,,,,,,,,,,,,,,,0
2012,41876,41876-2012,Stichting Openbaar Primair Onderwijs Rivierenland,4005,0,2227,2,2500,1.1,0,0,0,0,0,0,0,0,,140,9.3000002,117.8,0,12.9,0,18.9,,91.300003,26,.40000001,0,0,0,77.5,22.1,.30000001,0,0,0,,,,,,,117.77,364289.81,3093.27,.58,.75,.02,2.82,2.82,.12,.23,.91000003,.81999999,.83999997,.07,.91000003,.08,.07,.37,.23,.03,.18,7,6.4017715
2013,41876,41876-2013,Stichting Openbaar Primair Onderwijs Rivierenland,4005,0,2141,2,2397.5,1.1,0,0,0,0,0,0,0,0,,130.60001,9.3000002,110.4,0,10.9,0,19.4,,80.099998,29.9,.40000001,0,0,0,72.599998,27.1,.40000001,0,0,0,,,,,,,110.42,349251.97,3162.8601,.61,.77,.04,2.99,2.99,.14,.26,.88,.80000001,.82999998,.07,.91000003,.07,.06,.39,.26,.01,.19,7,5.8558273
2014,41876,41876-2014,Stichting Openbaar Primair Onderwijs Rivierenland,4005,0,2082,2,2327.3999,1.1,0,0,0,0,0,0,0,0,,130,12,106.9,0,11.1,0,19.5,,78,28.9,0,0,0,0,73,27,0,0,0,0,58,40,2,0,0,0,106.85,343509,3214.8201,.59,.76,-.01,2.99,2.99,.15,.26,.95999998,.86000001,.85000002,.07,.89999998,.01,.06,.4,.26,0,.21,7,3.669347
2015,41876,41876-2015,Stichting Openbaar Primair Onderwijs Rivierenland,4005,0,1906,2,2136.7,1.1,0,0,0,0,0,0,0,0,,123.8,10,103.7,0,10.1,0,18.4,,74.300003,29.5,0,0,0,0,71.599998,28.4,0,0,0,0,,,,,,,103.71,340002.06,3278.27,.59,.76,.01,3.15,3.15,.17,.28,.87,.83999997,.85000002,.079999998,.95999998,.01,.07,.43,.28,0,.24,7,2.7315288
2016,41876,41876-2016,Stichting Openbaar Primair Onderwijs Rivierenland,4005,0,1838,2,2053.1001,1.1,0,0,0,0,0,0,0,0,,115.8,10.5,93.900002,0,11.3,0,19.6,,67.5,26.5,0,0,0,0,71.800003,28.200001,0,0,0,0,,,,,,,93.949997,321499.88,3422.1101,.55,.69,-.01,2.53,2.53,.17,.28,.88999999,.85000002,.85000002,.07,.95999998,.01,.07,.47,.28,.01,.24,7,2.6506064
2017,41876,41876-2017,Stichting Openbaar Primair Onderwijs Rivierenland,4005,0,1798,2,2017.6,1.1,0,0,0,0,0,0,0,0,,113,12.3,86.699997,0,14,0,20.700001,,60.700001,26,0,0,0,0,70.099998,29.9,0,0,0,0,,,,,,,86.690002,298214.03,3439.8301,,,,,,,,,,,,,,,,,,,7,2.9358621
2012,41878,41878-2012,Stichting Openbaar Onderwijs Land van Altena,4254,0,833,2,881.59998,1.1,0,0,0,0,0,0,0,0,,51.700001,5.9000001,41.599998,0,4.1999998,0,20,,30,11.6,0,0,0,0,72.099998,27.9,0,0,0,0,,,,,,,41.630001,125459.02,3013.6299,.46,.63,-.03,2.01,2.01,.07,.15,.88999999,.82999998,.81,.059999999,.94,.04,.06,.33,.09,0,.12,7,1.3902724
2013,41878,41878-2013,Stichting Openbaar Onderwijs Land van Altena,4254,0,801,2,844.5,1.1,0,0,0,0,0,0,0,0,,50.299999,5.8000002,40.599998,0,4,0,19.799999,,26.9,13.7,0,0,0,0,66.300003,33.700001,0,0,0,0,,,,,,,40.549999,123881.28,3054.8799,.69,.71,.06,2.57,2.57,.15,.22,.82999998,.79000002,.85000002,.0099999998,.94999999,.03,.01,.31,.11,.01,.15,7,1.4010201
2014,41878,41878-2014,Stichting Openbaar Onderwijs Land van Altena,4254,0,771,2,817.79999,1.1,0,0,0,0,0,0,0,0,,52,6.0999999,41.400002,0,4.5,0,18.6,,28.5,13,0,0,0,0,68.699997,31.299999,0,0,0,0,58,40,2,0,0,0,41.43,128005.49,3089.9199,.69,.74,0,2.62,2.62,.13,.24,.85000002,.82999998,.82999998,.02,.97000003,0,.06,.33,.12,.03,.14,7,1.4570028
2015,41878,41878-2015,Stichting Openbaar Onderwijs Land van Altena,4254,0,733,2,778.90002,1.1,0,0,0,0,0,0,0,0,,51,5.5999999,41.299999,0,4.0999999,0,17.700001,,27.4,13.9,0,0,0,0,66.400002,33.599998,0,0,0,0,,,,,,,41.349998,129740.81,3137.8501,.6800000000000001,.73,.01,2.6,2.6,.14,.24,.83999997,.82999998,.82999998,.02,.99000001,0,.06,.34,.11,.01,.16,7,1.2013881
2016,41878,41878-2016,Stichting Openbaar Onderwijs Land van Altena,4254,0,715,2,763,1.1,0,0,0,0,0,0,0,0,,48.599998,4.9000001,39.5,0,4.1999998,0,18.1,,25.6,13.2,0,0,0,.60000002,64.900002,33.5,0,0,0,1.5,,,,,,,39.470001,129571.27,3283.04,.63,.69,-.04,2.31,2.31,.12,.21,.86000001,.85000002,.81999999,.02,.99000001,0,.06,.32,.08,0,.14,7,1.0854009
2017,41878,41878-2017,Stichting Openbaar Onderwijs Land van Altena,4254,0,758,2,815.29999,1.1,0,0,0,0,0,0,0,0,,88.199997,7.8000002,69,0,11.4,0,11,,47.900002,21.1,0,0,0,0,69.400002,30.6,0,0,0,0,,,,,,,69.019997,226020.69,3274.6399,,,,,,,,,,,,,,,,,,,7,1.3837492
2012,41884,41884-2012,Kerkelijk Lichaam 'Geref. Gem. regio Barneveld',3772,0,762,2,818.40002,1.1,0,0,0,0,0,0,0,0,,48.700001,3,40.299999,0,5.4000001,0,18.9,,30.9,8.3999996,1,0,0,0,76.599998,20.799999,2.5999999,0,0,0,,,,,,,40.349998,119605.02,2964.21,.45,.73,0,2.68,2.68,.07,.15,.91000003,.88,.88,.1,.97000003,0,.03,.34,.13,.01,.16,2,.63639611
2013,41884,41884-2013,Kerkelijk Lichaam 'Geref. Gem. regio Barneveld',3772,0,757,2,814.59998,1.1,0,0,0,0,0,0,0,0,,46.400002,2.5,38.5,0,5.4000001,0,19.700001,,29,8.3999996,1,0,0,0,75.400002,21.9,2.7,0,0,0,,,,,,,38.459999,115358.55,2999.1001,.59,.8,.1,4.01,4.01,.17,.24,.80000001,.79000002,.87,.090000004,.98000002,0,.03,.41,.22,.01,.25,2,.63639611
2014,41884,41884-2014,Kerkelijk Lichaam 'Geref. Gem. regio Barneveld',3772,0,781,2,841.59998,1.1,0,0,0,0,0,0,0,0,,50.299999,2.5,41.099998,0,6.6999998,0,19,,30,7.4000001,3.7,0,0,0,73.099998,17.9,9,0,0,0,58,40,2,0,0,0,41.080002,124052.89,3019.46,.64,.84,.06,5.1,5.1,.24,.3,.86000001,.81999999,.87,.090000004,.94999999,0,.03,.47,.28,.01,.32,2,2.3334525
2015,41884,41884-2015,Kerkelijk Lichaam 'Geref. Gem. regio Barneveld',3772,0,814,2,874,1.1,0,0,0,0,0,0,0,0,,51,2.7,39.200001,0,9.1000004,0,20.799999,,26.799999,8.5,3.8,0,0,0,68.599998,21.700001,9.8000002,0,0,0,,,,,,,39.16,121544.8,3103.9299,.64,.84,.06,5.53,5.53,.27,.34,.82999998,.81,.86000001,.11,.98000002,0,.04,.52,.31,.02,.37,2,3.1819806
2016,41884,41884-2016,Kerkelijk Lichaam 'Geref. Gem. regio Barneveld',3772,0,814,2,870.70001,1.1,0,0,0,0,0,0,0,0,,52.099998,2.7,39.299999,0,10.1,0,20.700001,,28,6.5,4.8000002,0,0,0,71.199997,16.5,12.3,0,0,0,,,,,,,39.259998,127140.51,3238.6899,.72,.83,.09,4.62,4.62,.3,.41,.79000002,.76999998,.83999997,.059999999,.98000002,0,.05,.55,.38,.05,.36,2,1.9091883
2017,41884,41884-2017,Kerkelijk Lichaam 'Geref. Gem. regio Barneveld',3772,0,814,2,863.79999,1.1,0,0,0,0,0,0,0,0,,55.799999,2.5999999,39.900002,0,13.3,0,20.4,,29.299999,6.1999998,4.4000001,0,0,0,73.5,15.6,11,0,0,0,,,,,,,39.93,129617.41,3246.4199,,,,,,,,,,,,,,,,,,,2,1.6970563
2012,41886,41886-2012,Stg. Verschillend Onderwijs in Leusden Achterveld (VOILA),3833,0,2311,2,2370.7,1,0,0,0,0,0,0,0,0,,133.89999,12.8,114.3,0,6.8000002,0,20.200001,,92.699997,21.6,0,0,0,0,81.099998,18.9,0,0,0,0,,,,,,,114.27,354872.38,3105.5601,.44,.64,.01,1.69,1.69,.01,.12,.88999999,.81,.81,.050000001,.91000003,0,.08,.26,.12,.01,.06,10,1.162612
2013,41886,41886-2013,Stg. Verschillend Onderwijs in Leusden Achterveld (VOILA),3833,0,2240,2,2296.1001,1,0,0,0,0,0,0,0,0,,131.3,12,111.1,0,8.1000004,0,20.200001,,86,25.1,0,0,0,0,77.400002,22.6,0,0,0,0,,,,,,,111.12,348868.28,3139.45,.51,.71,.05,2.46,2.46,.08,.15,.86000001,.75999999,.79000002,.059999999,.88,0,.07,.3,.13,.01,.13,10,1.6244315
2014,41886,41886-2014,Stg. Verschillend Onderwijs in Leusden Achterveld (VOILA),3833,0,2188,2,2240.8,1,0,0,0,0,0,0,0,0,,123.2,11.8,105.6,0,5.9000001,0,20.700001,,80.5,25.1,0,0,0,0,76.199997,23.799999,0,0,0,0,58,40,2,0,0,0,105.59,335281.41,3175.28,.52,.72,0,2.5,2.5,.08,.17,.88,.81999999,.81999999,.059999999,.93000001,0,.06,.32,.14,.02,.14,10,1.7521099
2015,41886,41886-2015,Stg. Verschillend Onderwijs in Leusden Achterveld (VOILA),3833,0,2133,2,2183.7,1,0,0,0,0,0,0,0,0,,119.7,10.1,101.7,0,8,0,21,,78.800003,22.9,0,0,0,0,77.5,22.5,0,0,0,0,,,,,,,101.65,326456.94,3211.5801,.53,.75,.01,2.84,2.84,.09,.18,.82999998,.79000002,.80000001,.07,.94999999,0,.08,.34,.15,.02,.16,10,1.6802447
2016,41886,41886-2016,Stg. Verschillend Onderwijs in Leusden Achterveld (VOILA),3833,0,2120,2,2179.1001,1,0,0,0,0,0,0,0,0,,125.8,10,107,0,8.8000002,0,19.799999,,84.5,22.5,0,0,0,0,79,21,0,0,0,0,,,,,,,106.97,354613.56,3314.9199,.59,.6800000000000001,.05,2.15,2.15,.11,.22,.83999997,.80000001,.82999998,.029999999,.94999999,.01,.03,.35,.19,.03,.14,10,1.5450639
2017,41886,41886-2017,Stg. Verschillend Onderwijs in Leusden Achterveld (VOILA),3833,0,2087,2,2158.3999,1,0,0,0,0,0,0,0,0,,129,10.9,106.9,0,11.2,0,19.5,,85.400002,21.5,0,0,0,0,79.900002,20.1,0,0,0,0,,,,,,,106.92,353547.13,3306.73,,,,,,,,,,,,,,,,,,,10,1.6344894
2012,41891,41891-2012,Stichting SMART Limburg,6216,1,319,1,578.5,1.8,0,0,0,0,0,0,0,0,,26.799999,2,20.4,0,4.4000001,0,15.6,,17.200001,3.2,0,0,0,0,84.400002,15.6,0,0,0,0,,,,,,,20.42,59378.352,2908.4099,.86,.9300000000000001,.15,12.48,12.48,.76,.83,.69999999,.69,.80000001,.07,.98000002,0,.06,.97,.83,.01,.82,1,0
2013,41891,41891-2013,Stichting SMART Limburg,6216,1,333,1,592.79999,1.8,0,0,0,0,0,0,0,0,,27.1,2.5999999,20.1,0,4.4000001,0,16.6,,15.2,4.9000001,0,0,0,0,75.699997,24.299999,0,0,0,0,,,,,,,20.120001,60627.77,3013.5901,.88,.94,.21,15.38,15.38,.94,1.01,.69,.69,.86000001,.07,1,0,.04,1.15,1.01,.01,1.01,1,0
2014,41891,41891-2014,Stichting SMART Limburg,6216,1,344,1,587.29999,1.7,0,0,0,0,0,0,0,0,,27.700001,3,19.299999,0,5.4000001,0,17.799999,,15.4,3.9000001,0,0,0,0,79.800003,20.200001,0,0,0,0,58,40,2,0,0,0,19.280001,58397.988,3028.97,.89,.95,.21,19.19,19.19,1.13,1.18,.69999999,.69,.86000001,.079999998,.98000002,0,.03,1.33,1.18,.02,1.19,1,0
2015,41891,41891-2015,Stichting SMART Limburg,6216,1,359,1,589.09998,1.6,0,0,0,0,0,0,0,0,,27.4,3,19.799999,0,4.5999999,0,18.1,,16,3.8,0,0,0,0,80.800003,19.200001,0,0,0,0,,,,,,,19.790001,62078,3136.25,.88,.94,.22,16.13,16.13,1.28,1.35,.67000002,.64999998,.83999997,.090000004,.98000002,0,.04,1.52,.31,.01,1.35,1,0
2016,41891,41891-2016,Stichting SMART Limburg,6216,1,378,1,591.59998,1.6,0,0,0,0,0,0,0,0,,29.5,3,21.6,0,4.9000001,0,17.5,,17.9,3.8,0,0,0,0,82.5,17.5,0,0,0,0,,,,,,,21.639999,69272.227,3200.5701,.6,.64,.22,2.67,2.67,1.43,1.48,.67000002,.64999998,.82999998,.11,.97000003,.02,.05,2.48,.51,.02,1.5,1,0
2017,41891,41891-2017,Stichting SMART Limburg,6216,1,380,1,567.5,1.5,0,0,0,0,0,0,0,0,,33,3,22.1,0,7.9000001,0,17.200001,,18.1,4,0,0,0,0,81.900002,18.1,0,0,0,0,,,,,,,22.129999,67216.563,3037.1001,,,,,,,,,,,,,,,,,,,1,0
2012,41895,41895-2012,Stichting openbaar prim. ond. Wolderwijs,7961,0,1543,2,1601.8,1,0,0,0,0,0,0,0,0,,94.5,8,85.400002,0,1.1,0,18.1,,61.299999,24.1,0,0,0,0,71.800003,28.200001,0,0,0,0,,,,,,,43.220001,130943.92,3029.9199,.59,.74,-.01,3.02,3.02,.27,.41,.88999999,.85000002,.83999997,.11,.94999999,.04,.06,.69,.41,0,.36,10,1.0918384
2013,41895,41895-2013,Stichting openbaar prim. ond. Wolderwijs,7961,0,1476,2,1524.9,1,0,0,0,0,0,0,0,0,,99.400002,8,87,0,4.3000002,0,17,,54.700001,32.299999,0,0,0,0,62.900002,37.099998,0,0,0,0,,,,,,,87.050003,279582.22,3211.8101,.6800000000000001,.84,.03,4.88,4.88,.32,.44,.85000002,.81,.82999998,.1,.94999999,.02,.06,.65,.41,.01,.41,10,1.8179353
2014,41895,41895-2014,Stichting openbaar prim. ond. Wolderwijs,7961,0,1359,2,1399.8,1,0,0,0,0,0,0,0,0,,95.699997,7,83.300003,0,5.4000001,0,16.299999,,50,33.299999,0,0,0,0,60,40,0,0,0,0,58,40,2,0,0,0,83.25,274366.19,3295.55,.67,.82,-.02,4.49,4.49,.33,.44,.87,.85000002,.82999998,.1,.97000003,.01,.05,.66,.41,.01,.42,10,1.9252994
2015,41895,41895-2015,Stichting openbaar prim. ond. Wolderwijs,7961,0,1293,2,1332.3,1,0,0,0,0,0,0,0,0,,93.599998,6.5,79.800003,0,7.1999998,0,16.200001,,49.700001,30.1,0,0,0,0,62.299999,37.700001,0,0,0,0,,,,,,,79.849998,266634.69,3339.3501,.69,.8,-.03,2.43,2.43,.31,.42,.87,.85000002,.82999998,.07,.98000002,0,.05,.6,.38,.01,.18,10,1.6254914
2016,41895,41895-2016,Stichting openbaar prim. ond. Wolderwijs,7961,0,1233,2,1260.9,1,0,0,0,0,0,0,0,0,,90.800003,7.3000002,76.199997,0,7.1999998,0,16.200001,,47.5,28.799999,0,0,0,0,62.200001,37.799999,0,0,0,0,,,,,,,76.25,264436.16,3468.0801,.65,.77,-.04,2.17,2.17,.29,.38,.85000002,.83999997,.81,.07,.98000002,0,.07,.59,.35,.01,.16,10,1.5698903
2017,41895,41895-2017,Stichting openbaar prim. ond. Wolderwijs,7961,0,1250,2,1283,1,0,0,0,0,0,0,0,0,,86,7.3000002,72.199997,0,6.5,0,17.299999,,44.400002,26.799999,0,0,0,1,61.5,37.099998,0,0,0,1.4,,,,,,,72.230003,252857.5,3500.72,,,,,,,,,,,,,,,,,,,10,1.2670614
2012,41898,41898-2012,Ver. Prot./Chr. Prim. Onderw. Nieuwerkerk aan den IJssel,2912,0,708,2,736.20001,1,0,0,0,0,0,0,0,0,,39.099998,2.5,35.099998,0,1.6,0,20.200001,,29.5,5.5999999,0,0,0,0,84,16,0,0,0,0,,,,,,,15.4,42886.191,2784.4399,.8,.84,.02,1.15,1.15,.5,.73,.88,.81,.79000002,.039999999,.92000002,0,.06,.78,.3,.01,.02,3,1.123981
2013,41898,41898-2013,Ver. Prot./Chr. Prim. Onderw. Nieuwerkerk aan den IJssel,2912,0,693,2,716.09998,1,0,0,0,0,0,0,0,0,,41,3.3,35.799999,0,2,0,19.4,,27.700001,8.1000004,0,0,0,0,77.400002,22.6,0,0,0,0,,,,,,,35.759998,110584.05,3092.4099,.82,.86,.03,1.33,1.33,.52,.74,.81999999,.75999999,.79000002,.029999999,.93000001,0,.07,.77,.51,.02,.04,3,1.4933184
2014,41898,41898-2014,Ver. Prot./Chr. Prim. Onderw. Nieuwerkerk aan den IJssel,2912,0,667,2,685,1,0,0,0,0,0,0,0,0,,41.099998,3.3,35.900002,0,1.9,0,18.6,,27.700001,8.1999998,0,0,0,0,77.099998,22.9,0,0,0,0,58,40,2,0,0,0,35.950001,112946.16,3142.1201,.86,.9,.04,1.58,1.58,.59,.84,.83999997,.81,.81,.029999999,.97000003,0,.07,.84,.57,.01,.06,3,1.5373137
2015,41898,41898-2015,Ver. Prot./Chr. Prim. Onderw. Nieuwerkerk aan den IJssel,2912,0,688,2,707.79999,1,0,0,0,0,0,0,0,0,,42.900002,4.0999999,36.900002,0,1.9,0,18.6,,28.299999,8.6000004,0,0,0,0,76.800003,23.200001,0,0,0,0,,,,,,,36.91,117009.61,3169.96,.84,.89,.02,2.04,2.04,.61,.8,.82999998,.77999997,.80000001,.050000001,.94999999,0,.08,.83,.57,0,.11,3,1.6653328
2016,41898,41898-2016,Ver. Prot./Chr. Prim. Onderw. Nieuwerkerk aan den IJssel,2912,0,696,2,716.70001,1,0,0,0,0,0,0,0,0,,45.400002,4,37.599998,0,3.9000001,0,18.5,,29.200001,8.3999996,0,0,0,0,77.800003,22.200001,0,0,0,0,,,,,,,37.560001,123024.46,3275.1201,.83,.9,-.02,1.89,1.89,.55,.75,.85000002,.81999999,.80000001,.059999999,.95999998,0,.08,.79,.53,.03,.08,3,1.5874507
2017,41898,41898-2017,Ver. Prot./Chr. Prim. Onderw. Nieuwerkerk aan den IJssel,2912,0,704,2,732.79999,1,0,0,0,0,0,0,0,0,,42.799999,2.9000001,36.900002,0,3,0,19.1,,28,8.8999996,0,0,0,0,75.800003,24.200001,0,0,0,0,,,,,,,36.91,118508.13,3210.77,,,,,,,,,,,,,,,,,,,3,1.6522712
2012,41899,41899-2012,Stg. Openbaar Primair Onderw. Aa en Hunze,9461,0,2008,2,2043.7,1,0,0,0,0,0,0,0,0,,135.60001,16.299999,112.5,0,6.8000002,0,17.9,,86.800003,25.700001,0,0,0,0,77.099998,22.9,0,0,0,0,,,,,,,110.53,350458.09,3170.6001,.7,.73,-.02,2.22,2.22,.15,.31,.91000003,.86000001,.83999997,.0099999998,.94,.03,.06,.45,.23,.06,.15,12,1.3511779
2013,41899,41899-2013,Stg. Openbaar Primair Onderw. Aa en Hunze,9461,0,1903,2,1936,1,0,0,0,0,0,0,0,0,,138.39999,16.4,112.5,0,9.5,0,16.9,,77.099998,35.5,0,0,0,0,68.5,31.5,0,0,0,0,,,,,,,112.54,360302.13,3201.6201,.6800000000000001,.71,-.03,2,2,.12,.29,.91000003,.85000002,.82999998,.0099999998,.94,.03,.06,.42,.2,.02,.12,12,1.8995016
2014,41899,41899-2014,Stg. Openbaar Primair Onderw. Aa en Hunze,9461,0,1792,2,1822,1,0,0,0,0,0,0,0,0,,138.2,15.7,111.1,0,11.4,0,16.1,,73.5,37.599998,0,0,0,0,66.099998,33.900002,0,0,0,0,58,40,2,0,0,0,111.11,364094.22,3276.9299,.7,.75,-.01,2,2,.12,.28,.89999998,.85000002,.83999997,.02,.94,.03,.06,.4,.2,.01,.1,12,2.1188905
2015,41899,41899-2015,Stg. Openbaar Primair Onderw. Aa en Hunze,9461,0,1738,2,1765,1,0,0,0,0,0,0,0,0,,132.2,15.8,104.3,0,12.2,0,16.700001,,67.699997,36.599998,0,0,0,0,65,35,0,0,0,0,,,,,,,104.29,347388.34,3331.03,.72,.77,-.01,2.21,2.21,.12,.27,.86000001,.83999997,.82999998,.02,.98000002,0,.06,.38,.19,.01,.11,12,2.1521482
2016,41899,41899-2016,Stg. Openbaar Primair Onderw. Aa en Hunze,9461,0,1623,2,1662.6,1,0,0,0,0,0,0,0,0,,132.39999,13.5,107.4,0,11.5,0,15.1,,68.400002,37,0,0,0,2,63.700001,34.400002,0,0,0,1.9,,,,,,,107.42,371046,3454.1299,.69,.74,-.02,1.96,1.96,.11,.26,.88,.87,.85000002,.02,.99000001,0,.05,.37,.18,.01,.09,12,1.8863144
2017,41899,41899-2017,Stg. Openbaar Primair Onderw. Aa en Hunze,9461,0,1602,2,1655.7,1,0,0,0,0,0,0,0,0,,130.60001,12.9,105.7,0,12,0,15.2,,65.300003,40.400002,0,0,0,0,61.799999,38.200001,0,0,0,0,,,,,,,105.69,364727.31,3450.8101,,,,,,,,,,,,,,,,,,,12,2.4255583
2012,41978,41978-2012,Stichting Uniek,4941,0,1868,2,1963.1,1.1,0,0,0,0,0,0,0,0,,108.8,7,96.900002,0,4.9000001,0,19.299999,,79,17.9,0,0,0,0,81.599998,18.4,0,0,0,0,,,,,,,96.879997,297974.66,3075.8201,.45,.6800000000000001,.03,2.22,2.22,.06,.16,.83999997,.80000001,.81999999,.079999998,.95999998,.01,.07,.35,.14,.01,.14,7,1.0891237
2013,41978,41978-2013,Stichting Uniek,4941,0,1858,2,1947.4,1,0,0,0,0,0,0,0,0,,99.599998,6.8000002,88.699997,0,4.1999998,0,20.9,,71.199997,17.5,0,0,0,0,80.300003,19.700001,0,0,0,0,,,,,,,88.690002,277131.44,3124.8,.53,.72,.08,2.68,2.68,.13,.24,.80000001,.75,.81999999,.079999998,.94,.03,.07,.44,.23,0,.21,7,1.0893424
2014,41978,41978-2014,Stichting Uniek,4941,0,1872,2,1963.2,1,0,0,0,0,0,0,0,0,,102.5,6.6999998,90.400002,0,5.5,0,20.700001,,74.300003,16.1,0,0,0,0,82.199997,17.799999,0,0,0,0,58,40,2,0,0,0,90.379997,283054.03,3131.97,.54,.76,.04,3.24,3.24,.16,.27,.81999999,.79000002,.81,.11,.94999999,.02,.08,.49,.27,.01,.27,7,1.0123053
