Bevoegd Gezag,Sector,Groepering,Naam,Jaar,Key,Lonen en salarissen,Sociale lasten,Pensioenlasten,Lasten personeel niet in loondienst,Personeelslasten,Lonen en salarissen/totaal personeel,Sociale lasten/totaal personeel,Pensioenlasten/totaal personeel,Lasten personeel niet in loondienst/totaal personeel,Afschrijvingen op materiÔle vaste activa,Afschrijvingen,Huurlasten,Onderhoudslasten (klein onderhoud),Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Overige (overige huisvestingslasten),Huisvestingslasten,Administratie- en beheerslasten,Inventaris en apparatuur,Overige (overige overige lasten),Overige lasten,Accountantshonoraria inzake het onderzoek van de jaarrekening,Accountantshonoraria
61778,PO,SBO,St. Sch. Spec. Onderw. Dronten,2015,61778-2015,661120,86987,85963,15540,921987,0.72,0.09,0.09,0.02,19399,19399,,14000,12726,1059,7105,,34890,18948,32900,30865,82713,,
61778,PO,SBO,St. Sch. Spec. Onderw. Dronten,2016,61778-2016,660092,89128,79307,27067,896346,0.74,0.10,0.09,0.03,20809,20809,,9833,11730,1188,5294,,28045,16905,39520,24953,81378,2894,2894
61829,PO,BO3,Ver. Chr. Onderw. Haren/Onnen,2012,61829-2012,1139755,124383,133970,5286,1386397,0.82,0.09,0.10,0.00,65516,65516,6713,14960,24784,40525,3555,,90537,67395,57061,58238,182694,2323,2323
61829,PO,BO3,Ver. Chr. Onderw. Haren/Onnen,2013,61829-2013,1105123,147824,146030,4410,1375066,0.80,0.11,0.11,0.00,34716,34716,,31421,28049,41202,1778,,102450,63950,75977,64894,204821,1863,1863
61829,PO,BO3,Ver. Chr. Onderw. Haren/Onnen,2014,61829-2014,1101931,258964,152461,8782,1497095,0.74,0.17,0.10,0.01,42007,42007,1900,17467,22283,42549,,3749,104692,73010,63368,63418,199796,3951,3951
61829,PO,BO3,Ver. Chr. Onderw. Haren/Onnen,2015,61829-2015,1469631,245113,166707,28613,1936241,0.76,0.13,0.09,0.01,61116,61116,33205,44503,26774,58097,4630,,177309,96244,74587,45239,216070,2408,2408
61829,PO,BO3,Ver. Chr. Onderw. Haren/Onnen,2016,61829-2016,1615904,274199,179493,68326,2203503,0.73,0.12,0.08,0.03,76733,76733,42267,15837,34383,61891,4265,,172643,99447,84025,56256,239728,6413,6413
61960,PO,BO4,Stg. Samenw. Vrijesch. Z-Holl.,2012,61960-2012,3778731,793755,504101,54441,4968431,0.76,0.16,0.10,0.01,103065,103753,,67218,142006,203254,29254,15678,530242,262844,153485,247389,663718,7125,7125
61960,PO,BO4,Stg. Samenw. Vrijesch. Z-Holl.,2013,61960-2013,3821187,839688,540571,28412,5107532,0.75,0.16,0.11,0.01,138558,138558,,57573,134381,195138,37880,63979,489499,195771,146438,247278,589487,10906,10906
61960,PO,BO4,Stg. Samenw. Vrijesch. Z-Holl.,2014,61960-2014,3950633,931728,429578,81904,5377377,0.73,0.17,0.08,0.02,268587,268587,,51925,134743,206230,36205,21034,461747,226957,161261,236770,624988,10383,10383
61960,PO,BO4,Stg. Samenw. Vrijesch. Z-Holl.,2015,61960-2015,4268845,638648,390641,46145,5924009,0.72,0.11,0.07,0.01,147005,147005,11250,69235,113610,216197,35069,24778,474061,170460,,246728,586059,17286,17286
61960,PO,BO4,Stg. Samenw. Vrijesch. Z-Holl.,2016,61960-2016,4608010,1100380,526750,236830,6421170,0.72,0.17,0.08,0.04,137310,137310,34540,114650,105100,234770,7280,56720,553060,264040,82910,319990,772710,6720,6720
62077,PO,SPEC,Stichting Horizon Jeugdzorg,2012,62077-2012,42086346,7001060,4683129,1135230,55989113,0.75,0.13,0.08,0.02,1380535,1380535,786333,774439,827407,599777,,489317,4059722,,,11347258,11347258,136239,157183
62077,PO,SPEC,Stichting Horizon Jeugdzorg,2013,62077-2013,43570690,7016075,5162257,3783098,61794732,0.71,0.11,0.08,0.06,1373566,1373566,1092689,743300,875148,622359,,632322,4455100,,,12931378,12931378,149299,223927
62077,PO,SPEC,Stichting Horizon Jeugdzorg,2014,62077-2014,20592111,3534742,2929240,1458366,28661664,0.72,0.12,0.10,0.05,446814,446814,775263,277296,425722,493050,22099,130646,2176757,602327,1089501,2633369,4325197,62268,62268
62077,PO,SPEC,Stichting Horizon Jeugdzorg,2015,62077-2015,53381427,8176465,5438447,3814504,76576654,0.70,0.11,0.07,0.05,2661104,2661104,3004498,1785145,1193693,908377,215637,441431,7694475,2215507,,17067166,20146541,119790,414211
62077,PO,SPEC,Stichting Horizon Jeugdzorg,2016,62077-2016,53000691,8789679,5155584,6627507,73922651,0.72,0.12,0.07,0.09,2300215,2300215,2968870,1955237,1266042,989136,67251,606780,8012134,3068552,,13044677,21145965,142175,259504
62129,PO,SPEC,Stichting Volare,2012,62129-2012,3833226,798060,505265,,5208096,0.74,0.15,0.10,0.00,86166,86166,6279,17854,40563,31882,3686,15682,115946,48480,65679,180988,295147,2209,2209
62129,PO,SPEC,Stichting Volare,2013,62129-2013,3696163,757996,530245,569141,5372008,0.69,0.14,0.10,0.11,89959,89959,6000,21259,62501,33408,3848,8290,135306,58880,84410,197807,341097,2737,2737
62129,PO,SPEC,Stichting Volare,2014,62129-2014,3776910,872395,529708,264880,5301570,0.71,0.16,0.10,0.05,79488,79488,,14814,43201,36192,4022,15004,113233,53859,74949,185916,314724,3025,3025
62129,PO,SPEC,Stichting Volare,2015,62129-2015,3879270,476477,459990,234020,5255616,0.74,0.09,0.09,0.04,58794,58794,,11103,39067,38884,4492,15395,108941,115947,118172,125797,359916,3388,3388
62129,PO,SPEC,Stichting Volare,2016,62129-2016,3621093,437023,372540,527190,5101754,0.71,0.09,0.07,0.10,70988,70988,,7142,39863,42418,8073,10103,107599,89376,110700,121214,321290,3524,3524
62181,PO,SPEC,Stichting Aquila,2012,62181-2012,4162676,458726,517635,135723,5186416,0.80,0.09,0.10,0.03,102406,102406,,109416,127713,86397,11958,7846,343330,167111,254488,103909,525508,6224,6224
62181,PO,SPEC,Stichting Aquila,2013,62181-2013,4083848,455310,552293,232867,5238224,0.78,0.09,0.11,0.04,107523,107523,,56373,127290,82204,12075,5011,282953,189301,248560,88277,526138,4598,4598
62181,PO,SPEC,Stichting Aquila,2014,62181-2014,3845916,784225,547408,221218,5318018,0.72,0.15,0.10,0.04,112674,112674,,37027,111107,84076,7555,8174,247939,191176,225287,159667,576130,6171,6171
62181,PO,SPEC,Stichting Aquila,2015,62181-2015,3866478,758337,477247,132898,5166103,0.75,0.15,0.09,0.03,113216,113216,,37994,107344,82695,3766,4737,236800,193360,49857,164263,537304,,
62181,PO,SPEC,Stichting Aquila,2016,62181-2016,4070030,650360,479900,118770,5462850,0.75,0.12,0.09,0.02,113690,113690,,33680,94010,78550,4710,243860,703220,204220,72490,160530,559000,7350,7350
62571,PO,BO1,Ver. Opr. School met de Bijbel,2012,62571-2012,354461,78950,50444,,488990,0.72,0.16,0.10,0.00,15688,15688,,2615,9487,710,1676,1387,15875,12569,21953,31908,66430,2208,2208
62571,PO,BO1,Ver. Opr. School met de Bijbel,2013,62571-2013,355536,77028,56158,6793,494891,0.72,0.16,0.11,0.01,12619,12619,1605,17278,11335,869,1702,3133,35922,13087,22840,60305,96232,2435,2435
62571,PO,BO1,Ver. Opr. School met de Bijbel,2014,62571-2014,427389,92366,58889,282,557871,0.77,0.17,0.11,0.00,13483,13483,,1994,11182,372,1488,2984,18020,13498,21860,31223,66581,3328,3328
62571,PO,BO1,Ver. Opr. School met de Bijbel,2015,62571-2015,379279,50548,47873,47297,540169,0.70,0.09,0.09,0.09,11189,11189,0,1035,10961,1357,1617,1618,16588,16926,22596,32926,72448,2783,2783
62571,PO,BO1,Ver. Opr. School met de Bijbel,2016,62571-2016,346281,78523,41595,55717,525146,0.66,0.15,0.08,0.11,12456,12456,,2933,12623,325,1724,1947,19552,14908,26711,45026,86645,2894,2894
62584,PO,BO1,Stg. 'De Vrije School Almere',2012,62584-2012,691652,139735,97500,200640,1027069,0.67,0.14,0.09,0.20,11127,11400,,7598,13505,3406,1350,10740,41874,49276,36256,24189,109721,2300,2300
62584,PO,BO1,Stg. 'De Vrije School Almere',2013,62584-2013,739538,150724,111749,32997,943212,0.78,0.16,0.12,0.03,11985,12640,672,4122,16645,5307,2873,8108,43030,39285,34605,42339,116229,2600,3011
62584,PO,BO1,Stg. 'De Vrije School Almere',2014,62584-2014,747615,171542,106417,87694,1042108,0.72,0.16,0.10,0.08,12986,12986,364,8348,12541,14455,3825,6407,74273,34622,13426,57370,105418,1872,1872
62584,PO,BO1,Stg. 'De Vrije School Almere',2015,62584-2015,909799,197247,102365,103032,1253174,0.73,0.16,0.08,0.08,18329,18329,9184,3205,11331,10315,5551,5205,67291,35503,16927,59009,157961,1900,1900
62584,PO,BO1,Stg. 'De Vrije School Almere',2016,62584-2016,971110,218900,105800,49150,1326950,0.73,0.16,0.08,0.04,20850,20850,15440,2760,14010,12470,5060,6120,78360,60030,15900,52890,157940,3000,3000
62662,PO,BO6,Stg. Pr. Chr. Onderw. Utrecht,2012,62662-2012,29053717,6161862,3962749,1031844,41995539,0.69,0.15,0.09,0.02,1193443,1193443,583559,596660,724403,1043290,47954,59545,3055411,2703044,1103897,1009398,4816339,55466,58882
62662,PO,BO6,Stg. Pr. Chr. Onderw. Utrecht,2013,62662-2013,29617365,4639572,4309924,1291242,40633619,0.73,0.11,0.11,0.03,1296134,1296134,769984,237333,825307,1004119,44453,216354,3374130,2686915,1252796,775045,4714756,45302,45302
62662,PO,BO6,Stg. Pr. Chr. Onderw. Utrecht,2014,62662-2014,30343906,4974277,4279805,1821670,42702375,0.71,0.12,0.10,0.04,1424980,1424980,701732,252401,701444,1105425,42411,32397,3844503,2585310,1586414,840291,5089854,54117,54117
62662,PO,BO6,Stg. Pr. Chr. Onderw. Utrecht,2015,62662-2015,32493516,5363223,3839331,2640132,46278364,0.70,0.12,0.08,0.06,1951619,1951619,633506,268357,709056,1149178,55263,5426,3961895,2903824,682551,1186279,5641125,49937,60252
62662,PO,BO6,Stg. Pr. Chr. Onderw. Utrecht,2016,62662-2016,33866893,5541968,3846210,3242271,47612382,0.71,0.12,0.08,0.07,1650986,1650986,550129,312324,695468,1181428,51944,61085,3908154,2946904,770395,1105519,5737258,59170,68427
62778,PO,BO1,Stg. Kathol. Onderw. Maasland,2012,62778-2012,720970,151698,101819,,961888,0.75,0.16,0.11,0.00,54419,54419,1200,15740,16750,18736,1259,1884,55569,18836,40641,32724,92201,2000,2000
62778,PO,BO1,Stg. Kathol. Onderw. Maasland,2013,62778-2013,704488,150855,107068,,980959,0.72,0.15,0.11,0.00,58875,58875,1200,10860,16013,19281,1269,1570,50193,27111,47972,37078,112161,2477,2477
62778,PO,BO1,Stg. Kathol. Onderw. Maasland,2014,62778-2014,675786,164800,99649,,992664,0.68,0.17,0.10,0.00,58378,58378,1200,13417,13446,20089,1150,2299,51601,25224,44941,29551,99716,2299,2299
62778,PO,BO1,Stg. Kathol. Onderw. Maasland,2015,62778-2015,701911,163621,88629,,994671,0.71,0.16,0.09,0.00,57291,57291,1200,5150,13135,20805,2154,2290,65134,26879,,32692,101497,4057,4057
62778,PO,BO1,Stg. Kathol. Onderw. Maasland,2016,62778-2016,654985,150105,78439,0,886848,0.74,0.17,0.09,0.00,57892,57892,1200,4662,12806,20096,2385,3033,62682,22879,734,28433,105648,3034,3034
62818,PO,BO1,Schoolver. B.o. in Wageningen,2012,62818-2012,752016,156731,99579,,1016963,0.74,0.15,0.10,0.00,34731,34731,,4449,14789,25621,1279,9950,86588,33427,26200,46892,106519,5127,5127
62818,PO,BO1,Schoolver. B.o. in Wageningen,2013,62818-2013,730145,147628,104842,,973405,0.75,0.15,0.11,0.00,37083,37083,,,14350,24885,1067,,70802,34132,33401,57021,124554,1402,1402
62818,PO,BO1,Schoolver. B.o. in Wageningen,2014,62818-2014,712019,167013,100536,,976634,0.73,0.17,0.10,0.00,34554,34554,300,6911,15998,24172,829,2618,76828,38303,37169,46135,121607,1132,1132
62818,PO,BO1,Schoolver. B.o. in Wageningen,2015,62818-2015,728185,95199,86900,,953308,0.76,0.10,0.09,0.00,31276,31276,,59437,13759,24407,980,3709,360296,30574,40318,44166,115058,3478,3478
62818,PO,BO1,Schoolver. B.o. in Wageningen,2016,62818-2016,738613,144878,81830,,999005,0.74,0.15,0.08,0.00,30497,30497,,9228,15701,22603,1714,4312,146225,30438,45333,36387,112158,2298,3206
63039,PO,BO1,'t Blokhuus,2012,63039-2012,723003,154124,97599,,958038,0.75,0.16,0.10,0.00,36867,36867,,12692,13848,18290,1628,1483,62941,33231,47117,28858,109206,3520,3520
63039,PO,BO1,'t Blokhuus,2013,63039-2013,751660,107174,103706,,955492,0.79,0.11,0.11,0.00,36865,36865,,5187,20546,27237,1864,2306,72140,29182,41345,36471,106998,2844,2844
63039,PO,BO1,'t Blokhuus,2014,63039-2014,696548,167702,99216,,959051,0.73,0.17,0.10,0.00,31362,31362,,6912,14421,27782,2281,2695,69091,33466,42956,37728,114150,2262,2262
63039,PO,BO1,'t Blokhuus,2015,63039-2015,742768,170977,88763,,1009558,0.74,0.17,0.09,0.00,25214,25214,,9720,14527,28353,2211,2023,71834,33072,39586,21866,94524,2505,2505
63039,PO,BO1,'t Blokhuus,2016,63039-2016,757683,103298,86451,,1008517,0.75,0.10,0.09,0.00,27419,27419,,1417,17354,28874,1121,42416,116182,35615,,36661,122040,3001,3001
63091,PO,BO1,Ver. Basisond. te Notter-Zuna,2012,63091-2012,323645,37152,40608,4271,390928,0.83,0.10,0.10,0.01,13924,13924,,20147,5792,1261,884,890,28974,15882,18296,434,34612,1886,1886
63091,PO,BO1,Ver. Basisond. te Notter-Zuna,2013,63091-2013,336410,45118,45219,3482,422484,0.80,0.11,0.11,0.01,9026,9026,,6623,6104,399,200,1230,14556,17891,30873,486,49250,1863,1863
63091,PO,BO1,Ver. Basisond. te Notter-Zuna,2014,63091-2014,315556,74299,44371,3819,426785,0.74,0.17,0.10,0.01,15630,15630,,2863,4000,761,953,546,9123,19901,27163,587,47651,,
63091,PO,BO1,Ver. Basisond. te Notter-Zuna,2015,63091-2015,338712,79099,40517,4939,456600,0.74,0.17,0.09,0.01,13067,13067,,6556,4000,565,2107,,13228,19761,12181,1776,50047,2899,2899
63091,PO,BO1,Ver. Basisond. te Notter-Zuna,2016,63091-2016,349080,78330,38690,5270,457180,0.76,0.17,0.08,0.01,18310,18310,,18660,10940,1030,-20,360,30970,23680,8650,350,53460,1900,1900
64169,PO,BO1,K. Stg. v. Onderw. Oude Tonge,2012,64169-2012,504953,103780,68897,,654948,0.77,0.16,0.11,0.00,21578,21578,,2808,10555,18746,1133,3499,59741,35440,20891,16806,73137,3267,3267
64169,PO,BO1,K. Stg. v. Onderw. Oude Tonge,2013,64169-2013,473443,96985,69632,,644234,0.73,0.15,0.11,0.00,23902,23902,,4809,12268,19043,1338,3009,64292,25854,19966,14107,59927,3000,3000
64169,PO,BO1,K. Stg. v. Onderw. Oude Tonge,2014,64169-2014,457349,106197,65746,,638037,0.72,0.17,0.10,0.00,25862,25862,,5254,8091,16309,4015,565,58059,20302,27771,22786,70859,2385,2385
64169,PO,BO1,K. Stg. v. Onderw. Oude Tonge,2015,64169-2015,502611,110829,57365,,688763,0.73,0.16,0.08,0.00,24239,24239,,5999,10269,16783,4230,425,90380,20429,1081,9287,59825,2500,2500
64169,PO,BO1,K. Stg. v. Onderw. Oude Tonge,2016,64169-2016,466339,105308,54710,0,647313,0.72,0.16,0.08,0.00,23984,23984,0,3481,8124,15471,3848,1198,69022,20147,0,13052,63125,2190,2190
65287,PO,BO5,Dr. Schaepmanstichting,2012,65287-2012,13323430,2799352,1840068,287483,17436399,0.76,0.16,0.11,0.02,445238,445238,173454,286340,257096,436301,12425,20046,1185662,317180,125625,836239,1279044,,
65287,PO,BO5,Dr. Schaepmanstichting,2013,65287-2013,13179504,2757168,1958330,460579,17457200,0.75,0.16,0.11,0.03,473916,473916,167146,341900,305061,467714,17663,23029,1322513,352775,131993,916236,1401004,4679,4679
65287,PO,BO5,Dr. Schaepmanstichting,2014,65287-2014,13528795,3116051,1965772,480918,18225426,0.74,0.17,0.11,0.03,471851,471851,159854,351955,321719,486363,19650,24622,1364163,380725,209208,951013,1540946,4969,4969
65287,PO,BO5,Dr. Schaepmanstichting,2015,65287-2015,14094596,3148911,1741156,306399,18726330,0.75,0.17,0.09,0.02,550681,550681,175436,30641,285889,486500,21015,25196,1437977,412076,363553,403515,1780301,5216,6232
65287,PO,BO5,Dr. Schaepmanstichting,2016,65287-2016,14213360,3101920,1666010,770270,19125320,0.74,0.16,0.09,0.04,485880,485880,168660,90750,322590,510930,28410,27720,1562360,428700,373060,445190,1878740,5450,6480
65430,PO,BO4,Stg. Kath. Onderwijs Soest,2012,65430-2012,3903150,799448,524130,1626,5153906,0.76,0.16,0.10,0.00,149442,149442,12525,34997,73988,127297,11886,20342,385035,135371,164402,213910,513683,8808,9219
65430,PO,BO4,Stg. Kath. Onderwijs Soest,2013,65430-2013,3814733,813002,549477,2510,5119820,0.75,0.16,0.11,0.00,144064,144064,14160,45762,100223,123761,11102,26432,425440,153297,166578,265856,585731,9250,9250
65430,PO,BO4,Stg. Kath. Onderwijs Soest,2014,65430-2014,3971576,964488,560430,,5357130,0.74,0.18,0.10,0.00,164561,164561,14462,60794,91801,131414,11250,88682,554753,156635,188163,251706,596504,10914,10914
65430,PO,BO4,Stg. Kath. Onderwijs Soest,2015,65430-2015,4078357,942616,478478,1656,5577155,0.73,0.17,0.09,0.00,181321,181321,14250,45121,106631,126747,12582,19678,465009,167151,196247,208967,572365,9600,9600
65430,PO,BO4,Stg. Kath. Onderwijs Soest,2016,65430-2016,4187358,934225,474519,722,5625281,0.74,0.17,0.08,0.00,191759,191759,15710,61554,97386,134913,13687,17756,544006,151240,194776,210294,556310,9600,9600
65768,PO,BO1,Stg. Kath. Onderw. Achterveld,2012,65768-2012,657488,74572,83265,,762802,0.86,0.10,0.11,0.00,22766,22766,,18490,12966,16044,488,,47988,26235,36550,7059,69844,,3765
65768,PO,BO1,Stg. Kath. Onderw. Achterveld,2013,65768-2013,625693,70132,85216,,751971,0.83,0.09,0.11,0.00,26941,26941,,16644,16489,14519,486,,48138,23027,35729,11278,70034,,3388
65768,PO,BO1,Stg. Kath. Onderw. Achterveld,2014,65768-2014,605488,71246,78806,,723512,0.84,0.10,0.11,0.00,26863,26863,,14522,13116,12553,479,,40670,25352,36392,11376,73120,1696,1696
65768,PO,BO1,Stg. Kath. Onderw. Achterveld,2015,65768-2015,599758,71305,66722,,717344,0.84,0.10,0.09,0.00,27074,27074,,5620,13952,13429,473,,67850,26205,3636,12123,71475,3649,3649
65768,PO,BO1,Stg. Kath. Onderw. Achterveld,2016,65768-2016,535736,66441,57720,,688542,0.78,0.10,0.08,0.00,25150,25150,,8716,13477,14297,488,,44478,28047,3274,18476,78676,2904,2904
68329,PO,BO3,Stg. Kathol. Onderw. Wassenaar,2012,68329-2012,1924728,299518,242477,6734,2515632,0.77,0.12,0.10,0.00,97700,97700,,28078,65161,61188,5158,,201585,84219,120705,66400,271324,,
68329,PO,BO3,Stg. Kathol. Onderw. Wassenaar,2013,68329-2013,1928950,284233,266426,8192,2499606,0.77,0.11,0.11,0.00,87562,87562,,28822,69008,62353,2088,,228771,77031,107553,93951,278535,3086,3086
68329,PO,BO3,Stg. Kathol. Onderw. Wassenaar,2014,68329-2014,1890044,318904,254437,41891,2460523,0.77,0.13,0.10,0.02,84387,84387,,22617,68778,60620,2970,,212485,143537,118557,33154,295248,3630,3630
68329,PO,BO3,Stg. Kathol. Onderw. Wassenaar,2015,68329-2015,1938072,338521,221779,49918,2544952,0.76,0.13,0.09,0.02,94663,94663,,35064,61377,61913,9542,,335260,131377,58976,40777,318166,3739,3739
68329,PO,BO3,Stg. Kathol. Onderw. Wassenaar,2016,68329-2016,2055745,356388,220566,50032,2695356,0.76,0.13,0.08,0.02,87902,87902,,35384,63201,61865,7366,,245816,137883,93261,43451,348095,4586,4586
68836,PO,BO5,Stg. Kath. Onderw. Twenterand,2012,68836-2012,8384358,2886012,,13057,10905453,0.77,0.26,0.00,0.00,375610,375610,20489,253978,212326,98762,23859,5876,615290,356823,516022,114335,987180,5105,5105
68836,PO,BO5,Stg. Kath. Onderw. Twenterand,2013,68836-2013,8361770,1743958,1227013,60776,10934241,0.76,0.16,0.11,0.01,353780,353780,14238,356490,212363,100214,18979,2899,705183,335214,507486,108728,951428,5183,5183
68836,PO,BO5,Stg. Kath. Onderw. Twenterand,2014,68836-2014,8589810,1924731,1212379,7500,11381099,0.75,0.17,0.11,0.00,327406,327406,12574,307331,237741,81845,37813,5224,682528,348970,633616,116060,1098646,,
68836,PO,BO5,Stg. Kath. Onderw. Twenterand,2015,68836-2015,8799496,1720560,1060930,17500,11527736,0.76,0.15,0.09,0.00,322033,322033,16400,65748,182669,85089,23836,4622,853365,358446,211301,172036,981887,5562,5562
68836,PO,BO5,Stg. Kath. Onderw. Twenterand,2016,68836-2016,9051350,1464920,1046450,43260,11927920,0.76,0.12,0.09,0.00,317320,317320,16670,134310,196640,86680,17770,11790,941110,338680,230440,194410,1002810,5808,5808
69447,PO,BO4,Het Sticht,2012,69447-2012,9324916,,,1068,8955258,1.04,0.00,0.00,0.00,237225,237225,93750,139205,181765,231183,23612,13097,893272,260887,328826,203570,793283,11962,11962
69447,PO,BO4,Het Sticht,2013,69447-2013,7545216,479084,960461,3380,8724301,0.86,0.05,0.11,0.00,243228,243228,36721,100758,159449,210397,13793,31629,725007,231281,299740,241812,772833,6234,6234
69447,PO,BO4,Het Sticht,2014,69447-2014,7138565,822257,919202,,8818234,0.81,0.09,0.10,0.00,234564,234564,156124,537312,157944,217639,19345,,1088364,247429,347928,100370,695727,18102,18102
69447,PO,BO4,Het Sticht,2015,69447-2015,7200107,862375,816932,36923,8802752,0.82,0.10,0.09,0.00,262830,262830,128666,99085,142403,266339,31615,,800222,261688,95090,65566,763046,21979,21979
69447,PO,BO4,Het Sticht,2016,69447-2016,7255303,923451,792509,56852,9031473,0.80,0.10,0.09,0.01,268987,268987,136561,527992,177734,258394,18974,,1313875,310309,123232,56201,775003,27225,27225
69539,PO,BO3,Stichting P.C.O. Etten-Leur,2012,69539-2012,1311067,274487,177373,,1685496,0.78,0.16,0.11,0.00,55180,55180,,34488,30419,2442,3885,11245,82479,63463,52317,158524,274304,4556,4556
69539,PO,BO3,Stichting P.C.O. Etten-Leur,2013,69539-2013,1314558,292730,190643,,1719070,0.76,0.17,0.11,0.00,56506,56506,1296,32238,30791,4120,3389,8316,80150,53136,45433,136287,234856,4556,4556
69539,PO,BO3,Stichting P.C.O. Etten-Leur,2014,69539-2014,1309076,310661,186162,,1696393,0.77,0.18,0.11,0.00,52297,52297,4337,35667,33971,6191,4942,4891,89999,81342,46774,203368,331484,5161,5161
69539,PO,BO3,Stichting P.C.O. Etten-Leur,2015,69539-2015,1243670,288532,145317,,1677267,0.74,0.17,0.09,0.00,45911,45911,,36755,38747,18339,7951,8487,110279,104147,,180076,339386,5463,6371
69539,PO,BO3,Stichting P.C.O. Etten-Leur,2016,69539-2016,1318123,292518,143349,,1743407,0.76,0.17,0.08,0.00,30542,30542,,70098,38060,19983,6787,8682,183610,95984,,151415,313406,5264,6535
69643,PO,BO1,Ver. Reformatorisch Onderwijs,2012,69643-2012,408826,89539,54081,5204,567304,0.72,0.16,0.10,0.01,16890,16890,,4712,9955,17344,1562,3154,44527,41015,37681,9954,88650,,
69643,PO,BO1,Ver. Reformatorisch Onderwijs,2013,69643-2013,423830,82808,60585,1750,567964,0.75,0.15,0.11,0.00,24580,24580,,4014,14633,24850,2039,2127,65163,49721,40666,10500,100887,2378,2378
69643,PO,BO1,Ver. Reformatorisch Onderwijs,2014,69643-2014,431544,84573,60361,22539,596821,0.72,0.14,0.10,0.04,18120,18120,,2235,14089,23876,1280,2251,56731,42387,44214,14006,100607,2426,2426
69643,PO,BO1,Ver. Reformatorisch Onderwijs,2015,69643-2015,440347,89959,53011,0,606991,0.73,0.15,0.09,0.00,18666,18666,0,4690,11779,27676,1498,4746,88389,43289,0,11598,109773,2480,2480
69643,PO,BO1,Ver. Reformatorisch Onderwijs,2016,69643-2016,466886,91921,52988,87,618526,0.75,0.15,0.09,0.00,14262,14262,0,13045,10444,26874,1266,474,75603,35150,0,33600,117120,3055,3055
69669,PO,BO4,Ver. v. Chr. Onderw. Groningen,2012,69669-2012,11216714,487321,480359,,12400238,0.90,0.04,0.04,0.00,295549,295549,,35886,182414,288226,38758,,784525,161241,509479,328003,998723,16275,16275
69669,PO,BO4,Ver. v. Chr. Onderw. Groningen,2013,69669-2013,11228940,487684,475493,,12510313,0.90,0.04,0.04,0.00,338943,338943,,36000,222340,310249,54244,,907808,408305,540412,630577,1579294,17794,17794
