bevoegdgezag,sector,groepering,naam,year,bestuur_key,lonenensalarissen,socialelasten,pensioenlasten,lastenpersoneelnietinloondienst,personeelslasten,lonenensalarissentotaalpersoneel,socialelastentotaalpersoneel,pensioenlastentotaalpersoneel,lastenpersoneelnietinloondienstt,afschrijvingenopmateriãlevasteac,afschrijvingen,huurlasten,onderhoudslastenkleinonderhoud,lastenvoorenergieenwater,schoonmaakkosten,belastingenenheffingen,overigeoverigehuisvestingslasten,huisvestingslasten,administratieenbeheerslasten,inventarisenapparatuur,overigeoverigeoverigelasten,overigelasten,accountantshonorariainzakehetond,accountantshonoraria,bevoegd_gezagnummer,bevoegd_gezagnaam,postcode_bevoegd_gezag,eenpitter,aantal_leerlingen,categorie_bestuuromvang,aantal_gewichtleerlingen,gemiddeld_leerlinggewicht,aandeel_apcg_leerlingen,aandeel_lwoo_leerlingen,aantal_voltijdleerlingen,aantal_deeltijdleerlingen,aantal_leerlingen_vbo_groen,aantal_bol_leerlingen,aantal_bol_deeltijdleerlingen,aantal_bbl_leerlingen,aandeel_leerlingen_randstad,omvang_formatie_totaal,omvang_formatie_manager,omvang_formatie_op,omvang_formatie_lio,omvang_formatie_oop_obp,omvang_formatie_onbekend,leerling_leraar_ratio,gewogen_deelnemer_leraar_ratio,omvang_formatie_op_la,omvang_formatie_op_lb,omvang_formatie_op_lc,omvang_formatie_op_ld,omvang_formatie_op_le,omvang_formatie_op_overig,aandeel_formatie_op_la,aandeel_formatie_op_lb,aandeel_formatie_op_lc,aandeel_formatie_op_ld,aandeel_formatie_op_le,aandeel_formatie_op_overig,streefpercentage_formatie_op_la,streefpercentage_formatie_op_lb,streefpercentage_formatie_op_lc,streefpercentage_formatie_op_ld,streefpercentage_formatie_op_le,streefpercentage_formatie_op_ove,omvang_formatie_op_brutsal,loonsom_op_brutsal,gemiddelde_loonsom_op_brutsal,solvabiliteiti,solvabiliteitii,rentabiliteit,liquiditeitcurrentratio,liquiditeitquickratio,weerstandsvermogenexclusiefmater,weerstandsvermogen,personeelslastenrijksbijdragen,personeelslastentotaalbatenplusf,personeelslastentotaallastenplus,voorzieningentotaalbatenplusfina,rijksbijdragentotaalbatenplusfin,overigeoverheidsbijdragenensubsi,huisvestingsratio,kapitalisatiefactor,algemenereservetotaalbatenplusfi,investeringeninventarisenapparat,nettowerkkapitaal,aantalinstellingen,variatieinlb,_merge
37949,PO,BO5,Ver. Prot. Chr. Prim. Onderw.,2015,37949-2015,11688927,2624962,1371273,,15232490,0.77,0.17,0.09,0.00,578137,578137,38691,91465,270347,448514,75751,65242,1437510,313939,572665,516612,1403216,15125,15125,37949,Ver. Prot. Chr. Prim. Onderw. Barendrecht en Ridderkerk,2991,0,3980,3,4109.8999,1,0,0,0,0,0,0,0,0,,218.89999,16.5,187.39999,0,15.1,0,21.200001,,136.7,50.700001,0,0,0,0,73,27,0,0,0,0,,,,,,,187.39,588600.31,3141.05,0.65,0.70,0.00,1.78,1.78,0.06,0.23,0.85,0.82,0.82,0.02,0.96,0.00,0.08,0.31,0.06,0.02,0.07,11,2.0331347,matched (3)
37949,PO,BO5,Ver. Prot. Chr. Prim. Onderw.,2016,37949-2016,11738297,2557801,1321046,4808,15355929,0.76,0.17,0.09,0.00,574803,574803,41716,148075,207093,438705,64328,62856,1457146,358342,624768,509121,1430881,15125,15125,37949,Ver. Prot. Chr. Prim. Onderw. Barendrecht en Ridderkerk,2991,0,4050,3,4180.7998,1,0,0,0,0,0,0,0,0,,226.7,18.6,190.39999,0,17.799999,0,21.299999,,140.7,49.700001,0,0,0,0,73.900002,26.1,0,0,0,0,,,,,,,190.36,614205.94,3226.48,0.68,0.72,0.01,1.70,1.70,0.05,0.23,0.83,0.81,0.82,0.01,0.97,0.00,0.08,0.30,0.07,0.04,0.06,11,1.9270798,matched (3)
38001,PO,BO6,S K & K,2012,38001-2012,12728560,2604736,1601392,156170,16724983,0.76,0.16,0.10,0.01,396780,396780,11759,216140,290731,390399,65106,370262,1344397,466861,751435,251523,1469819,12277,14122,38001,Samenwerkingsstichting Kans & Kleur,6602,0,3898,3,4013.8,1,0,0,0,0,0,0,0,0,,244.60001,14.2,219.89999,0,10.4,0,17.700001,,176.89999,43.099998,0,0,0,0,80.400002,19.6,0,0,0,0,,,,,,,219.92999,691121.69,3142.3899,0.70,0.73,0.01,1.96,1.96,0.09,0.26,0.86,0.83,0.84,0.01,0.97,0.02,0.07,0.32,0.26,0.01,0.10,14,2.951885,matched (3)
38001,PO,BO6,S K & K,2013,38001-2013,12457511,2549269,1567291,183972,16377575,0.76,0.16,0.10,0.01,410527,410527,3982,203515,331052,391669,70733,319175,1320126,397403,753843,286775,1438021,11662,11662,38001,Samenwerkingsstichting Kans & Kleur,6602,0,3786,3,3897.3,1,0,0,0,0,0,0,0,0,,225.7,13.4,202.5,0,9.8000002,0,18.700001,,153.10001,49.299999,0,0,0,0,75.599998,24.4,0,0,0,0,,,,,,,202.47,645696,3189.1101,0.73,0.76,0.05,2.47,2.47,0.14,0.31,0.82,0.80,0.84,0.01,0.98,0.02,0.07,0.36,0.31,0.01,0.15,14,3.0933194,matched (3)
38001,PO,BO6,S K & K,2014,38001-2014,11703875,2742385,1712846,226989,16032125,0.73,0.17,0.11,0.01,423709,423709,3591,161946,303089,372397,60711,228913,1130647,409969,751602,234632,1396203,12805,12805,38001,Samenwerkingsstichting Kans & Kleur,6602,0,3659,3,3771.5,1,0,0,0,0,0,0,0,0,,219,13.1,196.10001,0,9.8999996,0,18.700001,,140.10001,56,0,0,0,0,71.400002,28.6,0,0,0,0,58,40,2,0,0,0,196.11,632937.94,3227.5,0.77,0.79,0.02,2.93,2.93,0.18,0.35,0.85,0.83,0.84,0.01,0.98,0.01,0.06,0.40,0.35,0.01,0.18,14,3.7346797,matched (3)
38001,PO,BO6,S K & K,2015,38001-2015,11626307,2630175,1471311,296927,15900938,0.73,0.17,0.09,0.02,432347,432347,2371,118791,287125,362077,73339,257201,1535904,250759,,885717,1387888,11737,11737,38001,Samenwerkingsstichting Kans & Kleur,6602,0,3577,3,3672.3999,1,0,0,0,0,0,0,0,0,,215,13.8,187.2,0,14.1,0,19.1,,130.10001,56.900002,.1,0,0,0,69.5,30.4,.1,0,0,0,,,,,,,187.16,614309.94,3282.3201,0.74,0.80,0.04,3.31,3.31,0.21,0.37,0.82,0.80,0.83,0.03,0.97,0.02,0.08,0.45,0.25,0.01,0.23,14,3.893836,matched (3)
38001,PO,BO6,S K & K,2016,38001-2016,11835772,1581472,1383996,307872,16177368,0.73,0.10,0.09,0.02,497367,497367,14660,575169,262063,371679,80662,327152,2066385,251327,73805,379051,1311900,12001,12304,38001,Samenwerkingsstichting Kans & Kleur,6602,0,3488,3,3576.5,1,0,0,0,0,0,0,0,0,,209.5,10.7,186.10001,0,12.6,0,18.700001,,125.2,59.299999,.60000002,0,0,1,67.300003,31.9,.30000001,0,0,.5,,,,,,,186.12,635244.81,3413.04,0.68,0.78,0.00,3.17,3.17,0.22,0.37,0.84,0.81,0.81,0.05,0.96,0.02,0.10,0.50,0.26,0.01,0.26,14,3.816468,matched (3)
38144,PO,BO1,Ver. voor Prot. Chr. Onderwijs,2012,38144-2012,699470,150117,97090,24446,971141,0.72,0.15,0.10,0.03,30487,30487,,29209,23004,28938,1578,1781,84509,41807,30117,38593,110517,,,38144,Ver. voor Prot. Chr. Onderwijs te Gorredijk en Omstreken,8401,1,240,1,246.3,1,0,0,0,0,0,0,0,0,,15.7,1,13,0,1.7,0,18.4,,13,0,0,0,0,0,100,0,0,0,0,0,,,,,,,13.05,41366.23,3169.8701,0.82,0.85,-0.06,4.42,4.42,0.33,0.53,0.95,0.87,0.81,0.02,0.91,0.02,0.07,0.61,0.31,0.06,0.32,1,0,matched (3)
38144,PO,BO1,Ver. voor Prot. Chr. Onderwijs,2013,38144-2013,706547,154561,104707,,967076,0.73,0.16,0.11,0.00,35161,35161,,18251,27692,30419,1733,186,78281,42318,32825,41077,116220,,,38144,Ver. voor Prot. Chr. Onderwijs te Gorredijk en Omstreken,8401,1,266,1,271.10001,1,0,0,0,0,0,0,0,0,,14.7,1,12.8,0,.89999998,0,20.799999,,11.3,1.5,0,0,0,0,88.5,11.5,0,0,0,0,,,,,,,12.8,40212.531,3141.5801,0.86,0.89,0.10,6.27,6.27,0.40,0.55,0.85,0.73,0.81,0.02,0.86,0.08,0.07,0.61,0.37,0.02,0.36,1,0,matched (3)
38144,PO,BO1,Ver. voor Prot. Chr. Onderwijs,2014,38144-2014,727739,172560,105363,6420,1004389,0.72,0.17,0.10,0.01,30616,30616,,5800,22624,32449,2185,349,107222,48537,37579,39848,125964,736,736,38144,Ver. voor Prot. Chr. Onderwijs te Gorredijk en Omstreken,8401,1,270,1,275.10001,1,0,0,0,0,0,0,0,0,,16,1,14.1,0,1,0,19.200001,,12.6,1.5,0,0,0,0,89.599998,10.4,0,0,0,0,58,40,2,0,0,0,14.08,43958.25,3122.4099,0.80,0.87,-0.02,5.41,5.41,0.36,0.57,0.85,0.81,0.79,0.06,0.95,0.00,0.09,0.68,0.38,0.03,0.40,1,0,matched (3)
38144,PO,BO1,Ver. voor Prot. Chr. Onderwijs,2015,38144-2015,753151,172938,94149,9063,1080973,0.70,0.16,0.09,0.01,34002,34002,,3527,24964,33326,1675,1457,103199,57313,,52618,148766,1575,1575,38144,Ver. voor Prot. Chr. Onderwijs te Gorredijk en Omstreken,8401,1,276,1,280.79999,1,0,0,0,0,0,0,0,0,,15.8,1,13.8,0,1,0,20,,12.3,1.5,0,0,0,0,89.400002,10.6,0,0,0,0,,,,,,,13.81,43991.078,3184.6399,0.73,0.84,-0.03,4.45,4.45,0.30,0.50,0.84,0.81,0.79,0.08,0.97,0.01,0.08,0.66,0.32,0.00,0.37,1,0,matched (3)
38144,PO,BO1,Ver. voor Prot. Chr. Onderwijs,2016,38144-2016,791074,135925,92748,24824,1064865,0.74,0.13,0.09,0.02,46317,46317,,4095,25966,30722,3108,110,103001,43592,,63214,147623,1622,1622,38144,Ver. voor Prot. Chr. Onderwijs te Gorredijk en Omstreken,8401,1,276,1,284.39999,1,0,0,0,0,0,0,0,0,,16.5,1,14.6,0,1,0,18.9,,13.1,1.5,0,0,0,0,90,10,0,0,0,0,,,,,,,14.57,48080.871,3300.9399,0.71,0.85,0.02,4.81,4.81,0.30,0.50,0.79,0.76,0.78,0.10,0.97,0.00,0.08,0.68,0.33,0.03,0.39,1,0,matched (3)
38169,PO,BO1,Stg. Neutr. Onderw. Wilhelmina,2012,38169-2012,1182911,245018,159252,32670,1572964,0.75,0.16,0.10,0.02,46576,46576,12470,13027,31239,53808,6959,17220,175723,66603,78093,90668,235364,,,38169,Stichting Neutraal Onderwijs Wilhelmina,5707,1,445,1,449.79999,1,0,0,0,0,0,0,0,0,,25.1,1,21.9,0,2.2,0,20.4,,13.5,8.3000002,0,0,0,0,61.900002,38.099998,0,0,0,0,,,,,,,20.83,64501.02,3096.6499,0.59,0.71,-0.01,2.83,2.83,0.22,0.30,0.86,0.78,0.77,0.06,0.91,0.03,0.09,0.48,0.18,0.01,0.26,1,0,matched (3)
38169,PO,BO1,Stg. Neutr. Onderw. Wilhelmina,2013,38169-2013,1197920,250258,171098,14998,1589280,0.75,0.16,0.11,0.01,47142,47142,12807,50382,42066,57594,6202,9895,178946,53996,79207,87869,221072,,,38169,Stichting Neutraal Onderwijs Wilhelmina,5707,1,441,1,443.10001,1,0,0,0,0,0,0,0,0,,26.4,1,23.1,0,2.2,0,19.1,,13.2,10,0,0,0,0,57,43,0,0,0,0,,,,,,,23.129999,72756.281,3144.99,0.54,0.69,0.00,2.53,2.53,0.19,0.30,0.84,0.78,0.78,0.08,0.93,0.01,0.09,0.52,0.18,0.00,0.26,1,0,matched (3)
38169,PO,BO1,Stg. Neutr. Onderw. Wilhelmina,2014,38169-2014,1212403,291718,174305,12436,1637993,0.74,0.18,0.11,0.01,44599,44599,216,20176,29583,59587,6140,4393,161095,56480,83549,89345,229374,3146,3146,38169,Stichting Neutraal Onderwijs Wilhelmina,5707,1,447,1,447.89999,1,0,0,0,0,0,0,0,0,,25.299999,1,22.1,0,2.2,0,20.200001,,11,11.1,0,0,0,0,49.900002,50.099998,0,0,0,0,58,40,2,0,0,0,22.1,71617.281,3240.0701,0.56,0.72,-0.03,2.65,2.65,0.16,0.27,0.88,0.82,0.79,0.08,0.93,0.01,0.08,0.47,0.15,0.03,0.23,1,0,matched (3)
38169,PO,BO1,Stg. Neutr. Onderw. Wilhelmina,2015,38169-2015,1208857,275992,147506,,1636040,0.74,0.17,0.09,0.00,53639,53639,,5005,30502,60753,1512,12391,184163,56086,25369,108079,216314,3025,3025,38169,Stichting Neutraal Onderwijs Wilhelmina,5707,1,435,1,436.5,1,0,0,0,0,0,0,0,0,,24.799999,1,21.6,0,2.2,0,20.200001,,11.5,10.1,0,0,0,0,53.099998,46.900002,0,0,0,0,,,,,,,21.59,70967.07,3287.3701,0.54,0.75,0.02,3.20,3.20,0.18,0.28,0.82,0.77,0.78,0.11,0.94,0.01,0.09,0.49,0.17,0.00,0.28,1,0,matched (3)
38169,PO,BO1,Stg. Neutr. Onderw. Wilhelmina,2016,38169-2016,1230620,281358,139967,,1673769,0.74,0.17,0.08,0.00,58734,58734,,2729,26437,69937,2041,10224,272819,32969,32030,126538,222968,3939,3939,38169,Stichting Neutraal Onderwijs Wilhelmina,5707,1,424,1,424,1,0,0,0,0,0,0,0,0,,24.700001,1,21.5,0,2.2,0,19.700001,,11.2,10.3,0,0,0,0,52,48,0,0,0,0,,,,,,,21.52,71993.406,3344.7,0.49,0.72,-0.01,2.77,2.77,0.16,0.26,0.82,0.76,0.75,0.12,0.93,0.01,0.13,0.52,0.15,0.03,0.27,1,0,matched (3)
38209,PO,SPEC,Herman Broerenstichting,2012,38209-2012,2794188,621923,378055,154365,3900560,0.72,0.16,0.10,0.04,109055,109055,6218,98458,53745,75554,12658,2850,249483,95213,124009,128769,347991,3500,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
38209,PO,SPEC,Herman Broerenstichting,2013,38209-2013,2956354,655393,424451,109237,4297918,0.69,0.15,0.10,0.03,95723,95723,6300,125421,72070,86540,9497,3220,303048,123898,129264,132903,386065,3267,2429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
38209,PO,SPEC,Herman Broerenstichting,2014,38209-2014,3136287,758984,446167,115729,4582972,0.68,0.17,0.10,0.03,99853,99853,6506,129400,65211,90417,57456,3837,352827,123995,96736,193556,414287,6000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
38209,PO,SPEC,Herman Broerenstichting,2015,38209-2015,3409292,481915,399277,293,4861122,0.70,0.10,0.08,0.00,131370,131370,7326,695249,79160,94790,22504,4641,903670,118693,107539,188466,414698,5990,5990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
38209,PO,SPEC,Herman Broerenstichting,2016,38209-2016,3556242,497602,381582,281,4831431,0.74,0.10,0.08,0.00,164912,164912,5555,85985,72832,87471,14451,8244,274538,108495,87417,154520,350432,6522,6522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
38222,PO,BO1,Stg. Bel. 'Sch. Bijb.' Rhenen,2012,38222-2012,547700,113911,69371,6365,721517,0.76,0.16,0.10,0.01,35011,35011,,4145,9874,11568,678,337,29102,31264,71867,6589,109720,,,38222,"Stichting Belang. 'Schol. Bijb.' Achterberg, Gem. Rhenen",3911,1,196,1,216.39999,1.1,0,0,0,0,0,0,0,0,,11.9,1,8.8000002,0,2.0999999,0,22.299999,,6.8000002,2,0,0,0,0,77.300003,22.700001,0,0,0,0,,,,,,,8.8000002,24065.189,2735.8301,0.60,0.83,-0.01,3.80,3.80,0.16,0.40,0.86,0.82,0.81,0.15,0.96,0.02,0.03,0.63,0.37,0.03,0.31,1,0,matched (3)
38222,PO,BO1,Stg. Bel. 'Sch. Bijb.' Rhenen,2013,38222-2013,543180,104449,73955,,700184,0.78,0.15,0.11,0.00,36162,36162,,6947,13143,10370,924,392,36776,29587,66996,12070,108653,2378,2378,38222,"Stichting Belang. 'Schol. Bijb.' Achterberg, Gem. Rhenen",3911,1,195,1,214.5,1.1,0,0,0,0,0,0,0,0,,13.9,1,9.3999996,0,3.5,0,20.700001,,7.4000001,2,0,0,0,0,78.800003,21.200001,0,0,0,0,,,,,,,9.4200001,26122.051,2772.3401,0.62,0.84,0.04,4.15,4.15,0.20,0.42,0.80,0.77,0.79,0.15,0.95,0.02,0.04,0.65,0.39,0.02,0.34,1,0,matched (3)
38222,PO,BO1,Stg. Bel. 'Sch. Bijb.' Rhenen,2014,38222-2014,575119,111841,76883,300,754616,0.76,0.15,0.10,0.00,37540,37540,,6152,12232,10345,841,686,40256,28014,77455,14782,120251,2426,2426,38222,"Stichting Belang. 'Schol. Bijb.' Achterberg, Gem. Rhenen",3911,1,193,1,209.5,1.1,0,0,0,0,0,0,0,0,,12.7,1,9.3999996,0,2.4000001,0,20.6,,6.4000001,3,0,0,0,0,68,32,0,0,0,0,58,40,2,0,0,0,9.3800001,26439.779,2818.3799,0.61,0.85,-0.04,4.45,4.45,0.18,0.38,0.88,0.83,0.79,0.16,0.94,0.02,0.04,0.60,0.35,0.01,0.32,1,0,matched (3)
38222,PO,BO1,Stg. Bel. 'Sch. Bijb.' Rhenen,2015,38222-2015,540996,111850,61139,1060,735836,0.74,0.15,0.08,0.00,36505,36505,0,11072,10795,9698,1041,0,51106,35922,1200,7412,113149,3079,3079,38222,"Stichting Belang. 'Schol. Bijb.' Achterberg, Gem. Rhenen",3911,1,202,1,218.8,1.1,0,0,0,0,0,0,0,0,,12.6,1,8.5,0,3.0999999,0,23.799999,,5.5,3,0,0,0,0,64.599998,35.400002,0,0,0,0,,,,,,,8.4899998,24536.34,2891.29,0.59,0.86,0.01,4.73,4.73,0.18,0.38,0.80,0.78,0.79,0.17,0.97,0.00,0.06,0.61,0.34,0.03,0.34,1,0,matched (3)
38222,PO,BO1,Stg. Bel. 'Sch. Bijb.' Rhenen,2016,38222-2016,543986,110661,57961,5328,757585,0.72,0.15,0.08,0.01,36822,36822,,12495,11521,11587,655,441,56699,26670,290,22320,129093,3812,3812,38222,"Stichting Belang. 'Schol. Bijb.' Achterberg, Gem. Rhenen",3911,1,203,1,217.7,1.1,0,0,0,0,0,0,0,0,,12.5,1,8.3999996,0,3.0999999,0,24.1,,4.4000001,4,0,0,0,0,52.599998,47.400002,0,0,0,0,,,,,,,8.4399996,25896.529,3069.25,0.60,0.86,0.03,4.95,4.95,0.19,0.39,0.78,0.75,0.77,0.16,0.96,0.00,0.06,0.61,0.33,0.03,0.35,1,0,matched (3)
38235,PO,BO1,Sticht. schoolbestuur Laetare,2012,38235-2012,505193,70760,64409,38234,683572,0.74,0.10,0.09,0.06,16917,16917,1254,5479,10898,22364,1383,1310,57688,12483,31624,10139,54246,1513,1513,38235,Sticht. schoolbestuur Laetare Schoolbestuur voor R.K.O.,7035,1,160,1,164.5,1,0,0,0,0,0,0,0,0,,9.6999998,2,7.4000001,0,.30000001,0,21.700001,,7.4000001,0,0,0,0,0,100,0,0,0,0,0,,,,,,,7.3600001,22491.16,3055.9099,0.84,0.90,0.03,9.54,9.54,0.87,0.94,0.85,0.84,0.84,0.07,0.98,0.00,0.07,1.12,0.93,0.01,0.93,1,0,matched (3)
38235,PO,BO1,Sticht. schoolbestuur Laetare,2013,38235-2013,395411,84053,57485,90248,599053,0.66,0.14,0.10,0.15,15591,15591,1284,5377,17236,22571,1218,2911,70597,12448,24034,15254,51736,1561,1561,38235,Sticht. schoolbestuur Laetare Schoolbestuur voor R.K.O.,7035,1,164,1,167,1,0,0,0,0,0,0,0,0,,8,1,6.6999998,0,.30000001,0,24.5,,6.6999998,0,0,0,0,0,100,0,0,0,0,0,,,,,,,6.71,20545.99,3063.46,0.82,0.87,0.06,6.70,6.70,0.94,1.06,0.79,0.78,0.81,0.06,0.98,0.00,0.10,1.29,1.04,0.05,0.98,1,0,matched (3)
38235,PO,BO1,Sticht. schoolbestuur Laetare,2014,38235-2014,382942,90088,55259,104766,626373,0.61,0.14,0.09,0.17,16054,16054,1345,5795,9635,22380,1315,1593,62063,12762,24530,14192,51484,1924,1924,38235,Sticht. schoolbestuur Laetare Schoolbestuur voor R.K.O.,7035,1,168,1,171.3,1,0,0,0,0,0,0,0,0,,9.3999996,1,8,0,.30000001,0,20.9,,7.0999999,.89999998,0,0,0,0,88.5,11.5,0,0,0,0,58,40,2,0,0,0,8.0500002,24514.061,3045.98,0.87,0.94,-0.02,14.53,14.53,0.98,1.10,0.88,0.86,0.83,0.09,0.98,0.00,0.08,1.26,1.08,0.01,1.05,1,0,matched (3)
38235,PO,BO1,Sticht. schoolbestuur Laetare,2015,38235-2015,445703,56138,54180,23818,619501,0.72,0.09,0.09,0.04,16065,16065,1944,6168,11864,24220,1702,820,111697,13508,3759,38507,68724,2238,2238,38235,Sticht. schoolbestuur Laetare Schoolbestuur voor R.K.O.,7035,1,149,1,150.2,1,0,0,0,0,0,0,0,0,,9.8999996,1,8.6000004,0,.30000001,0,17.299999,,7,1.6,0,0,0,0,81.900002,18.1,0,0,0,0,,,,,,,8.5900002,27080.789,3152.45,0.80,0.92,-0.02,12.08,12.08,0.88,0.98,0.79,0.78,0.76,0.16,0.98,0.00,0.14,1.23,0.97,0.01,1.02,1,0,matched (3)
38235,PO,BO1,Sticht. schoolbestuur Laetare,2016,38235-2016,442363,94793,51349,11193,580263,0.76,0.16,0.09,0.02,18873,18873,2729,7460,12727,24036,848,880,77581,12290,3346,20701,58521,2360,2360,38235,Sticht. schoolbestuur Laetare Schoolbestuur voor R.K.O.,7035,1,127,1,128.2,1,0,0,0,0,0,0,0,0,,9.3000002,1,7.9000001,0,.30000001,0,16,,4.5,3.4000001,0,0,0,0,56.700001,43.299999,0,0,0,0,,,,,,,7.9499998,26387.061,3320.3799,0.80,0.93,0.04,12.14,12.14,0.94,1.06,0.77,0.76,0.79,0.16,0.99,0.00,0.11,1.32,1.04,0.03,1.09,1,0,matched (3)
38351,PO,BO1,Ver. Stg./school met de Bijbel,2012,38351-2012,642772,138870,79581,,859848,0.75,0.16,0.09,0.00,27717,27717,,16035,17034,1583,2242,654,37548,20008,44501,24634,89143,2200,2200,38351,Ver. Stg./school met de Bijbel te Oud-Alblas,2969,1,223,1,230.5,1,0,0,0,0,0,0,0,0,,13.7,1,11.9,0,.80000001,0,18.700001,,9.8999996,2,0,0,0,0,83.199997,16.799999,0,0,0,0,,,,,,,11.91,37858.789,3179.49,0.83,0.85,0.08,4.48,4.48,0.36,0.54,0.84,0.78,0.85,0.01,0.93,0.02,0.04,0.65,0.33,0.04,0.34,1,0,matched (3)
38351,PO,BO1,Ver. Stg./school met de Bijbel,2013,38351-2013,617295,135681,86626,,861020,0.72,0.16,0.10,0.00,24226,24226,,9760,18240,1418,2332,754,32504,19829,58091,17189,95109,2239,2239,38351,Ver. Stg./school met de Bijbel te Oud-Alblas,2969,1,205,1,212.2,1,0,0,0,0,0,0,0,0,,12.6,1,10.8,0,.80000001,0,19,,8.8000002,2,0,0,0,0,81.400002,18.6,0,0,0,0,,,,,,,10.78,34860.82,3235.1299,0.84,0.86,0.07,5.01,5.01,0.43,0.62,0.84,0.80,0.85,0.01,0.94,0.01,0.03,0.73,0.39,0.01,0.42,1,0,matched (3)
38351,PO,BO1,Ver. Stg./school met de Bijbel,2014,38351-2014,620184,139420,85573,,833748,0.74,0.17,0.10,0.00,26234,26234,,6879,16079,1433,2399,1199,27989,22121,55420,24905,102446,2338,2338,38351,Ver. Stg./school met de Bijbel te Oud-Alblas,2969,1,203,1,213.2,1.1,0,0,0,0,0,0,0,0,,13.1,1,11.4,0,.69999999,0,17.799999,,8.6000004,2.8,0,0,0,0,75.5,24.5,0,0,0,0,58,40,2,0,0,0,11.42,37354.031,3272.05,0.88,0.89,0.04,6.68,6.68,0.52,0.69,0.88,0.81,0.84,0.01,0.92,0.02,0.03,0.78,0.45,0.02,0.49,1,0,matched (3)
38351,PO,BO1,Ver. Stg./school met de Bijbel,2015,38351-2015,613929,133045,72782,,800287,0.77,0.17,0.09,0.00,27976,27976,,9192,14617,1002,2555,4036,62509,22171,,17011,92222,3449,3449,38351,Ver. Stg./school met de Bijbel te Oud-Alblas,2969,1,188,1,194.3,1,0,0,0,0,0,0,0,0,,12.2,1,10.4,0,.69999999,0,18,,6.8000002,3.5999999,0,0,0,0,65.5,34.5,0,0,0,0,,,,,,,10.44,34823.16,3334.5901,0.70,0.90,0.05,7.58,7.58,0.43,0.61,0.82,0.77,0.81,0.17,0.94,0.01,0.06,0.86,0.48,0.02,0.57,1,0,matched (3)
38351,PO,BO1,Ver. Stg./school met de Bijbel,2016,38351-2016,576512,130063,63242,0,786506,0.73,0.17,0.08,0.00,28352,28352,0,8517,13324,1149,2191,2440,52921,20267,379,24388,97308,4135,4135,38351,Ver. Stg./school met de Bijbel te Oud-Alblas,2969,1,187,1,193,1,0,0,0,0,0,0,0,0,,12.1,1,10.1,0,1,0,18.4,,7.5,2.5999999,0,0,0,0,74.400002,25.6,0,0,0,0,,,,,,,10.14,34593.59,3410.45,0.69,0.91,0.03,8.45,8.45,0.50,0.66,0.84,0.79,0.81,0.20,0.94,0.01,0.05,0.95,0.52,0.01,0.67,1,0,matched (3)
38482,PO,BO3,Vereniging v. PCO te Ommen eo,2012,38482-2012,1741497,367366,240887,6934,2331927,0.75,0.16,0.10,0.00,61394,61394,,42424,42281,69272,8222,,175216,43296,153401,174655,371352,4504,5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
38482,PO,BO3,Vereniging v. PCO te Ommen eo,2013,38482-2013,1705606,363044,258863,10583,2350050,0.73,0.15,0.11,0.00,62352,62352,,14797,63754,69153,8185,,166197,42554,116955,137684,297193,3914,3914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
38482,PO,BO3,Vereniging v. PCO te Ommen eo,2014,38482-2014,1673253,396099,248407,16306,2304865,0.73,0.17,0.11,0.01,52214,52214,,21765,53481,71020,5843,13763,165872,43532,102857,179840,326229,5159,6309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
38482,PO,BO3,Vereniging v. PCO te Ommen eo,2015,38482-2015,1673327,214788,210076,18371,2349392,0.71,0.09,0.09,0.01,100253,100253,5454,21493,43663,71516,5964,9731,157821,58064,143477,108203,309744,5082,5082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
38482,PO,BO3,Vereniging v. PCO te Ommen eo,2016,38482-2016,1685094,232455,196994,39103,2321968,0.73,0.10,0.08,0.02,182511,182511,11002,16729,45515,75306,5463,9548,163563,58174,144903,110394,313471,5285,5285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
