BEVOEGD_GEZAGNUMMER,JAAR,Key,BEVOEGD_GEZAGNAAM,POSTCODE_BEVOEGD_GEZAG,EENPITTER,AANTAL_LEERLINGEN,CATEGORIE_BESTUUROMVANG,AANTAL_GEWICHTLEERLINGEN,GEMIDDELD_LEERLINGGEWICHT,AANDEEL_APCG_LEERLINGEN,AANDEEL_LWOO_LEERLINGEN,AANTAL_VOLTIJDLEERLINGEN,AANTAL_DEELTIJDLEERLINGEN,AANTAL_LEERLINGEN_VBO_GROEN,AANTAL_BOL_LEERLINGEN,AANTAL_BOL_DEELTIJDLEERLINGEN,AANTAL_BBL_LEERLINGEN,AANDEEL_LEERLINGEN_RANDSTAD,OMVANG_FORMATIE_TOTAAL,OMVANG_FORMATIE_MANAGER,OMVANG_FORMATIE_OP,OMVANG_FORMATIE_LIO,OMVANG_FORMATIE_OOP_OBP,OMVANG_FORMATIE_ONBEKEND,LEERLING_LERAAR_RATIO,GEWOGEN_DEELNEMER_LERAAR_RATIO,OMVANG_FORMATIE_OP_LA,OMVANG_FORMATIE_OP_LB,OMVANG_FORMATIE_OP_LC,OMVANG_FORMATIE_OP_LD,OMVANG_FORMATIE_OP_LE,OMVANG_FORMATIE_OP_OVERIG,AANDEEL_FORMATIE_OP_LA,AANDEEL_FORMATIE_OP_LB,AANDEEL_FORMATIE_OP_LC,AANDEEL_FORMATIE_OP_LD,AANDEEL_FORMATIE_OP_LE,AANDEEL_FORMATIE_OP_OVERIG,STREEFPERCENTAGE_FORMATIE_OP_LA,STREEFPERCENTAGE_FORMATIE_OP_LB,STREEFPERCENTAGE_FORMATIE_OP_LC,STREEFPERCENTAGE_FORMATIE_OP_LD,STREEFPERCENTAGE_FORMATIE_OP_LE,STREEFPERCENTAGE_FORMATIE_OP_OVERIG,OMVANG_FORMATIE_OP_BRUTSAL,LOONSOM_OP_BRUTSAL,GEMIDDELDE_LOONSOM_OP_BRUTSAL,Solvabiliteit I(%),Solvabiliteit II(%),Rentabiliteit(%),Liquiditeit (current ratio)(%),Liquiditeit (quick ratio)(%),Weerstandsvermogen exclusief materi‘le vaste activa(%),Weerstandsvermogen(%),Personeelslasten / rijksbijdragen(%),Personeelslasten / totaal baten plus financi‘le baten(%),Personeelslasten / totaal lasten plus financi‘le lasten(%),Voorzieningen / totaal baten plus financi‘le baten(%),Rijksbijdragen / totaal baten plus financi‘le baten(%),Overige overheidsbijdragen en -subsidies / totaal baten plus financi‘le baten(%),Huisvestingsratio(%),Kapitalisatiefactor(%),Algemene reserve / totaal baten plus financi‘le baten,Investeringen inventaris en apparatuur / totaal baten plus financi‘le baten(%),Netto werkkapitaal(%),Aantal instellingen,Variatie in LB,Lonen en salarissen,Sociale lasten,Pensioenlasten,Lasten personeel niet in loondienst,Personeelslasten,Lonen en salarissen/totaal personeel,Sociale lasten/totaal personeel,Pensioenlasten/totaal personeel,Lasten personeel niet in loondienst/totaal personeel,Afschrijvingen op materiÔle vaste activa,Afschrijvingen,Huurlasten,Onderhoudslasten (klein onderhoud),Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Overige (overige huisvestingslasten),Huisvestingslasten,Administratie- en beheerslasten,Inventaris en apparatuur,Overige (overige overige lasten),Overige lasten,Accountantshonoraria inzake het onderzoek van de jaarrekening,Accountantshonoraria
37571,2012,37571-2012,De Bussumse Montessorischoolvereniging,1401,1,247,1,247,1,0,0,0,0,0,0,0,0,,14.5,1,12.6,0,0.9,0,19.7,,10.4,2.1,0,0,0,0,82.9,17.1,0,0,0,0,,,,,,,12.56,38964.32,3102.4,0.33,0.59,0,1.21,1.21,-0.07,0.11,0.93,0.8,0.81,0.09,0.87,0.01,0.04,0.24,0.07,0.01,0.03,1,0,897935,0,0,4251,949110,0.95,0,0,0,20818,20818,0,13483,26475,24098,1967,2355,81578,27218,32095,65010,124323,2350,2350
37571,2013,37571-2013,De Bussumse Montessorischoolvereniging,1401,1,234,1,234,1,0,0,0,0,0,0,0,0,,14.7,1,12.6,0,1,0,18.5,,10.6,2.1,0,0,0,0,83.7,16.3,0,0,0,0,,,,,,,12.64,39064.14,3090.08,0.43,0.66,0.05,1.88,1.88,0.03,0.15,0.84,0.74,0.78,0.08,0.88,0.01,0.09,0.27,0.12,0,0.11,1,0,888940,0,0,3012,934845,0.95,0,0,0,48363,48363,0,15363,29029,26293,1792,4523,96000,32220,28592,58759,119571,3025,3025
37571,2014,37571-2014,De Bussumse Montessorischoolvereniging,1401,1,257,1,257,1,0,0,0,0,0,0,0,0,,15.7,1,13.6,0,1.1,0,18.9,,11.5,2.1,0,0,0,0,84.5,15.5,0,0,0,0,58,40,2,0,0,0,13.6,41786.46,3072.1,0.42,0.59,0,1.59,1.59,0.03,0.15,0.92,0.8,0.79,0.06,0.87,0.02,0.07,0.26,0.12,0.02,0.08,1,0,936603,0,0,3534,981240,0.95,0,0,0,28586,28586,0,15946,24432,25983,2826,30,88217,31117,35648,74704,141469,3086,3086
37571,2015,37571-2015,De Bussumse Montessorischoolvereniging,1401,1,261,1,261,1,0,0,0,0,0,0,0,0,,16.4,1,14.3,0,1.1,0,18.2,,10.7,3.6,0,0,0,0,74.8,25.2,0,0,0,0,,,,,,,14.34,45937.76,3203.47,0.44,0.72,-0.01,2.16,2.16,0.01,0.13,0.87,0.79,0.78,0.09,0.91,0,0.1,0.22,0.1,0.02,0.1,1,0,717398,177300,92115,0,1045154,0.69,0.17,0.09,0,23313,23313,0,10997,25061,20505,2321,1488,122022,27295,14079,72337,142645,3200,3200
37571,2016,37571-2016,De Bussumse Montessorischoolvereniging,1401,1,275,1,275,1,0,0,0,0,0,0,0,0,,16,1,13.9,0,1.1,0,19.7,,11.3,2.6,0,0,0,0,81.2,18.8,0,0,0,0,,,,,,,13.93,46303.45,3323.25,0.39,0.73,0,2.48,2.48,0.02,0.13,0.9,0.8,0.8,0.11,0.89,0,0.09,0.25,0.1,0.01,0.13,1,0,849931,107659,91975,8363,1123191,0.76,0.1,0.08,0.01,27076,27076,0,15000,27243,31272,2311,1262,116080,47983,11473,48616,133084,3500,3500
37650,2012,37650-2012,Stichting Katholiek Onderwijs Midden-Twente,7623,0,2173,2,2206.9,1,0,0,0,0,0,0,0,0,,123.9,11.5,100.3,0,12.1,0,21.7,,76.6,23.7,0,0,0,0,76.4,23.6,0,0,0,0,,,,,,,100.34,315767.74,3146.88,0.66,0.76,0.01,2,2,0.06,0.28,0.86,0.83,0.84,0.04,0.96,0,0.06,0.35,0.21,0.02,0.1,10,1.383273091,5951598,2038482,0,87421,7707150,0.77,0.26,0,0.01,305983,305983,0,51390,192140,182531,17609,2757,530118,168339,129489,373997,671825,4148,4148
37650,2013,37650-2013,Stichting Katholiek Onderwijs Midden-Twente,7623,0,2138,2,2181.5,1,0,0,0,0,0,0,0,0,,128.2,11.7,105.4,0,11.1,0,20.3,,77.8,27.6,0,0,0,0,73.8,26.2,0,0,0,0,,,,,,,105.38,334598.46,3175.08,0.67,0.76,0.04,2.14,2.14,0.08,0.3,0.84,0.8,0.83,0.04,0.96,0,0.07,0.37,0.23,0.03,0.12,10,1.419898275,5823635,1211144,872480,237018,7905130,0.74,0.15,0.11,0.03,292679,292679,0,67372,224464,200273,19315,2391,590815,193008,147500,396580,737088,4212,4212
37650,2014,37650-2014,Stichting Katholiek Onderwijs Midden-Twente,7623,0,2115,2,2157.6,1,0,0,0,0,0,0,0,0,,129.1,12.7,105.5,0,10.9,0,20,,76.2,29.3,0,0,0,0,72.2,27.8,0,0,0,0,58,40,2,0,0,0,105.54,339580.49,3217.63,0.68,0.79,-0.01,2.26,2.26,0.07,0.29,0.88,0.85,0.84,0.05,0.96,0,0.06,0.36,0.23,0.02,0.12,10,1.206510119,5841749,1344175,852165,348202,8056127,0.73,0.17,0.11,0.04,293653,293653,2083,65725,198881,192675,16378,5143,555885,195141,157729,380742,733612,4496,4496
37650,2015,37650-2015,Stichting Katholiek Onderwijs Midden-Twente,7623,0,2121,2,2161.8,1,0,0,0,0,0,0,0,0,,135.1,11.7,112.9,0,10.5,0,18.8,,79.3,33.6,0,0,0,0,70.3,29.7,0,0,0,0,,,,,,,112.9,364801.71,3231.14,0.65,0.8,-0.01,2.39,2.39,0.06,0.27,0.86,0.84,0.83,0.06,0.98,0,0.07,0.35,0.21,0.02,0.12,10,1.384236653,6009440,1210976,751448,269893,8265680,0.73,0.15,0.09,0.03,299063,299063,44188,58696,147516,193678,20311,-26085,641004,200232,176475,165301,717813,4564,4564
37650,2016,37650-2016,Stichting Katholiek Onderwijs Midden-Twente,7623,0,2104,2,2140,1,0,0,0,0,0,0,0,0,,136.7,11.7,116.6,0,8.4,0,18,,84.3,32.3,0,0,0,0,72.3,27.7,0,0,0,0,,,,,,,116.62,385075.61,3301.91,0.64,0.81,0.02,2.76,2.76,0.08,0.28,0.82,0.8,0.82,0.07,0.98,0,0.07,0.38,0.21,0.02,0.15,10,1.291897829,6193560,1044180,726740,41950,8268080,0.75,0.13,0.09,0.01,309220,309220,110440,49000,160000,190160,16600,3270,724470,232300,183100,239070,833190,7810,7810
37663,2012,37663-2012,Stichting Lijn 83 primair onderwijs,6591,0,2820,3,2912.7,1,0,0,0,0,0,0,0,0,,172.3,14.3,146.8,0,11.2,0,19.2,,118.4,28.4,0,0,0,0,80.7,19.3,0,0,0,0,,,,,,,146.76,465673.89,3172.99,0.67,0.82,0.01,3.58,3.58,0.37,0.43,0.93,0.85,0.84,0.1,0.91,0.02,0.05,0.63,0.38,0.02,0.29,14,2.985648211,9431526,1891422,1296052,955443,13373534,0.71,0.14,0.1,0.07,330210,330210,175355,90561,211803,140284,28287,25400,834535,348239,617096,490816,1456151,5345,5345
37663,2013,37663-2013,Stichting Lijn 83 primair onderwijs,6591,0,2695,3,2779.9,1,0,0,0,0,0,0,0,0,,161.1,14.2,136.2,0,10.7,0,19.8,,108.1,28.1,0,0,0,0,79.4,20.6,0,0,0,0,,,,,,,136.24,433070.29,3178.67,0.68,0.83,0.04,3.91,3.91,0.41,0.46,0.91,0.83,0.84,0.1,0.91,0.02,0.05,0.67,0.41,0.01,0.33,14,2.733095228,9172554,1909612,1371032,995333,13250104,0.69,0.14,0.1,0.08,263819,263819,189226,252347,234492,129469,24245,12146,841925,360932,611658,374218,1346808,0,0
37663,2014,37663-2014,Stichting Lijn 83 primair onderwijs,6591,0,2564,3,2652.2,1,0,0,0,0,0,0,0,0,,156.8,14.2,132.1,0,10.5,0,19.4,,102,30.1,0,0,0,0,77.2,22.8,0,0,0,0,58,40,2,0,0,0,132.11,426480.87,3228.34,0.7,0.86,-0.01,4.61,4.61,0.43,0.46,0.96,0.86,0.84,0.1,0.89,0.02,0.06,0.66,0.4,0.01,0.33,14,2.764950701,9081362,2110532,1258825,969131,13209402,0.69,0.16,0.1,0.07,294300,294300,195220,69531,250304,136336,22555,13914,899583,347216,583874,395049,1326139,17630,17630
37663,2015,37663-2015,Stichting Lijn 83 primair onderwijs,6591,0,2458,2,2533.6,1,0,0,0,0,0,0,0,0,,162.3,13.9,132.1,0,16.3,0,18.6,,102.9,29.2,0,0,0,0,77.9,22.1,0,0,0,0,,,,,,,132.12,426339.27,3226.98,0.65,0.86,-0.03,4.57,4.57,0.36,0.43,0.89,0.84,0.82,0.14,0.94,0.01,0.08,0.66,0.37,0,0.32,14,2.486094662,9065266,2052097,1110562,809171,12921535,0.7,0.16,0.09,0.06,325007,325007,121577,54951,247535,157030,22243,26115,1180912,314815,397388,468477,1343238,14253,14253
37663,2016,37663-2016,Stichting Lijn 83 primair onderwijs,6591,0,2373,2,2446.5,1,0,0,0,0,0,0,0,0,,160.7,11.5,132.6,0,16.5,0,17.9,,104.6,28.1,0,0,0,0,78.8,21.2,0,0,0,0,,,,,,,132.64,441408.19,3327.85,0.61,0.8,-0.02,3.47,3.47,0.34,0.41,0.88,0.83,0.82,0.13,0.95,0.01,0.07,0.68,0.32,0,0.33,14,2.91510026,9310951,2050809,1080623,563602,12722966,0.73,0.16,0.08,0.04,358497,358497,222022,42119,237612,147101,24752,25289,1124004,390754,435478,298001,1288711,27830,27830
37857,2012,37857-2012,Ver. Stichting Instandhouding School met de Bijbel,3264,1,311,1,322.4,1,0,0,0,0,0,0,0,0,,14.8,1,12.1,0,1.7,0,25.7,,10.1,2,0,0,0,0,83.7,16.3,0,0,0,0,,,,,,,11.85,35738.55,3015.33,0.78,0.92,-0.03,11.11,11.11,0.83,0.93,0.9,0.85,0.8,0.17,0.94,0.01,0.06,1.19,0.23,0.03,0.94,1,0,934424,196563,124902,7993,1260341,0.74,0.16,0.1,0.01,43677,43677,0,30597,29587,9289,2855,12660,96988,65854,88439,20649,174942,3647,3647
37857,2013,37857-2013,Ver. Stichting Instandhouding School met de Bijbel,3264,1,303,1,312.3,1,0,0,0,0,0,0,0,0,,15.4,1,12.5,0,2,0,24.3,,10.8,1.7,0,0,0,0,86.4,13.6,0,0,0,0,,,,,,,12.46,37211.74,2987.65,0.8,0.9,0.03,9.32,9.32,0.85,0.93,0.87,0.83,0.84,0.12,0.95,0.01,0.02,1.16,0.22,0,0.93,1,0,925147,189566,134820,8940,1266684,0.73,0.15,0.11,0.01,46291,46291,0,10009,31955,7316,2862,8438,33580,82663,4453,75586,162702,5493,5493
37857,2014,37857-2014,Ver. Stichting Instandhouding School met de Bijbel,3264,1,270,1,274.8,1,0,0,0,0,0,0,0,0,,16.9,1,13.7,0,2.2,0,19.7,,9.1,4.6,0,0,0,0,66.2,33.8,0,0,0,0,58,40,2,0,0,0,13.73,45591.95,3320.27,0.81,0.92,-0.06,10.94,10.94,0.86,0.93,0.91,0.86,0.8,0.13,0.94,0,0.06,1.15,0.18,-0.02,0.88,1,0,898315,171302,140792,2130,1230011,0.73,0.14,0.11,0,56126,56126,0,12251,21431,6691,1673,17887,98600,75095,2500,79059,156654,4755,4755
37857,2015,37857-2015,Ver. Stichting Instandhouding School met de Bijbel,3264,1,274,1,274,1,0,0,0,0,0,0,0,0,,17.2,1,13.6,0,2.6,0,20.1,,9.3,4.3,0,0,0,0,68.3,31.7,0,0,0,0,,,,,,,13.65,46052.64,3374.31,0.8,0.9,-0.01,7.68,7.68,0.75,0.95,0.86,0.8,0.79,0.12,0.93,0,0.06,1.18,0.21,0.03,0.79,1,0,824031,167396,101824,80,1117984,0.74,0.15,0.09,0,36645,36645,0,4599,12887,4662,1380,7757,77785,106043,2742,20412,177398,4295,4295
37857,2016,37857-2016,Ver. Stichting Instandhouding School met de Bijbel,3264,1,274,1,274,1,0,0,0,0,0,0,0,0,,16.3,1,13.2,0,2.1,0,20.7,,9.7,3.5,0,0,0,0,73.8,26.2,0,0,0,0,,,,,,,13.21,45801.76,3467.86,0.85,0.93,0,11.23,11.23,0.73,0.94,0.83,0.79,0.79,0.1,0.95,0,0.06,0.99,0.25,0.02,0.76,1,0,842012,165866,96748,0,1112106,0.76,0.15,0.09,0,42524,42524,0,8033,14809,4053,1341,5297,80033,30041,2804,82318,169837,3086,3086
37949,2012,37949-2012,Ver. Prot. Chr. Prim. Onderw. Barendrecht en Ridderkerk,2991,0,4072,3,4235.2,1,0,0,0,0,0,0,0,0,,233.7,18.7,197.7,0,17.3,0,20.6,,168.6,29.1,0,0,0,0,85.3,14.7,0,0,0,0,,,,,,,135.38,381270.97,2816.34,0.55,0.65,0,1.38,1.38,0.02,0.19,0.89,0.83,0.83,0.04,0.94,0.01,0.06,0.31,0.02,0.01,0.04,11,1.643333641,11220932,2304768,1414730,0,14826691,0.76,0.16,0.1,0,520968,520968,28263,87682,167483,454012,56520,77974,1010134,415638,500394,546477,1462509,17982,17982
37949,2013,37949-2013,Ver. Prot. Chr. Prim. Onderw. Barendrecht en Ridderkerk,2991,0,4118,3,4276.4,1,0,0,0,0,0,0,0,0,,236.2,18.5,201.6,0,16.2,0,20.4,,161.6,40,0,0,0,0,80.1,19.9,0,0,0,0,,,,,,,201.58,603252.83,2992.59,0.58,0.67,0.04,1.81,1.81,0.05,0.23,0.84,0.8,0.83,0.03,0.95,0.01,0.06,0.35,0.06,0.03,0.09,11,1.703739203,11058047,2330543,1576547,0,14799678,0.75,0.16,0.11,0,556682,556682,26530,106776,206726,378478,62111,87468,1018089,315065,593347,521809,1491571,15307,15307
37949,2014,37949-2014,Ver. Prot. Chr. Prim. Onderw. Barendrecht en Ridderkerk,2991,0,4010,3,4171.7,1,0,0,0,0,0,0,0,0,,235.4,17.1,202.7,0,15.6,0,19.8,,157.1,45.6,0,0,0,0,77.5,22.5,0,0,0,0,58,40,2,0,0,0,202.75,617248.24,3044.39,0.66,0.72,0,1.91,1.91,0.05,0.23,0.88,0.83,0.83,0.02,0.94,0.01,0.06,0.31,0.06,0.02,0.08,11,2.118189622,11370926,2707626,1587696,0,15177338,0.75,0.18,0.1,0,576458,576458,36104,117897,200355,388776,54873,85104,1033109,300849,591902,518355,1411106,15125,15125
37949,2015,37949-2015,Ver. Prot. Chr. Prim. Onderw. Barendrecht en Ridderkerk,2991,0,3980,3,4109.9,1,0,0,0,0,0,0,0,0,,218.9,16.5,187.4,0,15.1,0,21.2,,136.7,50.7,0,0,0,0,73,27,0,0,0,0,,,,,,,187.39,588600.29,3141.05,0.65,0.7,0,1.78,1.78,0.06,0.23,0.85,0.82,0.82,0.02,0.96,0,0.08,0.31,0.06,0.02,0.07,11,2.033134615,11688927,2624962,1371273,0,15232490,0.77,0.17,0.09,0,578137,578137,38691,91465,270347,448514,75751,65242,1437510,313939,572665,516612,1403216,15125,15125
37949,2016,37949-2016,Ver. Prot. Chr. Prim. Onderw. Barendrecht en Ridderkerk,2991,0,4050,3,4180.8,1,0,0,0,0,0,0,0,0,,226.7,18.6,190.4,0,17.8,0,21.3,,140.7,49.7,0,0,0,0,73.9,26.1,0,0,0,0,,,,,,,190.36,614205.94,3226.48,0.68,0.72,0.01,1.7,1.7,0.05,0.23,0.83,0.81,0.82,0.01,0.97,0,0.08,0.3,0.07,0.04,0.06,11,1.92707975,11738297,2557801,1321046,4808,15355929,0.76,0.17,0.09,0,574803,574803,41716,148075,207093,438705,64328,62856,1457146,358342,624768,509121,1430881,15125,15125
38001,2012,38001-2012,Samenwerkingsstichting Kans & Kleur,6602,0,3898,3,4013.8,1,0,0,0,0,0,0,0,0,,244.6,14.2,219.9,0,10.4,0,17.7,,176.9,43.1,0,0,0,0,80.4,19.6,0,0,0,0,,,,,,,219.93,691121.66,3142.39,0.7,0.73,0.01,1.96,1.96,0.09,0.26,0.86,0.83,0.84,0.01,0.97,0.02,0.07,0.32,0.26,0.01,0.1,14,2.951884991,12728560,2604736,1601392,156170,16724983,0.76,0.16,0.1,0.01,396780,396780,11759,216140,290731,390399,65106,370262,1344397,466861,751435,251523,1469819,12277,14122
38001,2013,38001-2013,Samenwerkingsstichting Kans & Kleur,6602,0,3786,3,3897.3,1,0,0,0,0,0,0,0,0,,225.7,13.4,202.5,0,9.8,0,18.7,,153.1,49.3,0,0,0,0,75.6,24.4,0,0,0,0,,,,,,,202.47,645696,3189.11,0.73,0.76,0.05,2.47,2.47,0.14,0.31,0.82,0.8,0.84,0.01,0.98,0.02,0.07,0.36,0.31,0.01,0.15,14,3.093319414,12457511,2549269,1567291,183972,16377575,0.76,0.16,0.1,0.01,410527,410527,3982,203515,331052,391669,70733,319175,1320126,397403,753843,286775,1438021,11662,11662
38001,2014,38001-2014,Samenwerkingsstichting Kans & Kleur,6602,0,3659,3,3771.5,1,0,0,0,0,0,0,0,0,,219,13.1,196.1,0,9.9,0,18.7,,140.1,56,0,0,0,0,71.4,28.6,0,0,0,0,58,40,2,0,0,0,196.11,632937.92,3227.5,0.77,0.79,0.02,2.93,2.93,0.18,0.35,0.85,0.83,0.84,0.01,0.98,0.01,0.06,0.4,0.35,0.01,0.18,14,3.734679817,11703875,2742385,1712846,226989,16032125,0.73,0.17,0.11,0.01,423709,423709,3591,161946,303089,372397,60711,228913,1130647,409969,751602,234632,1396203,12805,12805
38001,2015,38001-2015,Samenwerkingsstichting Kans & Kleur,6602,0,3577,3,3672.4,1,0,0,0,0,0,0,0,0,,215,13.8,187.2,0,14.1,0,19.1,,130.1,56.9,0.1,0,0,0,69.5,30.4,0.1,0,0,0,,,,,,,187.16,614309.93,3282.32,0.74,0.8,0.04,3.31,3.31,0.21,0.37,0.82,0.8,0.83,0.03,0.97,0.02,0.08,0.45,0.25,0.01,0.23,14,3.893835941,11626307,2630175,1471311,296927,15900938,0.73,0.17,0.09,0.02,432347,432347,2371,118791,287125,362077,73339,257201,1535904,250759,0,885717,1387888,11737,11737
38001,2016,38001-2016,Samenwerkingsstichting Kans & Kleur,6602,0,3488,3,3576.5,1,0,0,0,0,0,0,0,0,,209.5,10.7,186.1,0,12.6,0,18.7,,125.2,59.3,0.6,0,0,1,67.3,31.9,0.3,0,0,0.5,,,,,,,186.12,635244.83,3413.04,0.68,0.78,0,3.17,3.17,0.22,0.37,0.84,0.81,0.81,0.05,0.96,0.02,0.1,0.5,0.26,0.01,0.26,14,3.816468076,11835772,1581472,1383996,307872,16177368,0.73,0.1,0.09,0.02,497367,497367,14660,575169,262063,371679,80662,327152,2066385,251327,73805,379051,1311900,12001,12304
38144,2012,38144-2012,Ver. voor Prot. Chr. Onderwijs te Gorredijk en Omstreken,8401,1,240,1,246.3,1,0,0,0,0,0,0,0,0,,15.7,1,13,0,1.7,0,18.4,,13,0,0,0,0,0,100,0,0,0,0,0,,,,,,,13.05,41366.23,3169.87,0.82,0.85,-0.06,4.42,4.42,0.33,0.53,0.95,0.87,0.81,0.02,0.91,0.02,0.07,0.61,0.31,0.06,0.32,1,0,699470,150117,97090,24446,971141,0.72,0.15,0.1,0.03,30487,30487,0,29209,23004,28938,1578,1781,84509,41807,30117,38593,110517,0,0
38144,2013,38144-2013,Ver. voor Prot. Chr. Onderwijs te Gorredijk en Omstreken,8401,1,266,1,271.1,1,0,0,0,0,0,0,0,0,,14.7,1,12.8,0,0.9,0,20.8,,11.3,1.5,0,0,0,0,88.5,11.5,0,0,0,0,,,,,,,12.8,40212.53,3141.58,0.86,0.89,0.1,6.27,6.27,0.4,0.55,0.85,0.73,0.81,0.02,0.86,0.08,0.07,0.61,0.37,0.02,0.36,1,0,706547,154561,104707,0,967076,0.73,0.16,0.11,0,35161,35161,0,18251,27692,30419,1733,186,78281,42318,32825,41077,116220,0,0
38144,2014,38144-2014,Ver. voor Prot. Chr. Onderwijs te Gorredijk en Omstreken,8401,1,270,1,275.1,1,0,0,0,0,0,0,0,0,,16,1,14.1,0,1,0,19.2,,12.6,1.5,0,0,0,0,89.6,10.4,0,0,0,0,58,40,2,0,0,0,14.08,43958.25,3122.41,0.8,0.87,-0.02,5.41,5.41,0.36,0.57,0.85,0.81,0.79,0.06,0.95,0,0.09,0.68,0.38,0.03,0.4,1,0,727739,172560,105363,6420,1004389,0.72,0.17,0.1,0.01,30616,30616,0,5800,22624,32449,2185,349,107222,48537,37579,39848,125964,736,736
38144,2015,38144-2015,Ver. voor Prot. Chr. Onderwijs te Gorredijk en Omstreken,8401,1,276,1,280.8,1,0,0,0,0,0,0,0,0,,15.8,1,13.8,0,1,0,20,,12.3,1.5,0,0,0,0,89.4,10.6,0,0,0,0,,,,,,,13.81,43991.08,3184.64,0.73,0.84,-0.03,4.45,4.45,0.3,0.5,0.84,0.81,0.79,0.08,0.97,0.01,0.08,0.66,0.32,0,0.37,1,0,753151,172938,94149,9063,1080973,0.7,0.16,0.09,0.01,34002,34002,0,3527,24964,33326,1675,1457,103199,57313,0,52618,148766,1575,1575
38144,2016,38144-2016,Ver. voor Prot. Chr. Onderwijs te Gorredijk en Omstreken,8401,1,276,1,284.4,1,0,0,0,0,0,0,0,0,,16.5,1,14.6,0,1,0,18.9,,13.1,1.5,0,0,0,0,90,10,0,0,0,0,,,,,,,14.57,48080.87,3300.94,0.71,0.85,0.02,4.81,4.81,0.3,0.5,0.79,0.76,0.78,0.1,0.97,0,0.08,0.68,0.33,0.03,0.39,1,0,791074,135925,92748,24824,1064865,0.74,0.13,0.09,0.02,46317,46317,0,4095,25966,30722,3108,110,103001,43592,0,63214,147623,1622,1622
38169,2012,38169-2012,Stichting Neutraal Onderwijs Wilhelmina,5707,1,445,1,449.8,1,0,0,0,0,0,0,0,0,,25.1,1,21.9,0,2.2,0,20.4,,13.5,8.3,0,0,0,0,61.9,38.1,0,0,0,0,,,,,,,20.83,64501.02,3096.65,0.59,0.71,-0.01,2.83,2.83,0.22,0.3,0.86,0.78,0.77,0.06,0.91,0.03,0.09,0.48,0.18,0.01,0.26,1,0,1182911,245018,159252,32670,1572964,0.75,0.16,0.1,0.02,46576,46576,12470,13027,31239,53808,6959,17220,175723,66603,78093,90668,235364,0,0
38169,2013,38169-2013,Stichting Neutraal Onderwijs Wilhelmina,5707,1,441,1,443.1,1,0,0,0,0,0,0,0,0,,26.4,1,23.1,0,2.2,0,19.1,,13.2,10,0,0,0,0,57,43,0,0,0,0,,,,,,,23.13,72756.28,3144.99,0.54,0.69,0,2.53,2.53,0.19,0.3,0.84,0.78,0.78,0.08,0.93,0.01,0.09,0.52,0.18,0,0.26,1,0,1197920,250258,171098,14998,1589280,0.75,0.16,0.11,0.01,47142,47142,12807,50382,42066,57594,6202,9895,178946,53996,79207,87869,221072,0,0
38169,2014,38169-2014,Stichting Neutraal Onderwijs Wilhelmina,5707,1,447,1,447.9,1,0,0,0,0,0,0,0,0,,25.3,1,22.1,0,2.2,0,20.2,,11,11.1,0,0,0,0,49.9,50.1,0,0,0,0,58,40,2,0,0,0,22.1,71617.28,3240.07,0.56,0.72,-0.03,2.65,2.65,0.16,0.27,0.88,0.82,0.79,0.08,0.93,0.01,0.08,0.47,0.15,0.03,0.23,1,0,1212403,291718,174305,12436,1637993,0.74,0.18,0.11,0.01,44599,44599,216,20176,29583,59587,6140,4393,161095,56480,83549,89345,229374,3146,3146
38169,2015,38169-2015,Stichting Neutraal Onderwijs Wilhelmina,5707,1,435,1,436.5,1,0,0,0,0,0,0,0,0,,24.8,1,21.6,0,2.2,0,20.2,,11.5,10.1,0,0,0,0,53.1,46.9,0,0,0,0,,,,,,,21.59,70967.07,3287.37,0.54,0.75,0.02,3.2,3.2,0.18,0.28,0.82,0.77,0.78,0.11,0.94,0.01,0.09,0.49,0.17,0,0.28,1,0,1208857,275992,147506,0,1636040,0.74,0.17,0.09,0,53639,53639,0,5005,30502,60753,1512,12391,184163,56086,25369,108079,216314,3025,3025
38169,2016,38169-2016,Stichting Neutraal Onderwijs Wilhelmina,5707,1,424,1,424,1,0,0,0,0,0,0,0,0,,24.7,1,21.5,0,2.2,0,19.7,,11.2,10.3,0,0,0,0,52,48,0,0,0,0,,,,,,,21.52,71993.41,3344.7,0.49,0.72,-0.01,2.77,2.77,0.16,0.26,0.82,0.76,0.75,0.12,0.93,0.01,0.13,0.52,0.15,0.03,0.27,1,0,1230620,281358,139967,0,1673769,0.74,0.17,0.08,0,58734,58734,0,2729,26437,69937,2041,10224,272819,32969,32030,126538,222968,3939,3939
38222,2012,38222-2012,"Stichting Belang. 'Schol. Bijb.' Achterberg, Gem. Rhenen",3911,1,196,1,216.4,1.1,0,0,0,0,0,0,0,0,,11.9,1,8.8,0,2.1,0,22.3,,6.8,2,0,0,0,0,77.3,22.7,0,0,0,0,,,,,,,8.8,24065.19,2735.83,0.6,0.83,-0.01,3.8,3.8,0.16,0.4,0.86,0.82,0.81,0.15,0.96,0.02,0.03,0.63,0.37,0.03,0.31,1,0,547700,113911,69371,6365,721517,0.76,0.16,0.1,0.01,35011,35011,0,4145,9874,11568,678,337,29102,31264,71867,6589,109720,0,0
