bevoegdgezag,year,bestuur_key,sector,groepering,naam,lonenensalarissen,socialelasten,pensioenlasten,lastenpersoneelnietinloondienst,personeelslasten,lonenensalarissentotaalpersoneel,socialelastentotaalpersoneel,pensioenlastentotaalpersoneel,lastenpersoneelnietinloondienstt,afschrijvingenopmateriãlevasteac,afschrijvingen,huurlasten,onderhoudslastenkleinonderhoud,lastenvoorenergieenwater,schoonmaakkosten,belastingenenheffingen,overigeoverigehuisvestingslasten,huisvestingslasten,administratieenbeheerslasten,inventarisenapparatuur,overigeoverigeoverigelasten,overigelasten,accountantshonorariainzakehetond,accountantshonoraria,bevoegd_gezagnaam,postcode_bevoegd_gezag,eenpitter,aantal_leerlingen,categorie_bestuuromvang,aantal_gewichtleerlingen,gemiddeld_leerlinggewicht,aandeel_apcg_leerlingen,aandeel_lwoo_leerlingen,aantal_voltijdleerlingen,aantal_deeltijdleerlingen,aantal_leerlingen_vbo_groen,aantal_bol_leerlingen,aantal_bol_deeltijdleerlingen,aantal_bbl_leerlingen,aandeel_leerlingen_randstad,omvang_formatie_totaal,omvang_formatie_manager,omvang_formatie_op,omvang_formatie_lio,omvang_formatie_oop_obp,omvang_formatie_onbekend,leerling_leraar_ratio,gewogen_deelnemer_leraar_ratio,omvang_formatie_op_la,omvang_formatie_op_lb,omvang_formatie_op_lc,omvang_formatie_op_ld,omvang_formatie_op_le,omvang_formatie_op_overig,aandeel_formatie_op_la,aandeel_formatie_op_lb,aandeel_formatie_op_lc,aandeel_formatie_op_ld,aandeel_formatie_op_le,aandeel_formatie_op_overig,streefpercentage_formatie_op_la,streefpercentage_formatie_op_lb,streefpercentage_formatie_op_lc,streefpercentage_formatie_op_ld,streefpercentage_formatie_op_le,streefpercentage_formatie_op_ove,omvang_formatie_op_brutsal,loonsom_op_brutsal,gemiddelde_loonsom_op_brutsal,solvabiliteiti,solvabiliteitii,rentabiliteit,liquiditeitcurrentratio,liquiditeitquickratio,weerstandsvermogenexclusiefmater,weerstandsvermogen,personeelslastenrijksbijdragen,personeelslastentotaalbatenplusf,personeelslastentotaallastenplus,voorzieningentotaalbatenplusfina,rijksbijdragentotaalbatenplusfin,overigeoverheidsbijdragenensubsi,huisvestingsratio,kapitalisatiefactor,algemenereservetotaalbatenplusfi,investeringeninventarisenapparat,nettowerkkapitaal,aantalinstellingen,variatieinlb,merge_bestuurs_kenmerk_fin
39534,2014,39534-2014,PO,BO1,Stichting Kruislandse Scholen,480533,113353,68189,,663028,.72000003,.17,.1,0,23310,23310,90,5409,8185,5036,1445,17432,49597,23698,51684,36949,112331,,,Stichting Kruislandse Scholen,4756,1,195,1,200.39999,1,0,0,0,0,0,0,0,0,,10.4,1,8.8999996,0,.5,0,22,,6.1999998,2.5999999,0,0,0,0,70.300003,29.700001,0,0,0,0,58,40,2,0,0,0,8.8800001,26989.85,3038.3701,.8,.9,0,9.029999999999999,9.029999999999999,.62,.74,.80000001,.77999997,.77999997,.090000004,.98000002,0,.06,.92,.74,.01,.7,1,0,matched (3)
39534,2015,39534-2015,PO,BO1,Stichting Kruislandse Scholen,503662,112834,61190,,694886,.72000003,.16,.090000004,0,23076,23076,91,4710,7254,5007,3848,4217,50127,27174,34297,38252,99723,3783,3783,Stichting Kruislandse Scholen,4756,1,181,1,185.5,1,0,0,0,0,0,0,0,0,,10.4,1,8.8999996,0,.5,0,20.299999,,6.3000002,2.5999999,0,0,0,0,70.400002,29.6,0,0,0,0,,,,,,,8.8900003,27726.279,3117.1699,.8,.92,.01,10.76,10.76,.59,.72,.80000001,.79000002,.80000001,.11,.99000001,.01,.06,.9,.72,.02,.69,1,0,matched (3)
39534,2016,39534-2016,PO,BO1,Stichting Kruislandse Scholen,525209,117637,59141,,706508,.74000001,.17,.079999998,0,24577,24577,,8915,9000,5675,-1053,5044,57581,38329,39653,51742,129724,2408,2408,Stichting Kruislandse Scholen,4756,1,184,1,190.60001,1,0,0,0,0,0,0,0,0,,10.7,1,9.1999998,0,.5,0,20.1,,7.1999998,1.9,0,0,0,0,79.199997,20.799999,0,0,0,0,,,,,,,9.1599998,29368.211,3206.8401,.73,.88,-.03,7.33,7.33,.54,.6800000000000001,.80000001,.80000001,.76999998,.15000001,.99000001,0,.06,.9300000000000001,.6800000000000001,.01,.6800000000000001,1,0,matched (3)
39600,2012,39600-2012,PO,BO4,Stg. KPC BO Vught Leijestroom,5991469,1296251,800135,199571,8110796,.74000001,.16,.1,.02,229900,229900,6214,97249,128310,179933,19538,,431244,254163,405116,99351,758630,,,Stg. Kath. en Prot. Christ. BO Vught e.o. Leijestroom,5262,0,2018,2,2148.8,1.1,0,0,0,0,0,0,0,0,,120.1,12.3,98.900002,0,8.8999996,0,20.4,,90,8.8999996,0,0,0,0,91,9,0,0,0,0,,,,,,,98.870003,301345.25,3047.95,.53,.6800000000000001,0,.89,.89,.05,.16,.89999998,.85000002,.85000002,.050000001,.94999999,.01,.05,.3,.16,.01,-.01,8,.75592893,matched (3)
39600,2013,39600-2013,PO,BO4,Stg. KPC BO Vught Leijestroom,5985324,1297846,876722,198570,8119526,.74000001,.16,.11,.02,200213,200213,32351,53819,194375,175246,21641,,570760,240851,429442,108977,779270,,,Stg. Kath. en Prot. Christ. BO Vught e.o. Leijestroom,5262,0,1989,2,2112,1.1,0,0,0,0,0,0,0,0,,119.5,12.1,99.199997,0,8.1000004,0,20,,86.800003,12.4,0,0,0,0,87.5,12.5,0,0,0,0,,,,,,,99.220001,302920.84,3052.9299,.53,.66,.03,1.97,1.97,.08,.19,.86000001,.81999999,.83999997,.039999999,.94999999,.01,.06,.35,.19,.02,.12,8,.93950975,matched (3)
39600,2014,39600-2014,PO,BO4,Stg. KPC BO Vught Leijestroom,5980631,1486707,853428,326003,8216409,.73000002,.18000001,.1,.039999999,212452,212452,38427,103789,185009,161818,26959,,567502,391743,385156,115734,892633,6837,6837,Stg. Kath. en Prot. Christ. BO Vught e.o. Leijestroom,5262,0,1943,2,2050.1001,1.1,0,0,0,0,0,0,0,0,,117.7,11.2,97.900002,0,8.6000004,0,19.799999,,82.599998,15.3,0,0,0,0,84.400002,15.6,0,0,0,0,58,40,2,0,0,0,97.889999,305678.13,3122.78,.53,.67,-.02,1.86,1.86,.05,.17,.89999998,.85000002,.82999998,.039999999,.94,.01,.06,.33,.17,.02,.09,8,.85857022,matched (3)
39600,2015,39600-2015,PO,BO4,Stg. KPC BO Vught Leijestroom,6111656,1316514,750620,345665,8308299,.74000001,.16,.090000004,.039999999,234568,234568,170386,69850,123447,134066,21578,,646682,441276,217851,148914,1014824,10435,11282,Stg. Kath. en Prot. Christ. BO Vught e.o. Leijestroom,5262,0,1944,2,2040.6,1,0,0,0,0,0,0,0,0,,115.1,10.4,96.599998,0,8,0,20.1,,79.599998,17.1,0,0,0,0,82.300003,17.700001,0,0,0,0,,,,,,,96.639999,305653.5,3162.6899,.48,.62,-.01,1.61,1.61,.03,.15,.86000001,.82999998,.81,.039999999,.95999998,.01,.06,.32,.15,.02,.07,8,1.0459957,matched (3)
39600,2016,39600-2016,PO,BO4,Stg. KPC BO Vught Leijestroom,6380872,935077,753688,152817,8690940,.73000002,.11,.090000004,.02,209733,209733,182535,86357,121765,146839,23696,,612692,472407,218044,123500,1047416,11703,11703,Stg. Kath. en Prot. Christ. BO Vught e.o. Leijestroom,5262,0,1937,2,2026.4,1,0,0,0,0,0,0,0,0,,115.1,10.4,96,0,8.6999998,0,20.200001,,73.5,22.5,0,0,0,0,76.5,23.5,0,0,0,0,,,,,,,95.989998,316864.69,3301.02,.51,.66,0,1.68,1.68,.02,.15,.87,.81999999,.81999999,.039999999,.94,.01,.06,.29,.15,.02,.07,8,1.6113437,matched (3)
39859,2012,39859-2012,PO,BO1,Ver. Nutsschool Wassenaar,717602,151710,94364,,964260,.74000001,.16,.1,0,19114,19114,719,3806,11266,25396,360,1578,74115,29872,48661,74311,152844,3265,3265,Vereniging Nutsschool Wassenaar,2242,1,243,1,243,1,0,0,0,0,0,0,0,0,,15.7,1,12.9,0,1.8,0,18.799999,,9.6000004,3.3,0,0,0,0,74.199997,25.799999,0,0,0,0,,,,,,,5.9000001,15626.87,2646.74,.65,.78,.03,3.99,3.99,.24,.25,.94,.76999998,.80000001,.050000001,.81999999,.04,.06,.37,.22,.01,.25,1,0,matched (3)
39859,2013,39859-2013,PO,BO1,Ver. Nutsschool Wassenaar,729511,155291,104290,,994100,.73000002,.16,.1,0,17730,17730,457,6684,13355,28070,579,2453,71598,29044,48569,75919,153532,3267,3267,Vereniging Nutsschool Wassenaar,2242,1,243,1,243,1,0,0,0,0,0,0,0,0,,17.1,1,14.8,0,1.3,0,16.4,,11.3,3.5,0,0,0,0,76.400002,23.6,0,0,0,0,,,,,,,14.79,45012.762,3043.0901,.63,.79,.03,4.15,4.15,.27,.27,.91000003,.77999997,.80000001,.07,.86000001,.01,.06,.42,.27,.01,.29,1,0,matched (3)
39859,2014,39859-2014,PO,BO1,Ver. Nutsschool Wassenaar,738283,174355,104067,,1027069,.72000003,.17,.1,0,18731,18731,457,16893,12133,28759,213,6578,65033,29479,48846,88949,167274,3570,3570,Vereniging Nutsschool Wassenaar,2242,1,246,1,246,1,0,0,0,0,0,0,0,0,,16.200001,1,13.7,0,1.4,0,17.9,,10.3,3.5,0,0,0,0,74.599998,25.4,0,0,0,0,58,40,2,0,0,0,13.75,42505.289,3091.3799,.67,.8100000000000001,.01,3.96,3.96,.23,.28,.94,.80000001,.80000001,.059999999,.85000002,.01,.05,.41,.28,.05,.23,1,0,matched (3)
39859,2015,39859-2015,PO,BO1,Ver. Nutsschool Wassenaar,768605,174081,91374,,1047633,.73000002,.17,.090000004,0,25537,25537,457,9591,9372,27954,2260,5963,2780,26850,58854,83011,168715,3267,3267,Vereniging Nutsschool Wassenaar,2242,1,245,1,245,1,0,0,0,0,0,0,0,0,,15,1,13.6,0,.40000001,0,18.1,,10.2,3.3,0,0,0,0,75.300003,24.700001,0,0,0,0,,,,,,,13.55,42919.16,3167.4399,.77,.8,.07,3.84,3.84,.3,.34,.89999998,.77999997,.83999997,.0099999998,.87,.01,0,.43,.34,.01,.25,1,0,matched (3)
39859,2016,39859-2016,PO,BO1,Ver. Nutsschool Wassenaar,805533,109706,88192,,1049489,.76999998,.1,.079999998,0,28407,28407,457,7038,9988,29409,3419,9826,60137,30148,71722,83681,185551,5506,5506,Vereniging Nutsschool Wassenaar,2242,1,243,1,243,1,0,0,0,0,0,0,0,0,,16.200001,1,13.8,0,1.4,0,17.6,,8.6999998,5.0999999,0,0,0,0,63,37,0,0,0,0,,,,,,,13.8,45828.57,3321.6299,.79,.82,.02,3.17,3.17,.21,.35,.88999999,.77999997,.79000002,.02,.87,.01,.05,.37,.16,.03,.18,1,0,matched (3)
39912,2012,39912-2012,PO,BO1,Stg. Onderw.gem.schap De Hoeve,973913,120890,126427,3235,1211019,.80000001,.1,.1,0,67000,67000,,3614,19429,5732,1297,68,45140,22532,55827,15959,94318,1513,1513,Stichting onderwijsgemeenschap 'De Hoeve',3871,1,320,1,320,1,0,0,0,0,0,0,0,0,,19.4,1.7,15.3,0,2.4000001,0,20.9,,10,4.3000002,1,0,0,0,65.099998,28.299999,6.5,0,0,0,,,,,,,15.3,49711.5,3248.1001,.76,.86,.02,4.03,4.03,.21,.47,.88,.83999997,.85000002,.059999999,.95999998,0,.04,.55,.35,.02,.26,1,0,matched (3)
39912,2013,39912-2013,PO,BO1,Stg. Onderw.gem.schap De Hoeve,893184,179190,128927,2850,1194798,.75,.15000001,.11,0,68602,68602,,5703,22221,4196,1406,15,53541,19283,67964,13351,100598,1561,1561,Stichting onderwijsgemeenschap 'De Hoeve',3871,1,325,1,325,1,0,0,0,0,0,0,0,0,,19.4,1.7,14.7,0,3,0,22.200001,,9.5,5.1999998,0,0,0,0,64.900002,35.099998,0,0,0,0,,,,,,,14.67,46631.121,3178.6101,.79,.87,.06,4.77,4.77,.28,.51,.82999998,.80000001,.83999997,.050000001,.95999998,0,.04,.59,.48,.01,.32,1,0,matched (3)
39912,2014,39912-2014,PO,BO1,Stg. Onderw.gem.schap De Hoeve,907514,204157,129369,15900,1219619,.74000001,.17,.11,.0099999998,69636,69636,,5891,18479,4553,1452,1750,62125,22263,62291,13072,97626,1924,1924,Stichting onderwijsgemeenschap 'De Hoeve',3871,1,326,1,326,1,0,0,0,0,0,0,0,0,,20.5,1.7,16,0,2.8,0,20.4,,9.3000002,6.6999998,0,0,0,0,57.900002,42.099998,0,0,0,0,58,40,2,0,0,0,16.02,51103.012,3190.6699,.79,.87,.01,5.02,5.02,.3,.53,.86000001,.83999997,.83999997,.059999999,.97000003,0,.05,.62,.51,.03,.35,1,0,matched (3)
39912,2015,39912-2015,PO,BO1,Stg. Onderw.gem.schap De Hoeve,921328,125876,110658,7967,1249892,.74000001,.1,.090000004,.0099999998,63171,63171,,5184,18285,4059,1553,1520,115258,19867,13419,16702,103784,1389,1389,Stichting onderwijsgemeenschap 'De Hoeve',3871,1,329,1,329,1,0,0,0,0,0,0,0,0,,20.5,1.7,15.7,0,3.0999999,0,21,,8.8999996,6.6999998,0,0,0,0,57,43,0,0,0,0,,,,,,,15.66,51284.871,3275.1499,.74,.86,.03,5.06,5.06,.31,.52,.81,.79000002,.81999999,.090000004,.98000002,0,.08,.65,.5,.02,.39,1,0,matched (3)
39912,2016,39912-2016,PO,BO1,Stg. Onderw.gem.schap De Hoeve,988822,226147,114112,6959,1342382,.74000001,.17,.090000004,.0099999998,72277,72277,,4390,16560,5783,1163,,77896,20821,16579,11822,114994,2239,2239,Stichting onderwijsgemeenschap 'De Hoeve',3871,1,330,1,330.29999,1,0,0,0,0,0,0,0,0,,20.9,2,16.299999,0,2.5999999,0,20.299999,,10.7,5.5999999,0,0,0,0,65.599998,34.400002,0,0,0,0,,,,,,,16.27,54397.93,3343.8601,.74,.89,.02,6.6,6.6,.33,.52,.85000002,.81999999,.83999997,.1,.95999998,.01,.05,.6800000000000001,.51,.06,.42,1,0,matched (3)
40020,2012,40020-2012,PO,BO5,Stg. Onderwijsgr. Amstelland,10685183,2304215,1474467,,14450183,.74000001,.16,.1,0,432935,432935,438054,107880,207584,409527,16562,80685,1428759,280386,519986,612166,1412538,17612,22029,"Stg. Onderwijsgr. Amstelland, stg. voor RK/PC basisonderwijs",1185,0,3960,3,4018.8,1,0,0,0,0,0,0,0,0,,187.3,15,157.39999,0,14.9,0,25.200001,,130.7,26.700001,0,0,0,0,83,17,0,0,0,0,,,,,,,157.39999,479118.53,3043.9399,.5600000000000001,.64,0,2.02,2.02,.14,.26,.88,.81999999,.81999999,.039999999,.93000001,.01,.08,.44,.12,.01,.17,11,1.088526,matched (3)
40020,2013,40020-2013,PO,BO5,Stg. Onderwijsgr. Amstelland,10758880,2323672,1605646,,14832163,.73000002,.16,.11,0,461896,461896,481009,126870,270650,414361,13104,62509,1514836,253326,522945,576454,1352725,19481,20994,"Stg. Onderwijsgr. Amstelland, stg. voor RK/PC basisonderwijs",1185,0,3997,3,4056.3999,1,0,0,0,0,0,0,0,0,,227,14.2,196.3,0,16.4,0,20.4,,160.60001,35.700001,0,0,0,0,81.800003,18.200001,0,0,0,0,,,,,,,196.27,601074.44,3062.53,.6,.6800000000000001,.03,2.27,2.27,.16,.27,.85000002,.80000001,.81999999,.039999999,.94,.01,.08,.44,.15,.03,.19,11,1.9161303,matched (3)
40020,2014,40020-2014,PO,BO5,Stg. Onderwijsgr. Amstelland,10909638,2651021,1585714,68756,15533528,.69999999,.17,.1,0,474861,474861,562429,138054,274673,410192,16819,63101,2118835,257211,508562,529231,1295004,11798,12007,"Stg. Onderwijsgr. Amstelland, stg. voor RK/PC basisonderwijs",1185,0,4073,3,4139,1,0,0,0,0,0,0,0,0,,231.3,14.4,199,0,17.9,0,20.5,,158.2,40.799999,0,0,0,0,79.5,20.5,0,0,0,0,58,40,2,0,0,0,199.03999,620117.94,3115.6101,.59,.74,-.04,2.6,2.6,.12,.23,.89999998,.82999998,.80000001,.059999999,.92000002,.01,.11,.38,.11,.02,.17,11,2.3390644,matched (3)
40020,2015,40020-2015,PO,BO5,Stg. Onderwijsgr. Amstelland,10964941,1576484,1986275,300116,16098185,.68000001,.1,.12,.02,494129,494129,637341,162000,235332,448768,12229,134575,2037954,261665,195099,545701,1391464,12100,15908,"Stg. Onderwijsgr. Amstelland, stg. voor RK/PC basisonderwijs",1185,0,4127,3,4198.1001,1,0,0,0,0,0,0,0,0,,230,11.8,197.7,0,20.5,0,20.9,,145.5,52.200001,0,0,0,0,73.599998,26.4,0,0,0,0,,,,,,,197.74001,625990.19,3165.75,.63,.7,0,1.88,1.87,.07,.22,.86000001,.80000001,.80000001,.02,.93000001,.01,.1,.32,.1,.04,.09,11,3.1762757,matched (3)
40020,2016,40020-2016,PO,BO5,Stg. Onderwijsgr. Amstelland,11402461,1749701,1901489,321361,17046903,.67000002,.1,.11,.02,608700,608700,642194,228159,264832,482410,16961,137471,2232527,289782,609745,454001,1353528,12584,13654,"Stg. Onderwijsgr. Amstelland, stg. voor RK/PC basisonderwijs",1185,0,4174,3,4265.7998,1,0,0,0,0,0,0,0,0,,239.2,14.5,202.7,0,22,0,20.6,,153.10001,49.599998,0,0,0,0,75.5,24.5,0,0,0,0,,,,,,,202.69,662184.56,3267.04,.63,.74,.02,2.1,2.1,.07,.22,.85000002,.79000002,.80000001,.039999999,.93000001,.02,.11,.32,.1,.03,.1,11,2.6617494,matched (3)
40048,2012,40048-2012,PO,BO1,Sticht. Islam. Basisscholen,419519,62588,53963,15023,538440,.77999997,.12,.1,.029999999,13868,13868,,7274,12917,13423,1490,,65104,19470,23370,23015,65855,,,Stichting Islamitische Basisscholen,2332,1,120,1,139.2,1.2,0,0,0,0,0,0,0,0,,8.3999996,1,7.4000001,0,0,0,16.299999,,6.9000001,.5,0,0,0,0,93.5,6.5,0,0,0,0,,,,,,,7.3699999,22495.029,3052.4099,.75,.94,-.09,14.53,14.53,1,1.1,.91000003,.86000001,.79000002,.27000001,.94,.03,.1,1.46,.8,.09,1.21,1,0,matched (3)
40048,2013,40048-2013,PO,BO1,Sticht. Islam. Basisscholen,436274,66741,60755,19350,575066,.75999999,.12,.11,.029999999,16403,16403,,9412,12333,13467,1761,,56973,23118,25795,19976,68889,3823,3823,Stichting Islamitische Basisscholen,2332,1,109,1,122.5,1.1,0,0,0,0,0,0,0,0,,9.1000004,1,8.1000004,0,0,0,13.4,,7.5999999,.5,0,0,0,0,94.099998,5.9000001,0,0,0,0,,,,,,,8.1199999,24395.289,3004.3101,.74,.92,-.07,10.58,10.58,.87,.96,.91000003,.86000001,.80000001,.23,.94999999,.03,.08,1.3,.6800000000000001,0,1.05,1,0,matched (3)
40048,2014,40048-2014,PO,BO1,Sticht. Islam. Basisscholen,457997,76708,63359,22654,597131,.76999998,.13,.11,.039999999,21389,21389,,8287,12078,14397,1316,,56078,28090,25996,3403,57489,2476,2476,Stichting Islamitische Basisscholen,2332,1,97,1,106.6,1.1,0,0,0,0,0,0,0,0,,9.1999998,1,8.1999998,0,0,0,11.9,,7.6999998,.5,0,0,0,0,94.099998,5.9000001,0,0,0,0,58,40,2,0,0,0,8.1800003,25010.23,3059.02,.7,.92,-.13,10.13,10.13,.6800000000000001,.87,.98000002,.92000002,.81999999,.27000001,.94,.04,.08,1.23,.57,0,.91,1,0,matched (3)
40048,2015,40048-2015,PO,BO1,Sticht. Islam. Basisscholen,413187,72404,49611,28812,555321,.74000001,.13,.090000004,.050000001,27002,27002,,6643,10174,14227,1519,,73063,29383,9206,7585,65798,2655,2655,Stichting Islamitische Basisscholen,2332,1,89,1,95,1.1,0,0,0,0,0,0,0,0,,8.1000004,.69999999,7.4000001,0,0,0,12.1,,6.5999999,.80000001,0,0,0,0,89.099998,10.9,0,0,0,0,,,,,,,7.3600001,23344.561,3171.3799,.64,.91,-.12,9.390000000000001,9.390000000000001,.6,.76,.94,.86000001,.76999998,.33000001,.92000002,.08,.1,1.19,.46,0,.87,1,0,matched (3)
40048,2016,40048-2016,PO,BO1,Sticht. Islam. Basisscholen,409952,66096,43387,80681,582462,.69999999,.11,.07,.14,17110,17110,,5609,12456,14151,1300,,71016,101975,11091,10313,141748,3962,3962,Stichting Islamitische Basisscholen,2332,1,63,1,67.800003,1.1,0,0,0,0,0,0,0,0,,8.6999998,1.3,6.1999998,0,1.1,0,10.1,,4.6999998,1.5,0,0,0,0,75.5,24.5,0,0,0,0,,,,,,,6.23,19497.85,3131.98,.45,.83,-.42,4.5,4.5,.22,.43,1.0599999,1.02,.72000003,.37,.95999998,.03,.09,.96,.1,.01,.57,1,0,matched (3)
40077,2012,40077-2012,PO,BO3,Stichting Noor,2333361,514461,297225,,3125455,.75,.16,.1,0,97054,97054,91490,10883,31368,64677,8264,14956,221638,173090,130823,114985,418898,29069,29069,Stichting Noor,1065,0,561,2,857.09998,1.5,0,0,0,0,0,0,0,0,,45.200001,3,37.599998,0,4.5999999,0,14.9,,36.799999,.80000001,0,0,0,0,97.900002,2.0999999,0,0,0,0,,,,,,,31.1,82123.297,2640.6201,-.98,-.9300000000000001,-.03,.45,.45,-.28,-.19,.88,.82999998,.81,.0099999998,.94999999,.03,.06,.19,-.19,.01,-.14,2,.56568545,matched (3)
40077,2013,40077-2013,PO,BO3,Stichting Noor,2139522,462882,290333,1226,2869987,.75,.16,.1,0,74451,74451,87523,163541,102281,60297,25776,8307,447725,160439,132638,92717,385794,16408,16408,Stichting Noor,1065,0,639,2,954.29999,1.5,0,0,0,0,0,0,0,0,,46.400002,3,37.900002,0,5.5,0,16.9,,34.099998,3.8,0,0,0,0,90,10,0,0,0,0,,,,,,,37.91,105371.73,2779.4199,-.32,-.29,.09,.85,.85,-.15,-.08,.75,.69,.75999999,.0099999998,.93000001,.06,.12,.25,-.08,0,-.03,2,2.6870058,matched (3)
40077,2014,40077-2014,PO,BO3,Stichting Noor,2319537,578350,308265,4800,3365224,.69,.17,.090000004,0,49766,49766,99269,65366,68415,69987,2319,6329,311685,118273,228111,95797,442181,15561,15561,Stichting Noor,1065,0,705,2,1019.1,1.4,0,0,0,0,0,0,0,0,,56.799999,3,45.700001,0,8.1000004,0,15.4,,35.700001,10,0,0,0,0,78.099998,21.9,0,0,0,0,58,40,2,0,0,0,45.740002,128366.26,2806.49,-.22,-.18,.03,.85,.85,-.12,-.05,.81999999,.77999997,.81,.0099999998,.94999999,.04,.07,.21,-.05,.01,-.02,2,1.1313709,matched (3)
40077,2015,40077-2015,PO,BO3,Stichting Noor,2607161,625270,294633,1250,3651566,.70999998,.17,.079999998,0,62293,62293,123346,57576,63846,76018,7512,6168,379466,169642,190840,148607,549089,13740,23421,Stichting Noor,1065,0,782,2,1101.5,1.4,0,0,0,0,0,0,0,0,,62.400002,3.2,48.5,0,10.6,0,16.1,,39.099998,9.3999996,0,0,0,0,80.599998,19.4,0,0,0,0,,,,,,,48.540001,137788.3,2838.71,.1,.2,.07,.97,.97,-.05,.03,.79000002,.73000002,.79000002,.029999999,.93000001,.07,.08,.29,.03,.02,-.01,2,.14142136,matched (3)
40077,2016,40077-2016,PO,BO3,Stichting Noor,2915210,695836,311689,26424,4308622,.68000001,.16,.07,.0099999998,91607,91607,128716,74688,59330,78648,13192,16365,415939,174033,223579,204891,602503,23559,23559,Stichting Noor,1065,0,908,2,1259.3,1.4,0,0,0,0,0,0,0,0,,70.900002,2.5999999,50.200001,.60000002,17.5,0,18.1,,41.799999,8.3999996,0,0,0,0,83.199997,16.799999,0,0,0,0,,,,,,,50.23,148639,2958.9299,.2,.28,.03,.75,.75,-.06,.05,.81,.76999998,.80000001,.02,.94999999,.04,.08,.27,.05,.04,-.05,2,.28284273,matched (3)
40114,2012,40114-2012,PO,BO5,Stichting Prisma,16977965,1271636,2695257,,20767250,.81999999,.059999999,.13,0,389404,389404,537779,159466,299346,404778,35815,51248,1723832,453000,1051350,797215,2301565,20290,20290,"Stg. Prisma, stg. prot. chr. & oecumen. onderwijs in Almere",1314,0,5144,3,5320.7002,1,0,0,0,0,0,0,0,0,,291.60001,22.5,238.3,.5,30.4,0,21.6,,189.89999,48.400002,0,0,0,0,79.699997,20.299999,0,0,0,0,,,,,,,238.27,684727,2873.75,.48,.57,-.02,1.36,1.36,.12,.2,.89999998,.85000002,.81999999,.039999999,.94999999,.01,.07,.41,.19,.01,.06,16,6.0152378,matched (3)
40114,2013,40114-2013,PO,BO5,Stichting Prisma,17176252,637885,2130688,,20834528,.81999999,.029999999,.1,0,414792,414792,514696,156336,344128,446048,56923,78111,1956860,446272,1009302,622025,2077599,25713,25713,"Stg. Prisma, stg. prot. chr. & oecumen. onderwijs in Almere",1314,0,5148,3,5341.2002,1,0,0,0,0,0,0,0,0,,301.70001,21.299999,248.60001,.5,31.299999,0,20.700001,,194.89999,53.700001,0,0,0,0,78.400002,21.6,0,0,0,0,,,,,,,248.57001,721649.63,2903.1699,.48,.59,.03,1.6,1.6,.13,.2,.85000002,.81,.81999999,.050000001,.94,.01,.08,.42,.19,.01,.1,16,6.4165745,matched (3)
40114,2014,40114-2014,PO,BO5,Stichting Prisma,17359710,1495169,2115332,,21284254,.81999999,.07,.1,0,423604,423604,432614,169435,286378,449252,36737,104553,1772469,464270,902772,526993,1894035,22809,22809,"Stg. Prisma, stg. prot. chr. & oecumen. onderwijs in Almere",1314,0,5035,3,5233.6001,1,0,0,0,0,0,0,0,0,,294.5,21.9,240.60001,0,32,0,20.9,,186.7,53.900002,0,0,0,0,77.599998,22.4,0,0,0,0,58,40,2,0,0,0,240.60001,711197.81,2955.8999,.48,.62,-.01,1.59,1.59,.11,.2,.87,.85000002,.83999997,.059999999,.98000002,.01,.07,.41,.19,.01,.09,16,6.5675116,matched (3)
40114,2015,40114-2015,PO,BO5,Stichting Prisma,21101360,,,,21169669,1,0,0,0,542915,542915,495455,211116,323278,492035,42480,50009,2168900,443609,947237,562652,1953498,15741,15741,"Stg. Prisma, stg. prot. chr. & oecumen. onderwijs in Almere",1314,0,4961,3,5158.3999,1,0,0,0,0,0,0,0,0,,294.29999,21.200001,241,.5,31.5,0,20.6,,183,57.099998,1,0,0,0,75.900002,23.700001,.40000001,0,0,0,,,,,,,241.02,723267.88,3000.8401,.48,.62,0,1.44,1.44,.09,.19,.83999997,.81999999,.81999999,.059999999,.97000003,0,.08,.4,.18,.02,.06,16,6.1818342,matched (3)
40114,2016,40114-2016,PO,BO5,Stichting Prisma,20102103,,,,21453522,.94,0,0,0,637872,637872,505724,140265,305772,467943,46479,48333,2034016,422629,924126,667439,2014194,24067,24067,"Stg. Prisma, stg. prot. chr. & oecumen. onderwijs in Almere",1314,0,4986,3,5172,1,0,0,0,0,0,0,0,0,,305.60001,23.799999,245.10001,1.1,35.599998,0,20.299999,,183.8,59.799999,1.4,0,0,0,75,24.4,.60000002,0,0,0,,,,,,,245.06,759345.69,3098.5801,.47,.62,0,1.42,1.42,.08,.19,.85000002,.81999999,.81999999,.059999999,.97000003,0,.08,.4,.18,.02,.06,16,4.856946,matched (3)
40144,2012,40144-2012,PO,BO1,Stg. Mont.school De Triangel,774550,110426,98480,3497,989749,.77999997,.11,.1,0,14703,14703,20576,3795,19674,22813,2084,,94742,18212,36839,25168,80219,1909,1909,Stichting Montessorischool De Triangel,6641,1,250,1,254.2,1,0,0,0,0,0,0,0,0,,16.200001,.89999998,13.9,0,1.5,0,18,,9.8999996,4,0,0,0,0,71,29,0,0,0,0,,,,,,,13.89,42860.051,3086.77,.6,.74,.03,3.3,3.3,.19,.23,.87,.81999999,.83999997,.059999999,.94,.02,.08,.39,.22,.01,.23,1,0,matched (3)
