Bevoegd Gezag,Sector,Groepering,Naam,Jaar,Key,Lonen en salarissen,Sociale lasten,Pensioenlasten,Lasten personeel niet in loondienst,Personeelslasten,Lonen en salarissen/totaal personeel,Sociale lasten/totaal personeel,Pensioenlasten/totaal personeel,Lasten personeel niet in loondienst/totaal personeel,Afschrijvingen op materiÔle vaste activa,Afschrijvingen,Huurlasten,Onderhoudslasten (klein onderhoud),Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Overige (overige huisvestingslasten),Huisvestingslasten,Administratie- en beheerslasten,Inventaris en apparatuur,Overige (overige overige lasten),Overige lasten,Accountantshonoraria inzake het onderzoek van de jaarrekening,Accountantshonoraria
54679,PO,SPEC,Stichting Kentalis Onderwijs,2016,54679-2016,"65,427,000","8,698,000","7,612,000","4,656,000","88,206,000",,,,,"2,636,000","2,636,000","255,000","1,864,000","852,000","1,294,000","202,000","256,000","4,773,000","21,077,000","2,105,000","1,282,000","24,464,000","49,730","55,480"
55238,PO,BO5,Stichting Sarkon,2012,55238-2012,"13,366,165","4,617,041",,"138,931","18,150,141",,,,,"617,307","617,307","128,605","302,059","280,919","402,722","23,563","324,531","1,462,399","557,749","977,084","239,228","1,774,061","30,286","30,286"
55238,PO,BO5,Stichting Sarkon,2013,55238-2013,"13,026,019","4,668,725",,"314,559","17,704,412",,,,,"660,709","660,709","50,702","300,918","296,891","416,041","20,782","551,783","1,637,117","614,688","1,120,913","175,662","1,911,263","22,506","22,506"
55238,PO,BO5,Stichting Sarkon,2014,55238-2014,"12,863,174","2,931,518","1,919,521","754,779","18,292,410",,,,,"748,143","748,143","64,090","235,739","246,889","435,833","21,757","516,622","1,520,930","298,013","1,015,050","180,381","1,493,444","12,100","21,175"
55238,PO,BO5,Stichting Sarkon,2015,55238-2015,"13,620,342","1,731,011","1,759,812","672,915","18,958,844",,,,,"765,378","765,378","66,883","32,247","246,427","450,948","20,429","688,850","1,840,845","257,627","1,020,553","320,660","1,598,840","29,645","29,645"
55238,PO,BO5,Stichting Sarkon,2016,55238-2016,"14,058,847","2,344,194","1,730,483","280,167","19,169,725",,,,,"719,298","719,298","65,017","40,048","224,824","480,271","23,802","711,459","1,923,064","272,347","997,047","229,774","1,503,382","45,625","50,465"
55303,PO,BO4,Stichting K.P.O. Etten-Leur,2012,55303-2012,"8,653,332","1,776,633","1,131,975","82,643","11,602,364",,,,,"291,624","291,624","242,636","50,078","124,709","125,899","10,338","8,002","609,548","327,673","278,633","376,270","982,576","22,563","22,563"
55303,PO,BO4,Stichting K.P.O. Etten-Leur,2013,55303-2013,"8,322,645","1,776,391","1,186,960","263,459","11,430,730",,,,,"320,451","320,451","477,953","22,045","128,234","101,624","7,343","33,908","794,021","305,612","317,003","405,975","1,028,590","15,000","15,000"
55303,PO,BO4,Stichting K.P.O. Etten-Leur,2014,55303-2014,"8,514,139","1,960,428","1,176,885","172,465","11,564,622",,,,,"328,460","328,460","458,653",,"119,550","99,347","15,543","29,654","745,661","342,253","357,782","406,825","1,106,860","16,940","16,940"
55303,PO,BO4,Stichting K.P.O. Etten-Leur,2015,55303-2015,"8,849,866","1,107,107","1,050,013","16,610","11,658,510",,,,,"326,351","326,351","459,929","30,806","117,988","71,818","20,944","8,559","466,013","411,360","304,277","483,243","1,198,880","15,000","15,000"
55303,PO,BO4,Stichting K.P.O. Etten-Leur,2016,55303-2016,"9,452,344","1,168,482","1,020,470","24,818","11,714,844",,,,,"320,494","320,494","667,119","32,072","101,699","66,299","15,197","12,438","944,665","415,391","326,825","481,557","1,223,773","17,636","17,636"
57266,PO,BO5,SCOL,2012,57266-2012,"31,979,573","4,162,198","4,549,639","1,037,806","43,164,732",,,,,"1,833,771","1,833,771","259,059","790,788","861,619","1,035,068","85,403","435,200","3,981,137","397,174","2,318,071","2,888,661","5,603,906","24,421","24,421"
57266,PO,BO5,SCOL,2013,57266-2013,"30,456,039","4,081,773","4,650,158","485,176","40,729,140",,,,,"2,368,048","2,368,048","225,569","620,411","932,454","980,231","98,935","84,715","3,838,719","430,843","4,517,269",,"4,948,112","28,714","28,714"
57266,PO,BO5,SCOL,2014,57266-2014,"30,413,794","4,349,713","4,455,356","821,091","40,133,491",,,,,"1,583,975","1,583,975","284,957","620,508","867,467","953,000","84,541","81,428","3,761,901","851,770","3,155,638","1,368,941","5,376,349","28,867","28,867"
57266,PO,BO5,SCOL,2015,57266-2015,"31,984,148","4,669,245","3,995,227","1,189,306","42,970,000",,,,,"1,298,831","1,298,831","327,850","757,396","754,951","921,444","90,614","14,042","4,016,729","875,736","1,508,625","1,454,414","6,212,497","26,613","26,613"
57266,PO,BO5,SCOL,2016,57266-2016,"33,649,258","5,130,437","4,005,969","1,623,374","44,944,750",,,,,"1,202,546","1,202,546","311,576","666,523","744,837","921,827","101,665","14,995","4,361,423","989,385","1,427,780","1,714,620","6,612,127","39,900","44,831"
57969,PO,BO1,Ver.  Chr. Ond. Ref. Grondslag,2012,57969-2012,"628,835","137,251","81,957",,"822,695",,,,,"32,883","32,883",224,"2,090","11,887","22,695","1,986","1,861","50,743","63,646","42,101","10,666","116,413","2,279","2,279"
57969,PO,BO1,Ver.  Chr. Ond. Ref. Grondslag,2013,57969-2013,"603,337","117,109","85,281",,"794,885",,,,,"37,098","37,098",228,"5,401","16,793","23,238","3,266","4,261","63,187","58,516","49,721","9,790","118,027","2,378","2,378"
57969,PO,BO1,Ver.  Chr. Ond. Ref. Grondslag,2014,57969-2014,"631,681","122,957","88,023",,"840,861",,,,,"37,138","37,138",233,"5,811","16,399","24,811","2,498","2,485","194,237","59,835","1,782","57,697","119,314","2,426","2,426"
57969,PO,BO1,Ver.  Chr. Ond. Ref. Grondslag,2015,57969-2015,"683,073","139,433","80,259",0,"932,787",,,,,"38,146","38,146",239,"3,903","10,867","25,549","2,639","1,039","72,236","54,409","1,766","11,935","117,951","3,811","3,811"
57969,PO,BO1,Ver.  Chr. Ond. Ref. Grondslag,2016,57969-2016,"730,579","145,806","81,722",0,"971,953",,,,,"42,560","42,560",241,"8,159","15,518","25,332",355,"3,800","81,405","28,636","1,961","43,242","124,212","3,085","3,085"
58761,PO,BO5,Stg. Kathol. Onderw. Enschede,2012,58761-2012,"15,816,944","3,443,569","2,180,600","143,402","21,205,705",,,,,"612,582","612,582","64,922","93,561","396,891","534,877","25,740","47,126","1,513,117","629,965","507,621","947,929","2,085,515","7,750","7,750"
58761,PO,BO5,Stg. Kathol. Onderw. Enschede,2013,58761-2013,"15,317,376","3,309,729","2,285,216","212,707","20,950,920",,,,,"661,830","661,830","51,622","81,793","433,638","534,690","25,566","48,255","1,525,564","619,274","370,565","868,306","1,858,145","6,255","6,255"
58761,PO,BO5,Stg. Kathol. Onderw. Enschede,2014,58761-2014,"15,168,654","3,483,195","2,215,830","87,047","20,402,618",,,,,"672,892","672,892","40,285","64,438","424,255","463,170","27,142","42,225","1,411,515","595,948","398,010","860,011","1,853,969","6,563","6,563"
58761,PO,BO5,Stg. Kathol. Onderw. Enschede,2015,58761-2015,"15,219,400","3,387,584","1,904,633","474,624","20,583,329",,,,,"650,836","650,836","42,014","61,684","382,185","478,556","24,229","43,009","1,719,526","600,259","400,809","347,812","1,708,673","6,662","6,662"
58761,PO,BO5,Stg. Kathol. Onderw. Enschede,2016,58761-2016,"15,321,410","2,627,300","1,797,000","787,190","21,208,120",,,,,"661,970","661,970","19,740","69,580","401,940","477,440","27,960","28,290","1,707,000","567,740","406,290","365,600","1,693,350","6,945","6,945"
58826,PO,BO1,Schoolvereniging Peetersschool,2012,58826-2012,"826,466","169,148","111,674",,"1,056,972",,,,,"33,456","33,456","2,619","2,632","22,875","30,348","2,289","3,494","84,257","41,854","40,895","49,923","132,672","3,265","3,265"
58826,PO,BO1,Schoolvereniging Peetersschool,2013,58826-2013,"769,570","158,162","110,105","2,920","1,044,860",,,,,"25,367","25,367","1,460","7,727","31,692","31,815",,"8,415","101,109","40,937","62,560","95,671","199,168","3,267","3,267"
58826,PO,BO1,Schoolvereniging Peetersschool,2014,58826-2014,"786,565","179,592","109,209",,"1,062,699",,,,,"28,863","28,863",1,"3,972","34,384","30,348","2,244","6,175","92,124","44,454","56,914","245,653","347,021","3,570","3,570"
58826,PO,BO1,Schoolvereniging Peetersschool,2015,58826-2015,"811,569","183,586","96,564",850,"1,054,593",,,,,"29,193","29,193",0,"7,951","20,895","31,813","2,001","8,717","81,377","35,571",0,"108,421","209,659","3,267","3,267"
58826,PO,BO1,Schoolvereniging Peetersschool,2016,58826-2016,"894,316","111,545","90,654","12,522","1,090,146",,,,,"39,600","39,600",,"11,605","20,684","32,673","1,402","9,783","112,147","38,177",,"69,726","161,445","5,748","5,748"
59451,PO,BO1,Stg. Basisschool De Ridderslag,2012,59451-2012,"620,521","133,351","85,771","45,121","892,905",,,,,"25,814","25,814",,"12,542","20,168","32,628","3,376",594,"94,308","54,034","19,453","46,950","120,437","2,273","2,273"
59451,PO,BO1,Stg. Basisschool De Ridderslag,2013,59451-2013,"632,432","137,627","91,731","51,386","919,893",,,,,"26,446","26,446",,"9,698","23,996","36,155","9,354","1,165","115,368","47,953","38,054","39,588","125,595","2,502","2,502"
59451,PO,BO1,Stg. Basisschool De Ridderslag,2014,59451-2014,"655,914","156,741","96,281","29,552","931,382",,,,,"29,283","29,283",,"5,655","18,278","36,215","2,218","2,555","84,921","68,565","42,763","55,346","166,674","2,520","2,520"
59451,PO,BO1,Stg. Basisschool De Ridderslag,2015,59451-2015,"686,555","155,938","86,526","37,188","952,575",,,,,"26,760","26,760",,,"15,037","38,179","2,196","1,089","89,410","70,281","21,584","56,353","170,743","2,541","2,541"
59451,PO,BO1,Stg. Basisschool De Ridderslag,2016,59451-2016,"699,443","154,089","83,954","34,696","956,690",,,,,"25,096","25,096",,,"18,299","36,880","10,279","10,476","100,635","45,124","20,378","66,399","157,130","2,616","2,616"
59516,PO,BO1,Chr. Onderw. Reform. Grondslag,2012,59516-2012,"293,808","64,104","37,677","67,535","465,294",,,,,"17,289","17,289",,"4,217","10,710","2,992",941,949,"36,309","24,080","30,433","6,805","61,318","2,803","2,803"
59516,PO,BO1,Chr. Onderw. Reform. Grondslag,2013,59516-2013,"306,429","65,871","40,660","80,037","494,061",,,,,"18,567","18,567",,"2,797","14,450","2,744",473,"1,999","39,463","28,713","33,753","8,657","71,123","1,983","1,983"
59516,PO,BO1,Chr. Onderw. Reform. Grondslag,2014,59516-2014,"295,699","57,980","39,613","67,954","465,926",,,,,"17,236","17,236",,"2,075","11,131","2,465","1,079","2,553","36,303","23,460","25,316","6,918","55,694","2,426","2,426"
59516,PO,BO1,Chr. Onderw. Reform. Grondslag,2015,59516-2015,"292,022","59,315","33,317","63,163","463,871",,,,,"22,068","22,068",,"4,126","11,937","1,829","2,735","1,534","42,161","28,431","1,448","9,914","65,412","4,302","4,302"
59516,PO,BO1,Chr. Onderw. Reform. Grondslag,2016,59516-2016,"291,232","59,014","31,198","67,279","447,838",,,,,"24,343","24,343",0,"4,866","11,915","2,007","2,451","1,066","42,305","20,870","1,426","12,309","64,800","3,691","3,691"
59555,PO,BO3,Ver. PC Bas.ond. Albrandswaard,2012,59555-2012,"3,105,407","658,084","417,888","27,001","4,154,814",,,,,"123,571","123,571","30,580","57,109","71,633","122,184","15,091","4,356","315,953","93,490","199,061","197,589","490,140","4,379","4,379"
59555,PO,BO3,Ver. PC Bas.ond. Albrandswaard,2013,59555-2013,"3,079,182","658,581","447,228","47,903","4,223,708",,,,,"128,949","128,949","35,335","43,357","84,738","137,873","13,838","8,280","351,550","91,023","229,242","225,944","546,209","2,420","2,420"
59555,PO,BO3,Ver. PC Bas.ond. Albrandswaard,2014,59555-2014,"3,090,734","728,346","441,352",,"4,204,009",,,,,"133,449","133,449","32,513","45,943","64,732","149,860","15,088","8,815","346,952","84,066","237,514","269,253","590,833","4,731","4,731"
59555,PO,BO3,Ver. PC Bas.ond. Albrandswaard,2015,59555-2015,"3,138,954","711,308","385,578","19,448","4,219,113",,,,,"166,227","166,227","31,715","37,098","60,545","143,792","10,750",,"383,900","79,834",40,"217,380","511,796","4,931","4,931"
59555,PO,BO3,Ver. PC Bas.ond. Albrandswaard,2016,59555-2016,"3,104,767","521,045","359,634",0,"4,076,293",,,,,"158,518","158,518","53,988","18,808","55,872","131,866","9,887","14,357","394,778","81,975",740,"214,362","509,323","5,203","5,203"
59750,PO,BO1,Stg. ter bev. van het n.b.o.,2012,59750-2012,"217,810","49,356","29,332",,"301,308",,,,,"9,985","9,985","11,825",233,,"15,627","3,026","1,782","32,493","22,650","17,818","4,033","44,501","2,500","2,500"
59750,PO,BO1,Stg. ter bev. van het n.b.o.,2013,59750-2013,"227,802","51,324","32,854",,"317,662",,,,,"8,563","8,563","12,097","-4,975",,"17,660","-1,091",34,"23,725","46,132","27,618","10,344","84,094","2,500","2,500"
59750,PO,BO1,Stg. ter bev. van het n.b.o.,2014,59750-2014,"262,577","62,412","35,619","33,824","384,652",,,,,"7,977","7,977","12,451","1,556",319,"22,070",,260,"36,656","56,318","24,864","14,668","95,850",,
59750,PO,BO1,Stg. ter bev. van het n.b.o.,2015,59750-2015,"270,875","61,678","31,585",611,"357,902",,,,,"6,819","6,819","15,820","1,764",-242,"15,734",174,,"33,250","55,618","26,419","6,439","88,476","3,000","3,000"
59750,PO,BO1,Stg. ter bev. van het n.b.o.,2016,59750-2016,"264,419","61,275","30,035","13,274","359,127",,,,,"8,563","8,563","22,102",160,,-906,-154,389,"21,591","43,210","19,081","26,335","88,626","8,800","8,800"
59919,PO,BO1,Stg. Vrije School De Vuurvogel,2012,59919-2012,"603,442","129,224","79,786","20,475","791,645",,,,,"20,903","21,503",,"10,569","13,709","24,012","2,254","1,983","64,527","61,388","27,907","19,298","108,593","2,273","2,273"
59919,PO,BO1,Stg. Vrije School De Vuurvogel,2013,59919-2013,"608,174","134,173","88,076","24,983","792,087",,,,,"16,923","17,643",,"12,738","17,222","25,181",930,"1,503","69,574","49,964","36,648","30,914","117,526","2,599","2,599"
59919,PO,BO1,Stg. Vrije School De Vuurvogel,2014,59919-2014,"628,875","144,614","93,281","19,478","767,865",,,,,"20,911","20,911",,"9,720","12,913","23,588","1,175","2,348","61,744","33,956","7,786","62,297","104,039","1,872","1,872"
59919,PO,BO1,Stg. Vrije School De Vuurvogel,2015,59919-2015,"634,384","147,828","74,941","22,180","862,417",,,,,"21,342","21,342",,"9,334","14,493","24,491","1,876","1,685","86,742","36,814","15,050","26,367","110,482","1,900","1,900"
59919,PO,BO1,Stg. Vrije School De Vuurvogel,2016,59919-2016,"678,310","154,330","73,560","9,160","905,860",,,,,"21,060","21,060",,"9,880","12,870","24,810",960,"2,890","86,270","31,010","12,100","43,270","125,350","1,950","1,950"
59984,PO,BO1,Stichting Vrije School Breda,2012,59984-2012,"888,125","169,722","117,085","16,521","1,107,775",,,,,"18,584","18,584",,"10,085","20,615","12,931","1,819","1,816","47,266","59,838","13,168","27,154","100,160","2,273","3,096"
59984,PO,BO1,Stichting Vrije School Breda,2013,59984-2013,"736,061","153,277","106,281","16,305","993,161",,,,,"22,076","22,076",,"25,296","24,801","13,564",271,"1,561","65,493","68,263","14,154","33,209","115,626","2,599","2,599"
59984,PO,BO1,Stichting Vrije School Breda,2014,59984-2014,"761,783","159,222","103,532","47,277","1,022,195",,,,,"20,729","20,729","9,066","18,478","19,445","12,349","2,876","2,125","64,339","45,278","33,359","28,725","107,362","1,502","1,502"
59984,PO,BO1,Stichting Vrije School Breda,2015,59984-2015,"822,516","177,601","100,931","9,122","1,055,785",,,,,"25,087","25,087","15,572","30,209","18,287","11,130","2,820","8,720","86,738","30,409","13,199","53,781","114,334","3,507","3,507"
59984,PO,BO1,Stichting Vrije School Breda,2016,59984-2016,"828,414","174,604","93,276","12,241","1,047,678",,,,,"27,837","27,837","11,104","59,246","17,212","12,845","2,866","2,998","106,271","24,977",,"50,548","115,207","5,947","5,947"
60061,PO,BO1,Stichting S.P.H. Bernadette,2012,60061-2012,"1,669,370","338,889","223,978","58,060","2,212,508",,,,,"49,082","49,082",,"35,921","31,089","44,648","4,183","312,797","428,638","39,799","67,746","32,084","139,629",,
60061,PO,BO1,Stichting S.P.H. Bernadette,2013,60061-2013,"1,561,445","321,730","225,160","83,218","2,161,386",,,,,"42,596","42,596",,"31,131","39,520","11,338","3,713","87,898","173,600","37,550","64,370","27,964","129,884",,
60061,PO,BO1,Stichting S.P.H. Bernadette,2014,60061-2014,"1,609,934","377,527","227,792","22,523","2,173,557",,,,,"46,527","46,527",,"11,422","34,275","7,109","4,380","3,216","70,402","48,506","78,141","51,490","178,137","3,146","3,146"
60061,PO,BO1,Stichting S.P.H. Bernadette,2015,60061-2015,"2,062,087",,,"25,147","2,060,145",,,,,"37,562","37,562",,"8,949","32,487","5,441","3,032","3,618","85,472","48,633","41,804","42,422","160,833","3,134","3,134"
60061,PO,BO1,Stichting S.P.H. Bernadette,2016,60061-2016,"1,510,944","337,533","169,817","32,152","2,055,016",,,,,"32,080","32,080",,"29,056","29,754","8,404","2,072","2,099","111,385","48,159","49,431","36,179","151,452","5,043","5,043"
60204,PO,BO3,Sticht. Kathol. Onderw. Haaren,2012,60204-2012,"3,090,436","631,917","422,522","175,593","4,037,421",,,,,"221,467","221,467",,"9,679","89,249","88,276","7,040","17,121","253,866","97,759","214,107","107,027","418,893",,
60204,PO,BO3,Sticht. Kathol. Onderw. Haaren,2013,60204-2013,"2,981,824","511,818","431,355","225,118","3,901,140",,,,,"191,256","191,256",,"58,886","99,832","87,340","8,335","5,611","260,004","108,229","191,526","109,899","409,654",,
60204,PO,BO3,Sticht. Kathol. Onderw. Haaren,2014,60204-2014,"2,806,314","622,799","388,757","298,036","3,901,988",,,,,"168,662","168,662",,"10,944","89,078","81,428","7,361","14,381","237,568","159,850","178,668","102,732","441,250","5,778","5,778"
60204,PO,BO3,Sticht. Kathol. Onderw. Haaren,2015,60204-2015,"2,827,856","375,098","336,135","92,814","3,705,094",,,,,"244,422","244,422",,"8,199","-2,381","93,742","5,672","35,696","186,471","147,359","122,777","56,253","375,909","11,145","11,145"
60204,PO,BO3,Sticht. Kathol. Onderw. Haaren,2016,60204-2016,"2,594,283","372,772","304,717","304,045","3,785,564",,,,,"121,222","121,222",,"85,371","71,862","76,904","5,058","35,919","327,035","107,225","126,683","69,522","356,736","11,361","11,361"
60322,PO,BO1,VCOR grondslg in O-F. Drachten,2012,60322-2012,"329,090","68,521","43,135",,"407,064",,,,,"13,817","13,817",,"3,477","9,652","1,621","2,160","1,942","29,352","30,048","28,198","5,663","63,909",,
60322,PO,BO1,VCOR grondslg in O-F. Drachten,2013,60322-2013,"352,619","67,508","50,509",,"457,891",,,,,"14,298","14,298",,"3,170","12,099","1,580","1,434","2,554","28,637","27,683","35,268","7,480","70,431","2,378","2,378"
60322,PO,BO1,VCOR grondslg in O-F. Drachten,2014,60322-2014,"363,977","65,895","51,012",,"496,655",,,,,"17,437","17,437",,"8,447","10,101","1,251","2,472","1,724","34,495","28,247","39,437","10,044","77,728","1,820","1,820"
60322,PO,BO1,VCOR grondslg in O-F. Drachten,2015,60322-2015,"391,154","74,422","46,838",0,"527,010",,,,,"17,662","17,662",0,"2,875","9,343","1,027","1,121","6,767","41,133","30,790",928,"10,852","80,824","2,479","2,479"
60322,PO,BO1,VCOR grondslg in O-F. Drachten,2016,60322-2016,"364,047","63,925","40,357","39,803","524,796",,,,,"18,254","18,254",0,"3,347","10,263","1,380","2,381","1,672","27,043","24,498",372,"9,933","60,169","2,329","2,329"
60439,PO,BO1,Ver. Prot.-Chr. Basisonderwijs,2012,60439-2012,"1,073,061","120,719","147,546","16,827","1,430,162",,,,,"45,857","45,857",,"23,215","15,408","33,196","4,105","4,264","80,188","51,158","69,030","36,316","156,504","1,886","1,886"
60439,PO,BO1,Ver. Prot.-Chr. Basisonderwijs,2013,60439-2013,"1,091,882","133,841","153,487","17,036","1,478,052",,,,,"53,097","53,097",,"5,656","17,601","38,634","4,933","6,703","73,527","53,126","80,899","48,264","182,289","1,863","1,863"
60439,PO,BO1,Ver. Prot.-Chr. Basisonderwijs,2014,60439-2014,"1,024,287","231,199","142,376","24,713","1,376,614",,,,,"54,728","54,728",,"29,218","17,974","38,075","5,213","7,152","97,632","40,448","84,472","49,582","174,502","1,919","1,919"
60439,PO,BO1,Ver. Prot.-Chr. Basisonderwijs,2015,60439-2015,"1,048,111","235,378","126,569","17,588","1,383,337",,,,,"49,051","49,051",,"15,848","18,339","39,001","4,402","3,970","90,376","45,400","32,528","48,303","179,452","2,032","2,032"
