BEVOEGD_GEZAGNUMMER,JAAR,key,BEVOEGD_GEZAGNAAM,POSTCODE_BEVOEGD_GEZAG,EENPITTER,AANTAL_LEERLINGEN,CATEGORIE_BESTUUROMVANG,AANTAL_GEWICHTLEERLINGEN,GEMIDDELD_LEERLINGGEWICHT,AANDEEL_APCG_LEERLINGEN,AANDEEL_LWOO_LEERLINGEN,AANTAL_VOLTIJDLEERLINGEN,AANTAL_DEELTIJDLEERLINGEN,AANTAL_LEERLINGEN_VBO_GROEN,AANTAL_BOL_LEERLINGEN,AANTAL_BOL_DEELTIJDLEERLINGEN,AANTAL_BBL_LEERLINGEN,AANDEEL_LEERLINGEN_RANDSTAD,OMVANG_FORMATIE_TOTAAL,OMVANG_FORMATIE_MANAGER,OMVANG_FORMATIE_OP,OMVANG_FORMATIE_LIO,OMVANG_FORMATIE_OOP_OBP,OMVANG_FORMATIE_ONBEKEND,LEERLING_LERAAR_RATIO,GEWOGEN_DEELNEMER_LERAAR_RATIO,OMVANG_FORMATIE_OP_LA,OMVANG_FORMATIE_OP_LB,OMVANG_FORMATIE_OP_LC,OMVANG_FORMATIE_OP_LD,OMVANG_FORMATIE_OP_LE,OMVANG_FORMATIE_OP_OVERIG,AANDEEL_FORMATIE_OP_LA,AANDEEL_FORMATIE_OP_LB,AANDEEL_FORMATIE_OP_LC,AANDEEL_FORMATIE_OP_LD,AANDEEL_FORMATIE_OP_LE,AANDEEL_FORMATIE_OP_OVERIG,STREEFPERCENTAGE_FORMATIE_OP_LA,STREEFPERCENTAGE_FORMATIE_OP_LB,STREEFPERCENTAGE_FORMATIE_OP_LC,STREEFPERCENTAGE_FORMATIE_OP_LD,STREEFPERCENTAGE_FORMATIE_OP_LE,STREEFPERCENTAGE_FORMATIE_OP_OVERIG,OMVANG_FORMATIE_OP_BRUTSAL,LOONSOM_OP_BRUTSAL,GEMIDDELDE_LOONSOM_OP_BRUTSAL,Solvabiliteit I(%),Solvabiliteit II(%),Rentabiliteit(%),Liquiditeit (current ratio)(%),Liquiditeit (quick ratio)(%),Weerstandsvermogen exclusief materiÔle vaste activa(%),Weerstandsvermogen(%),Personeelslasten / rijksbijdragen(%),Personeelslasten / totaal baten plus financiÔle baten(%),Personeelslasten / totaal lasten plus financiÔle lasten(%),Voorzieningen / totaal baten plus financiÔle baten(%),Rijksbijdragen / totaal baten plus financiÔle baten(%),Overige overheidsbijdragen en -subsidies / totaal baten plus financiÔle baten(%),Huisvestingsratio(%),Kapitalisatiefactor(%),Algemene reserve / totaal baten plus financiÔle baten,Investeringen inventaris en apparatuur / totaal baten plus financiÔle baten(%),Netto werkkapitaal(%),Aantal instellingen,Variatie in LB
41876,2016,41876-2016,Stichting Openbaar Primair Onderwijs Rivierenland,4005,0,1838,2,2053.1,1.1,0,0,0,0,0,0,0,0,,115.8,10.5,93.9,0,11.3,0,19.6,,67.5,26.5,0,0,0,0,71.8,28.2,0,0,0,0,,,,,,,93.95,321499.86,3422.11,0.55,0.69,-0.01,2.53,2.53,0.17,0.28,0.89,0.85,0.85,0.07,0.96,0.01,0.07,0.47,0.28,0.01,0.24,7,2.6506064
41878,2012,41878-2012,Stichting Openbaar Onderwijs Land van Altena,4254,0,833,2,881.6,1.1,0,0,0,0,0,0,0,0,,51.7,5.9,41.6,0,4.2,0,20,,30,11.6,0,0,0,0,72.1,27.9,0,0,0,0,,,,,,,41.63,125459.02,3013.63,0.46,0.63,-0.03,2.01,2.01,0.07,0.15,0.89,0.83,0.81,0.06,0.94,0.04,0.06,0.33,0.09,0,0.12,7,1.390272327
41878,2013,41878-2013,Stichting Openbaar Onderwijs Land van Altena,4254,0,801,2,844.5,1.1,0,0,0,0,0,0,0,0,,50.3,5.8,40.6,0,4,0,19.8,,26.9,13.7,0,0,0,0,66.3,33.7,0,0,0,0,,,,,,,40.55,123881.28,3054.88,0.69,0.71,0.06,2.57,2.57,0.15,0.22,0.83,0.79,0.85,0.01,0.95,0.03,0.01,0.31,0.11,0.01,0.15,7,1.401020037
41878,2014,41878-2014,Stichting Openbaar Onderwijs Land van Altena,4254,0,771,2,817.8,1.1,0,0,0,0,0,0,0,0,,52,6.1,41.4,0,4.5,0,18.6,,28.5,13,0,0,0,0,68.7,31.3,0,0,0,0,58,40,2,0,0,0,41.43,128005.49,3089.92,0.69,0.74,0,2.62,2.62,0.13,0.24,0.85,0.83,0.83,0.02,0.97,0,0.06,0.33,0.12,0.03,0.14,7,1.457002794
41878,2015,41878-2015,Stichting Openbaar Onderwijs Land van Altena,4254,0,733,2,778.9,1.1,0,0,0,0,0,0,0,0,,51,5.6,41.3,0,4.1,0,17.7,,27.4,13.9,0,0,0,0,66.4,33.6,0,0,0,0,,,,,,,41.35,129740.81,3137.85,0.68,0.73,0.01,2.6,2.6,0.14,0.24,0.84,0.83,0.83,0.02,0.99,0,0.06,0.34,0.11,0.01,0.16,7,1.201388086
41878,2016,41878-2016,Stichting Openbaar Onderwijs Land van Altena,4254,0,715,2,763,1.1,0,0,0,0,0,0,0,0,,48.6,4.9,39.5,0,4.2,0,18.1,,25.6,13.2,0,0,0,0.6,64.9,33.5,0,0,0,1.5,,,,,,,39.47,129571.27,3283.04,0.63,0.69,-0.04,2.31,2.31,0.12,0.21,0.86,0.85,0.82,0.02,0.99,0,0.06,0.32,0.08,0,0.14,7,1.085400957
41884,2012,41884-2012,Kerkelijk Lichaam 'Geref. Gem. regio Barneveld',3772,0,762,2,818.4,1.1,0,0,0,0,0,0,0,0,,48.7,3,40.3,0,5.4,0,18.9,,30.9,8.4,1,0,0,0,76.6,20.8,2.6,0,0,0,,,,,,,40.35,119605.02,2964.21,0.45,0.73,0,2.68,2.68,0.07,0.15,0.91,0.88,0.88,0.1,0.97,0,0.03,0.34,0.13,0.01,0.16,2,0.636396103
41884,2013,41884-2013,Kerkelijk Lichaam 'Geref. Gem. regio Barneveld',3772,0,757,2,814.6,1.1,0,0,0,0,0,0,0,0,,46.4,2.5,38.5,0,5.4,0,19.7,,29,8.4,1,0,0,0,75.4,21.9,2.7,0,0,0,,,,,,,38.46,115358.55,2999.1,0.59,0.8,0.1,4.01,4.01,0.17,0.24,0.8,0.79,0.87,0.09,0.98,0,0.03,0.41,0.22,0.01,0.25,2,0.636396103
41884,2014,41884-2014,Kerkelijk Lichaam 'Geref. Gem. regio Barneveld',3772,0,781,2,841.6,1.1,0,0,0,0,0,0,0,0,,50.3,2.5,41.1,0,6.7,0,19,,30,7.4,3.7,0,0,0,73.1,17.9,9,0,0,0,58,40,2,0,0,0,41.08,124052.89,3019.46,0.64,0.84,0.06,5.1,5.1,0.24,0.3,0.86,0.82,0.87,0.09,0.95,0,0.03,0.47,0.28,0.01,0.32,2,2.333452378
41884,2015,41884-2015,Kerkelijk Lichaam 'Geref. Gem. regio Barneveld',3772,0,814,2,874,1.1,0,0,0,0,0,0,0,0,,51,2.7,39.2,0,9.1,0,20.8,,26.8,8.5,3.8,0,0,0,68.6,21.7,9.8,0,0,0,,,,,,,39.16,121544.8,3103.93,0.64,0.84,0.06,5.53,5.53,0.27,0.34,0.83,0.81,0.86,0.11,0.98,0,0.04,0.52,0.31,0.02,0.37,2,3.181980515
41884,2016,41884-2016,Kerkelijk Lichaam 'Geref. Gem. regio Barneveld',3772,0,814,2,870.7,1.1,0,0,0,0,0,0,0,0,,52.1,2.7,39.3,0,10.1,0,20.7,,28,6.5,4.8,0,0,0,71.2,16.5,12.3,0,0,0,,,,,,,39.26,127140.51,3238.69,0.72,0.83,0.09,4.62,4.62,0.3,0.41,0.79,0.77,0.84,0.06,0.98,0,0.05,0.55,0.38,0.05,0.36,2,1.909188309
41886,2012,41886-2012,Stg. Verschillend Onderwijs in Leusden Achterveld (VOILA),3833,0,2311,2,2370.7,1,0,0,0,0,0,0,0,0,,133.9,12.8,114.3,0,6.8,0,20.2,,92.7,21.6,0,0,0,0,81.1,18.9,0,0,0,0,,,,,,,114.27,354872.37,3105.56,0.44,0.64,0.01,1.69,1.69,0.01,0.12,0.89,0.81,0.81,0.05,0.91,0,0.08,0.26,0.12,0.01,0.06,10,1.162612002
41886,2013,41886-2013,Stg. Verschillend Onderwijs in Leusden Achterveld (VOILA),3833,0,2240,2,2296.1,1,0,0,0,0,0,0,0,0,,131.3,12,111.1,0,8.1,0,20.2,,86,25.1,0,0,0,0,77.4,22.6,0,0,0,0,,,,,,,111.12,348868.29,3139.45,0.51,0.71,0.05,2.46,2.46,0.08,0.15,0.86,0.76,0.79,0.06,0.88,0,0.07,0.3,0.13,0.01,0.13,10,1.624431524
41886,2014,41886-2014,Stg. Verschillend Onderwijs in Leusden Achterveld (VOILA),3833,0,2188,2,2240.8,1,0,0,0,0,0,0,0,0,,123.2,11.8,105.6,0,5.9,0,20.7,,80.5,25.1,0,0,0,0,76.2,23.8,0,0,0,0,58,40,2,0,0,0,105.59,335281.41,3175.28,0.52,0.72,0,2.5,2.5,0.08,0.17,0.88,0.82,0.82,0.06,0.93,0,0.06,0.32,0.14,0.02,0.14,10,1.752109839
41886,2015,41886-2015,Stg. Verschillend Onderwijs in Leusden Achterveld (VOILA),3833,0,2133,2,2183.7,1,0,0,0,0,0,0,0,0,,119.7,10.1,101.7,0,8,0,21,,78.8,22.9,0,0,0,0,77.5,22.5,0,0,0,0,,,,,,,101.65,326456.94,3211.58,0.53,0.75,0.01,2.84,2.84,0.09,0.18,0.83,0.79,0.8,0.07,0.95,0,0.08,0.34,0.15,0.02,0.16,10,1.680244691
41886,2016,41886-2016,Stg. Verschillend Onderwijs in Leusden Achterveld (VOILA),3833,0,2120,2,2179.1,1,0,0,0,0,0,0,0,0,,125.8,10,107,0,8.8,0,19.8,,84.5,22.5,0,0,0,0,79,21,0,0,0,0,,,,,,,106.97,354613.57,3314.92,0.59,0.68,0.05,2.15,2.15,0.11,0.22,0.84,0.8,0.83,0.03,0.95,0.01,0.03,0.35,0.19,0.03,0.14,10,1.545063825
41895,2012,41895-2012,Stichting openbaar prim. ond. Wolderwijs,7961,0,1543,2,1601.8,1,0,0,0,0,0,0,0,0,,94.5,8,85.4,0,1.1,0,18.1,,61.3,24.1,0,0,0,0,71.8,28.2,0,0,0,0,,,,,,,43.22,130943.92,3029.92,0.59,0.74,-0.01,3.02,3.02,0.27,0.41,0.89,0.85,0.84,0.11,0.95,0.04,0.06,0.69,0.41,0,0.36,10,1.091838409
41895,2013,41895-2013,Stichting openbaar prim. ond. Wolderwijs,7961,0,1476,2,1524.9,1,0,0,0,0,0,0,0,0,,99.4,8,87,0,4.3,0,17,,54.7,32.3,0,0,0,0,62.9,37.1,0,0,0,0,,,,,,,87.05,279582.23,3211.81,0.68,0.84,0.03,4.88,4.88,0.32,0.44,0.85,0.81,0.83,0.1,0.95,0.02,0.06,0.65,0.41,0.01,0.41,10,1.817935337
41895,2014,41895-2014,Stichting openbaar prim. ond. Wolderwijs,7961,0,1359,2,1399.8,1,0,0,0,0,0,0,0,0,,95.7,7,83.3,0,5.4,0,16.3,,50,33.3,0,0,0,0,60,40,0,0,0,0,58,40,2,0,0,0,83.25,274366.19,3295.55,0.67,0.82,-0.02,4.49,4.49,0.33,0.44,0.87,0.85,0.83,0.1,0.97,0.01,0.05,0.66,0.41,0.01,0.42,10,1.9252994
41895,2015,41895-2015,Stichting openbaar prim. ond. Wolderwijs,7961,0,1293,2,1332.3,1,0,0,0,0,0,0,0,0,,93.6,6.5,79.8,0,7.2,0,16.2,,49.7,30.1,0,0,0,0,62.3,37.7,0,0,0,0,,,,,,,79.85,266634.7,3339.35,0.69,0.8,-0.03,2.43,2.43,0.31,0.42,0.87,0.85,0.83,0.07,0.98,0,0.05,0.6,0.38,0.01,0.18,10,1.625491379
41895,2016,41895-2016,Stichting openbaar prim. ond. Wolderwijs,7961,0,1233,2,1260.9,1,0,0,0,0,0,0,0,0,,90.8,7.3,76.2,0,7.2,0,16.2,,47.5,28.8,0,0,0,0,62.2,37.8,0,0,0,0,,,,,,,76.25,264436.17,3468.08,0.65,0.77,-0.04,2.17,2.17,0.29,0.38,0.85,0.84,0.81,0.07,0.98,0,0.07,0.59,0.35,0.01,0.16,10,1.5698903
41898,2012,41898-2012,Ver. Prot./Chr. Prim. Onderw. Nieuwerkerk aan den IJssel,2912,0,708,2,736.2,1,0,0,0,0,0,0,0,0,,39.1,2.5,35.1,0,1.6,0,20.2,,29.5,5.6,0,0,0,0,84,16,0,0,0,0,,,,,,,15.4,42886.19,2784.44,0.8,0.84,0.02,1.15,1.15,0.5,0.73,0.88,0.81,0.79,0.04,0.92,0,0.06,0.78,0.3,0.01,0.02,3,1.12398102
41898,2013,41898-2013,Ver. Prot./Chr. Prim. Onderw. Nieuwerkerk aan den IJssel,2912,0,693,2,716.1,1,0,0,0,0,0,0,0,0,,41,3.3,35.8,0,2,0,19.4,,27.7,8.1,0,0,0,0,77.4,22.6,0,0,0,0,,,,,,,35.76,110584.05,3092.41,0.82,0.86,0.03,1.33,1.33,0.52,0.74,0.82,0.76,0.79,0.03,0.93,0,0.07,0.77,0.51,0.02,0.04,3,1.493318452
41898,2014,41898-2014,Ver. Prot./Chr. Prim. Onderw. Nieuwerkerk aan den IJssel,2912,0,667,2,685,1,0,0,0,0,0,0,0,0,,41.1,3.3,35.9,0,1.9,0,18.6,,27.7,8.2,0,0,0,0,77.1,22.9,0,0,0,0,58,40,2,0,0,0,35.95,112946.16,3142.12,0.86,0.9,0.04,1.58,1.58,0.59,0.84,0.84,0.81,0.81,0.03,0.97,0,0.07,0.84,0.57,0.01,0.06,3,1.537313674
41898,2015,41898-2015,Ver. Prot./Chr. Prim. Onderw. Nieuwerkerk aan den IJssel,2912,0,688,2,707.8,1,0,0,0,0,0,0,0,0,,42.9,4.1,36.9,0,1.9,0,18.6,,28.3,8.6,0,0,0,0,76.8,23.2,0,0,0,0,,,,,,,36.91,117009.61,3169.96,0.84,0.89,0.02,2.04,2.04,0.61,0.8,0.83,0.78,0.8,0.05,0.95,0,0.08,0.83,0.57,0,0.11,3,1.6653328
41898,2016,41898-2016,Ver. Prot./Chr. Prim. Onderw. Nieuwerkerk aan den IJssel,2912,0,696,2,716.7,1,0,0,0,0,0,0,0,0,,45.4,4,37.6,0,3.9,0,18.5,,29.2,8.4,0,0,0,0,77.8,22.2,0,0,0,0,,,,,,,37.56,123024.46,3275.12,0.83,0.9,-0.02,1.89,1.89,0.55,0.75,0.85,0.82,0.8,0.06,0.96,0,0.08,0.79,0.53,0.03,0.08,3,1.587450787
41899,2012,41899-2012,Stg. Openbaar Primair Onderw. Aa en Hunze,9461,0,2008,2,2043.7,1,0,0,0,0,0,0,0,0,,135.6,16.3,112.5,0,6.8,0,17.9,,86.8,25.7,0,0,0,0,77.1,22.9,0,0,0,0,,,,,,,110.53,350458.09,3170.6,0.7,0.73,-0.02,2.22,2.22,0.15,0.31,0.91,0.86,0.84,0.01,0.94,0.03,0.06,0.45,0.23,0.06,0.15,12,1.351177937
41899,2013,41899-2013,Stg. Openbaar Primair Onderw. Aa en Hunze,9461,0,1903,2,1936,1,0,0,0,0,0,0,0,0,,138.4,16.4,112.5,0,9.5,0,16.9,,77.1,35.5,0,0,0,0,68.5,31.5,0,0,0,0,,,,,,,112.54,360302.13,3201.62,0.68,0.71,-0.03,2,2,0.12,0.29,0.91,0.85,0.83,0.01,0.94,0.03,0.06,0.42,0.2,0.02,0.12,12,1.89950153
41899,2014,41899-2014,Stg. Openbaar Primair Onderw. Aa en Hunze,9461,0,1792,2,1822,1,0,0,0,0,0,0,0,0,,138.2,15.7,111.1,0,11.4,0,16.1,,73.5,37.6,0,0,0,0,66.1,33.9,0,0,0,0,58,40,2,0,0,0,111.11,364094.23,3276.93,0.7,0.75,-0.01,2,2,0.12,0.28,0.9,0.85,0.84,0.02,0.94,0.03,0.06,0.4,0.2,0.01,0.1,12,2.118890504
41899,2015,41899-2015,Stg. Openbaar Primair Onderw. Aa en Hunze,9461,0,1738,2,1765,1,0,0,0,0,0,0,0,0,,132.2,15.8,104.3,0,12.2,0,16.7,,67.7,36.6,0,0,0,0,65,35,0,0,0,0,,,,,,,104.29,347388.34,3331.03,0.72,0.77,-0.01,2.21,2.21,0.12,0.27,0.86,0.84,0.83,0.02,0.98,0,0.06,0.38,0.19,0.01,0.11,12,2.152148328
41899,2016,41899-2016,Stg. Openbaar Primair Onderw. Aa en Hunze,9461,0,1623,2,1662.6,1,0,0,0,0,0,0,0,0,,132.4,13.5,107.4,0,11.5,0,15.1,,68.4,37,0,0,0,2,63.7,34.4,0,0,0,1.9,,,,,,,107.42,371045.99,3454.13,0.69,0.74,-0.02,1.96,1.96,0.11,0.26,0.88,0.87,0.85,0.02,0.99,0,0.05,0.37,0.18,0.01,0.09,12,1.886314348
41978,2012,41978-2012,Stichting Uniek,4941,0,1868,2,1963.1,1.1,0,0,0,0,0,0,0,0,,108.8,7,96.9,0,4.9,0,19.3,,79,17.9,0,0,0,0,81.6,18.4,0,0,0,0,,,,,,,96.88,297974.66,3075.82,0.45,0.68,0.03,2.22,2.22,0.06,0.16,0.84,0.8,0.82,0.08,0.96,0.01,0.07,0.35,0.14,0.01,0.14,7,1.089123719
41978,2013,41978-2013,Stichting Uniek,4941,0,1858,2,1947.4,1,0,0,0,0,0,0,0,0,,99.6,6.8,88.7,0,4.2,0,20.9,,71.2,17.5,0,0,0,0,80.3,19.7,0,0,0,0,,,,,,,88.69,277131.44,3124.8,0.53,0.72,0.08,2.68,2.68,0.13,0.24,0.8,0.75,0.82,0.08,0.94,0.03,0.07,0.44,0.23,0,0.21,7,1.089342309
41978,2014,41978-2014,Stichting Uniek,4941,0,1872,2,1963.2,1,0,0,0,0,0,0,0,0,,102.5,6.7,90.4,0,5.5,0,20.7,,74.3,16.1,0,0,0,0,82.2,17.8,0,0,0,0,58,40,2,0,0,0,90.38,283054.03,3131.97,0.54,0.76,0.04,3.24,3.24,0.16,0.27,0.82,0.79,0.81,0.11,0.95,0.02,0.08,0.49,0.27,0.01,0.27,7,1.012305243
41978,2015,41978-2015,Stichting Uniek,4941,0,1841,2,1933.7,1.1,0,0,0,0,0,0,0,0,,104.8,7,92.9,0,4.9,0,19.8,,73.9,19,0,0,0,0,79.6,20.4,0,0,0,0,,,,,,,92.89,291794.13,3141.42,0.54,0.78,0.03,3.51,3.51,0.18,0.29,0.81,0.78,0.8,0.13,0.96,0.02,0.08,0.53,0.29,0.02,0.3,7,0.680685929
41978,2016,41978-2016,Stichting Uniek,4941,0,1817,2,1922.6,1.1,0,0,0,0,0,0,0,0,,103.3,6,92.2,0,5.1,0,19.7,,72,20.2,0,0,0,0,78.1,21.9,0,0,0,0,,,,,,,92.23,299317.25,3245.26,0.57,0.81,0.04,4.04,4.04,0.21,0.32,0.8,0.75,0.79,0.14,0.95,0.02,0.08,0.56,0.32,0.02,0.34,7,1.712697677
42122,2012,42122-2012,Ver. Verstr. Schoolonderwijs op Reformatorische Grondslag,7463,0,1241,2,1283.6,1,0,0,0,0,0,0,0,0,,72,7.1,59.1,0,5.8,0,21,,45.5,13.6,0,0,0,0,77,23,0,0,0,0,,,,,,,42.24,116180.74,2750.22,0.72,0.85,-0.05,5.19,5.19,0.34,0.46,0.92,0.87,0.82,0.08,0.95,0.01,0.06,0.64,0.08,0,0.4,5,1.089495296
42122,2013,42122-2013,Ver. Verstr. Schoolonderwijs op Reformatorische Grondslag,7463,0,1268,2,1306.4,1,0,0,0,0,0,0,0,0,,74.8,7.1,60.8,0,7,0,20.9,,44.5,16.3,0,0,0,0,73.2,26.8,0,0,0,0,,,,,,,60.8,178515.36,2936.2,0.66,0.77,0.04,3.73,3.73,0.37,0.47,0.85,0.8,0.83,0.08,0.95,0.01,0.07,0.7,0.08,0,0.43,5,0.875785362
42122,2014,42122-2014,Ver. Verstr. Schoolonderwijs op Reformatorische Grondslag,7463,0,1278,2,1313.4,1,0,0,0,0,0,0,0,0,,74.2,6.1,62.9,0,5.2,0,20.3,,45.7,17.3,0,0,0,0,72.6,27.4,0,0,0,0,58,40,2,0,0,0,62.93,188350.97,2992.9,0.76,0.88,0.03,6.64,6.64,0.41,0.49,0.88,0.81,0.83,0.08,0.93,0,0.06,0.65,0.08,0.02,0.46,5,0.594138031
42122,2015,42122-2015,Ver. Verstr. Schoolonderwijs op Reformatorische Grondslag,7463,0,1280,2,1310,1,0,0,0,0,0,0,0,0,,79.9,6.1,65.9,0,7.8,0,19.4,,49.3,16.7,0,0,0,0,74.7,25.3,0,0,0,0,,,,,,,65.93,199775.68,3030.06,0.72,0.87,0.01,5.9,5.9,0.34,0.48,0.84,0.81,0.82,0.1,0.96,0,0.09,0.67,0.44,0.06,0.42,5,0.879204186
42122,2016,42122-2016,Ver. Verstr. Schoolonderwijs op Reformatorische Grondslag,7463,0,1264,2,1291.6,1,0,0,0,0,0,0,0,0,,80.9,5.1,67,0,8.8,0,18.9,,50.6,16.4,0,0,0,0,75.6,24.4,0,0,0,0,,,,,,,67,210309.43,3138.86,0.66,0.84,0,4.71,4.71,0.31,0.46,0.83,0.81,0.81,0.12,0.97,0,0.09,0.69,0.41,0.01,0.42,5,0.78612976
42148,2012,42148-2012,Stichting Confessioneel Onderwijs R'IJssel,6923,0,2010,2,2104.5,1,0,0,0,0,0,0,0,0,,123.2,10.2,100,0.6,12.4,0,20.1,,75.4,24.6,0,0,0,0,75.4,24.6,0,0,0,0,,,,,,,100.02,322999.06,3229.41,0.63,0.76,0,2.21,2.21,0.08,0.25,0.88,0.85,0.85,0.05,0.96,0.01,0.06,0.35,0.13,0.02,0.11,7,1.958497967
42148,2013,42148-2013,Stichting Confessioneel Onderwijs R'IJssel,6923,0,1915,2,1997.5,1,0,0,0,0,0,0,0,0,,117.7,8.7,97.2,0,11.9,0,19.7,,69.5,27.7,0,0,0,0,71.5,28.5,0,0,0,0,,,,,,,97.18,316716.83,3259.1,0.65,0.78,0.04,3,3,0.14,0.3,0.83,0.8,0.83,0.06,0.96,0.01,0.07,0.41,0.19,0.02,0.2,7,1.674031347
42148,2014,42148-2014,Stichting Confessioneel Onderwijs R'IJssel,6923,0,1810,2,1879.3,1,0,0,0,0,0,0,0,0,,113.7,7.8,95.1,0,10.8,0,19,,63.9,31.2,0,0,0,0,67.2,32.8,0,0,0,0,58,40,2,0,0,0,95.11,313101.21,3292.14,0.67,0.79,0.01,3.19,3.19,0.17,0.33,0.87,0.84,0.84,0.06,0.96,0.01,0.07,0.45,0.23,0.02,0.23,7,1.978936703
42148,2015,42148-2015,Stichting Confessioneel Onderwijs R'IJssel,6923,0,1777,2,1827.7,1,0,0,0,0,0,0,0,0,,108.4,7,92.1,0,9.3,0,19.3,,60.1,32,0,0,0,0,65.3,34.7,0,0,0,0,,,,,,,92.13,308402.39,3347.52,0.71,0.81,0.01,2.99,2.99,0.14,0.34,0.85,0.82,0.83,0.05,0.96,0.01,0.08,0.4,0.31,0.03,0.18,7,1.631826321
42148,2016,42148-2016,Stichting Confessioneel Onderwijs R'IJssel,6923,0,1768,2,1808.8,1,0,0,0,0,0,0,0,0,,110.4,8.1,93.6,0,8.8,0,18.9,,60.1,33.4,0,0,0,0,64.3,35.7,0,0,0,0,,,,,,,93.55,324914.72,3473.06,0.69,0.78,0.01,2.65,2.65,0.14,0.35,0.86,0.83,0.84,0.05,0.96,0.01,0.07,0.44,0.33,0.03,0.19,7,1.967836617
42486,2012,42486-2012,Stichting Primair Onderwijs Groesbeek,6562,0,1405,2,1481.2,1.1,0,0,0,0,0,0,0,0,,86.7,6,77.4,0,3.3,0,18.2,,64.5,12.9,0,0,0,0,83.3,16.7,0,0,0,0,,,,,,,77.41,242269.89,3129.68,0.85,0.87,-0.01,4.14,4.14,0.47,0.63,0.94,0.87,0.85,0.01,0.92,0.01,0.06,0.68,0.62,0,0.31,7,2.519885201
42486,2013,42486-2013,Stichting Primair Onderwijs Groesbeek,6562,0,1361,2,1448.3,1.1,0,0,0,0,0,0,0,0,,83.4,6,74.9,0,2.4,0,18.2,,60.2,14.7,0,0,0,0,80.3,19.7,0,0,0,0,,,,,,,74.94,238655.87,3184.67,0.86,0.87,-0.02,3.8,3.8,0.42,0.61,0.93,0.86,0.84,0.01,0.93,0.01,0.06,0.66,0.61,0.05,0.26,7,2.440579556
42486,2014,42486-2014,Stichting Primair Onderwijs Groesbeek,6562,0,1332,2,1407.3,1.1,0,0,0,0,0,0,0,0,,84.6,6,74.7,0,3.8,0,17.8,,61.6,13.2,0,0,0,0,82.4,17.6,0,0,0,0,58,40,2,0,0,0,74.75,241023.26,3224.6,0.81,0.83,-0.11,2.68,2.68,0.3,0.55,0.98,0.9,0.81,0.01,0.92,0.01,0.06,0.62,0.54,0.05,0.19,7,2.285943069
42486,2015,42486-2015,Stichting Primair Onderwijs Groesbeek,6562,0,1273,2,1334.5,1,0,0,0,0,0,0,0,0,,80.2,6.7,69,0,4.5,0,18.4,,60.9,8.1,0,0,0,0,88.3,11.7,0,0,0,0,,,,,,,69.01,223369.57,3236.62,0.81,0.83,-0.05,3.46,3.46,0.24,0.47,0.91,0.86,0.82,0.01,0.94,0.02,0.07,0.51,0.47,0,0.24,7,2.11318142
42486,2016,42486-2016,Stichting Primair Onderwijs Groesbeek,6562,0,1249,2,1304.5,1,0,0,0,0,0,0,0,0,,81.1,5.9,71.3,0,3.9,0,17.5,,64.3,7,0,0,0,0,90.1,9.9,0,0,0,0,,,,,,,71.3,233479.93,3274.82,0.84,0.86,0.01,4.57,4.57,0.29,0.49,0.86,0.82,0.83,0.01,0.95,0.01,0.06,0.51,0.48,0,0.28,7,2.08652137
42504,2012,42504-2012,Stichting Openbaar Primair en Speciaal Onderwijs Leiden,2316,0,4226,3,4650.5,1.1,0,0,0,0,0,0,0,0,,265.9,24.8,221.5,0,19.6,0,19.1,,196.7,24.9,0,0,0,0,88.8,11.2,0,0,0,0,,,,,,,221.53,679278.28,3066.25,0.64,0.81,0,4.49,4.49,0.31,0.38,0.93,0.85,0.85,0.1,0.92,0.03,0.06,0.6,0.03,0,0.39,12,3.118043906
42504,2013,42504-2013,Stichting Openbaar Primair en Speciaal Onderwijs Leiden,2316,0,4197,3,4560.3,1.1,0,0,0,0,0,0,0,0,,267.9,22,225.9,0,20,0,18.6,,187.7,38.2,0,0,0,0,83.1,16.9,0,0,0,0,,,,,,,225.89,697106.85,3085.99,0.63,0.79,0.05,3.49,3.49,0.35,0.42,0.88,0.81,0.84,0.1,0.92,0.04,0.06,0.66,0.03,0,0.35,12,3.355133839
42504,2014,42504-2014,Stichting Openbaar Primair en Speciaal Onderwijs Leiden,2316,0,4214,3,4558.7,1.1,0,0,0,0,0,0,0,0,,272.4,22.9,227.8,0,21.7,0,18.5,,187.6,40.2,0,0,0,0,82.3,17.7,0,0,0,0,58,40,2,0,0,0,227.84,710861.98,3120.03,0.62,0.78,-0.02,3.26,3.26,0.34,0.41,0.94,0.85,0.84,0.1,0.91,0.05,0.07,0.66,0.01,0,0.34,12,3.162390597
42504,2015,42504-2015,Stichting Openbaar Primair en Speciaal Onderwijs Leiden,2316,0,4312,3,4685.5,1.1,0,0,0,0,0,0,0,0,,279.3,24.5,231.7,0,23.2,0,18.6,,185.2,46.5,0,0,0,0,79.9,20.1,0,0,0,0,,,,,,,231.69,732595.98,3162.02,0.6,0.77,-0.01,3.07,3.07,0.31,0.39,0.92,0.85,0.84,0.11,0.92,0.04,0.07,0.65,0.28,0.02,0.31,12,3.013458821
