,ONDERWIJSSECTOR,JAAR,BEVOEGD_GEZAGNUMMER,BEVOEGD_GEZAGNAAM,POSTCODE_BEVOEGD_GEZAG,EENPITTER,AANTAL_LEERLINGEN,CATEGORIE_BESTUUROMVANG,AANTAL_GEWICHTLEERLINGEN,GEMIDDELD_LEERLINGGEWICHT,AANDEEL_APCG_LEERLINGEN,AANDEEL_LWOO_LEERLINGEN,AANTAL_VOLTIJDLEERLINGEN,AANTAL_DEELTIJDLEERLINGEN,AANTAL_LEERLINGEN_VBO_GROEN,AANTAL_BOL_LEERLINGEN,AANTAL_BOL_DEELTIJDLEERLINGEN,AANTAL_BBL_LEERLINGEN,AANDEEL_LEERLINGEN_RANDSTAD,OMVANG_FORMATIE_TOTAAL,OMVANG_FORMATIE_MANAGER,OMVANG_FORMATIE_OP,OMVANG_FORMATIE_LIO,OMVANG_FORMATIE_OOP_OBP,OMVANG_FORMATIE_ONBEKEND,LEERLING_LERAAR_RATIO,GEWOGEN_DEELNEMER_LERAAR_RATIO,OMVANG_FORMATIE_OP_LA,OMVANG_FORMATIE_OP_LB,OMVANG_FORMATIE_OP_LC,OMVANG_FORMATIE_OP_LD,OMVANG_FORMATIE_OP_LE,OMVANG_FORMATIE_OP_OVERIG,AANDEEL_FORMATIE_OP_LA,AANDEEL_FORMATIE_OP_LB,AANDEEL_FORMATIE_OP_LC,AANDEEL_FORMATIE_OP_LD,AANDEEL_FORMATIE_OP_LE,AANDEEL_FORMATIE_OP_OVERIG,STREEFPERCENTAGE_FORMATIE_OP_LA,STREEFPERCENTAGE_FORMATIE_OP_LB,STREEFPERCENTAGE_FORMATIE_OP_LC,STREEFPERCENTAGE_FORMATIE_OP_LD,STREEFPERCENTAGE_FORMATIE_OP_LE,STREEFPERCENTAGE_FORMATIE_OP_OVERIG,OMVANG_FORMATIE_OP_BRUTSAL,LOONSOM_OP_BRUTSAL,GEMIDDELDE_LOONSOM_OP_BRUTSAL,Bevoegd Gezag,Sector,Groepering,Naam,Jaar,ImmateriÃ«le vaste activa,MateriÃ«le vaste activa,FinanciÃ«le vaste activa,Totaal van vaste activa,Voorraden,Vorderingen,Effecten (kortlopend),Liquide middelen,Totaal van vlottende activa,Totaal van activa,Eigen vermogen,Voorzieningen,Langlopende schulden,Kortlopende schulden,Totaal van passiva
5248,1,2012,78197,Ver. voor Christelijk Onderw. op Reformatorische Grondslag,8245,1,138,1,141.9,1.0,0.0,0.0,0,0,0,0,0,0,,9.5,1.1,6.7,0.0,1.7,0.0,20.5,,4.7,2.0,0.0,0.0,0.0,0.0,70.4,29.6,0.0,0.0,0.0,0.0,,,,,,,6.75,18706.53,2772.98,78197,PO,BO1,Ver. Chr. Onderw. Ref. Gr.slag,2012,,166.470,10.000,176.470,,30.092,,466.153,496.245,672.715,520.997,93.689,,58.029,672.715
5249,1,2013,78197,Ver. voor Christelijk Onderw. op Reformatorische Grondslag,8245,1,128,1,131.3,1.0,0.0,0.0,0,0,0,0,0,0,,8.5,1.0,5.8,0.0,1.7,0.0,22.0,,3.8,2.0,0.0,0.0,0.0,0.0,65.6,34.4,0.0,0.0,0.0,0.0,,,,,,,5.82,16614.72,2857.22,78197,PO,BO1,Ver. Chr. Onderw. Ref. Gr.slag,2013,,155.055,3.333,158.388,,31.918,,483.497,515.415,673.803,542.208,89.342,,42.253,673.803
5250,1,2014,78197,Ver. voor Christelijk Onderw. op Reformatorische Grondslag,8245,1,129,1,134.4,1.0,0.0,0.0,0,0,0,0,0,0,,10.1,1.0,8.1,0.0,1.1,0.0,16.0,,7.1,1.0,0.0,0.0,0.0,0.0,87.6,12.4,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,8.07,22261.14,2756.9,78197,PO,BO1,Ver. Chr. Onderw. Ref. Gr.slag,2014,,154.073,8.300,162.373,,57.308,,482.348,539.656,702.029,536.242,95.765,,70.022,702.029
5251,1,2015,78197,Ver. voor Christelijk Onderw. op Reformatorische Grondslag,8245,1,130,1,131.8,1.0,0.0,0.0,0,0,0,0,0,0,,9.7,1.0,7.6,0.0,1.1,0.0,17.1,,6.6,1.0,0.0,0.0,0.0,0.0,86.9,13.1,0.0,0.0,0.0,0.0,,,,,,,7.61,21368.21,2807.73,78197,PO,BO1,Ver. Chr. Onderw. Ref. Gr.slag,2015,,139.906,8.725,148.631,,57.873,0,487.869,545.742,694.373,515.197,119.128,,60.048,694.373
5252,1,2016,78197,Ver. voor Christelijk Onderw. op Reformatorische Grondslag,8245,1,125,1,127.1,1.0,0.0,0.0,0,0,0,0,0,0,,8.4,1.0,6.4,0.0,1.1,0.0,19.7,,6.4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.35,18280.86,2877.56,78197,PO,BO1,Ver. Chr. Onderw. Ref. Gr.slag,2016,,190.429,4.150,194.579,,55.698,0,454.943,510.641,705.220,510.451,141.623,,53.146,705.220
5253,1,2012,78222,"Stichting Scala, stg. voor kath., openb./a.b.o.",5154,0,3666,3,3871.8,1.1,0.0,0.0,0,0,0,0,0,0,,192.8,16.3,162.3,0.0,14.2,0.0,22.6,,136.0,26.3,0.0,0.0,0.0,0.0,83.8,16.2,0.0,0.0,0.0,0.0,,,,,,,162.31,509693.83,3140.3,78222,PO,BO5,Stichting Scala,2012,,2.543.191,,2.543.191,,1.141.213,,2.546.301,3.687.514,6.230.705,1.490.849,2.542.884,,2.196.972,6.230.705
5254,1,2013,78222,"Stichting Scala, stg. voor kath., openb./a.b.o.",5154,0,3736,3,3917.2,1.0,0.0,0.0,0,0,0,0,0,0,,204.4,11.2,176.7,0.0,16.5,0.0,21.1,,147.1,28.6,1.0,0.0,0.0,0.0,83.3,16.2,0.6,0.0,0.0,0.0,,,,,,,176.67,556514.12,3150.02,78222,PO,BO5,Stichting Scala,2013,,2.438.409,,2.438.409,,1.205.145,,2.437.249,3.642.394,6.080.803,1.904.083,2.104.114,73.845,1.998.761,6.080.803
5255,1,2014,78222,"Stichting Scala, stg. voor kath., openb./a.b.o.",5154,0,3686,3,3857.3,1.0,0.0,0.0,0,0,0,0,0,0,,199.3,10.2,171.0,0.0,18.0,0.0,21.6,,140.5,29.5,1.0,0.0,0.0,0.0,82.2,17.2,0.6,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,170.96,550529.06,3220.21,78222,PO,BO5,Stichting Scala,2014,,2.233.735,,2.233.735,,1.506.842,,2.051.246,3.558.088,5.791.823,2.023.872,1.924.277,66.926,1.776.748,5.791.823
5256,1,2015,78222,"Stichting Scala, stg. voor kath., openb./a.b.o.",5154,0,3634,3,3801.4,1.0,0.0,0.0,0,0,0,0,0,0,,199.7,10.4,164.9,0.0,24.3,0.0,22.0,,129.2,34.8,1.0,0.0,0.0,0.0,78.3,21.1,0.6,0.0,0.0,0.0,,,,,,,164.93,542374.94,3288.47,78222,PO,BO5,Stichting Scala,2015,,2.071.118,,2.071.118,,1.165.520,,3.413.841,4.579.361,6.650.479,2.251.967,2.064.741,11.512,2.322.259,6.650.479
5257,1,2016,78222,"Stichting Scala, stg. voor kath., openb./a.b.o.",5154,0,3619,3,3775.6,1.0,0.0,0.0,0,0,0,0,0,0,,203.2,10.5,167.6,0.0,25.0,0.0,21.6,,127.9,38.7,1.0,0.0,0.0,0.0,76.3,23.1,0.6,0.0,0.0,0.0,,,,,,,167.63,570292.73,3402.04,78222,PO,BO5,Stichting Scala,2016,,1.907.550,25.950,1.933.500,,1.080.569,,3.977.388,5.057.957,6.991.457,2.255.605,2.400.644,0,2.335.206,6.991.455
5258,1,2012,78782,"Octant, stichting voor christelijk basisonderwijs",2632,0,2936,3,3017.9,1.0,0.0,0.0,0,0,0,0,0,0,,162.1,13.4,137.3,0.0,11.4,0.0,21.4,,116.3,21.1,0.0,0.0,0.0,0.0,84.7,15.3,0.0,0.0,0.0,0.0,,,,,,,137.31,397418.29,2894.36,78782,PO,BO4,"Octant, stg. v. chr. basisond.",2012,,1.259.465,357.617,1.617.082,,857.005,,2.656.128,3.513.133,5.130.215,2.534.022,807.893,271.144,1.517.154,5.130.213
5259,1,2013,78782,"Octant, stichting voor christelijk basisonderwijs",2632,0,2865,3,2942.4,1.0,0.0,0.0,0,0,0,0,0,0,,174.2,15.4,143.8,0.0,15.1,0.0,19.9,,120.6,23.2,0.0,0.0,0.0,0.0,83.8,16.2,0.0,0.0,0.0,0.0,,,,,,,143.79,418057.33,2907.48,78782,PO,BO4,"Octant, stg. v. chr. basisond.",2013,,1.188.421,135.077,1.323.498,,853.169,,3.949.224,4.802.393,6.125.891,3.861.028,931.283,,1.333.580,6.125.891
5260,1,2014,78782,"Octant, stichting voor christelijk basisonderwijs",2632,0,2797,3,2863.3,1.0,0.0,0.0,0,0,0,0,0,0,,169.3,16.0,139.3,0.0,14.0,0.0,20.1,,108.0,31.3,0.0,0.0,0.0,0.0,77.5,22.5,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,139.34,415539.98,2982.25,78782,PO,BO4,"Octant, stg. v. chr. basisond.",2014,,1.267.752,660.358,1.928.110,,963.959,,3.452.050,4.416.009,6.344.119,4.121.833,841.252,,1.381.034,6.344.119
5261,1,2015,78782,"Octant, stichting voor christelijk basisonderwijs",2632,0,2768,3,2832.8,1.0,0.0,0.0,0,0,0,0,0,0,,163.9,14.3,136.3,0.0,13.3,0.0,20.3,,99.3,37.1,0.0,0.0,0.0,0.0,72.8,27.2,0.0,0.0,0.0,0.0,,,,,,,136.33,414274.51,3038.85,78782,PO,BO4,"Octant, stg. v. chr. basisond.",2015,,1.574.768,612.107,2.186.875,,1.418.627,,3.983.203,5.401.830,7.588.705,4.861.881,1.043.853,,1.682.971,7.588.705
5262,1,2016,78782,"Octant, stichting voor christelijk basisonderwijs",2632,0,2701,3,2763.7,1.0,0.0,0.0,0,0,0,0,0,0,,165.4,14.5,136.7,0.0,14.2,0.0,19.8,,96.0,40.7,0.0,0.0,0.0,0.0,70.2,29.8,0.0,0.0,0.0,0.0,,,,,,,136.73,434628.39,3178.83,78782,PO,BO4,"Octant, stg. v. chr. basisond.",2016,,1.884.721,615.068,2.499.789,,1.308.107,,4.618.872,5.926.979,8.426.768,5.058.181,1.233.288,,2.135.299,8.426.768
5263,1,2012,78912,St. Ver. Schol. J.A.Alberdingk Thijm Primair Onderwijs,1213,0,2942,3,3092.9,1.1,0.0,0.0,0,0,0,0,0,0,,183.1,16.6,151.0,0.0,15.5,0.0,19.5,,127.6,23.0,0.4,0.0,0.0,0.0,84.5,15.2,0.2,0.0,0.0,0.0,,,,,,,148.13,449928.56,3037.41,78912,PO,BO5,St. J.A. Alberdingk Thijm P.O.,2012,,863.839,,863.839,,1.472.738,,1.998.384,3.471.122,4.334.961,1.110.588,1.374.450,,1.849.923,4.334.961
5264,2,2012,78912,St. Ver. Schol. J.A.Alberdingk Thijm Primair Onderwijs,1213,0,86,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,16.0,1.0,8.8,0.0,6.2,0.0,9.8,,0.0,8.3,0.4,0.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,,,,,,,8.06,26119.19,3241.6,78912,PO,BO5,St. J.A. Alberdingk Thijm P.O.,2012,,863.839,,863.839,,1.472.738,,1.998.384,3.471.122,4.334.961,1.110.588,1.374.450,,1.849.923,4.334.961
5265,1,2013,78912,St. Ver. Schol. J.A.Alberdingk Thijm Primair Onderwijs,1213,0,2968,3,3103.0,1.0,0.0,0.0,0,0,0,0,0,0,,184.3,15.4,156.0,0.0,12.8,0.0,19.0,,123.0,32.7,0.4,0.0,0.0,0.0,78.8,21.0,0.2,0.0,0.0,0.0,,,,,,,156.04,475754.69,3048.89,78912,PO,BO5,St. J.A. Alberdingk Thijm P.O.,2013,,747.998,,747.998,,1.590.972,,3.172.381,4.763.353,5.511.351,1.889.768,1.395.612,,2.225.971,5.511.351
5266,2,2013,78912,St. Ver. Schol. J.A.Alberdingk Thijm Primair Onderwijs,1213,0,85,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,14.6,1.0,8.6,0.0,5.0,0.0,9.9,,0.0,8.1,0.4,0.0,0.0,0.0,0.0,94.9,5.1,0.0,0.0,0.0,,,,,,,8.58,28466.09,3319.0,78912,PO,BO5,St. J.A. Alberdingk Thijm P.O.,2013,,747.998,,747.998,,1.590.972,,3.172.381,4.763.353,5.511.351,1.889.768,1.395.612,,2.225.971,5.511.351
5267,1,2014,78912,St. Ver. Schol. J.A.Alberdingk Thijm Primair Onderwijs,1213,0,2957,3,3078.5,1.0,0.0,0.0,0,0,0,0,0,0,,192.2,17.5,162.2,0.9,11.6,0.0,18.2,,126.5,34.9,0.8,0.0,0.0,0.0,78.0,21.5,0.5,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,162.17,493985.46,3046.17,78912,PO,BO5,St. J.A. Alberdingk Thijm P.O.,2014,,619.384,,619.384,,1.209.690,,3.310.227,4.519.917,5.139.301,1.813.640,1.566.527,,1.759.134,5.139.301
5268,2,2014,78912,St. Ver. Schol. J.A.Alberdingk Thijm Primair Onderwijs,1213,0,90,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,15.8,1.0,9.2,0.0,5.6,0.0,9.7,,0.5,8.3,0.4,0.0,0.0,0.0,5.0,90.3,4.7,0.0,0.0,0.0,0.0,86.0,14.0,0.0,0.0,0.0,9.24,30742.26,3327.08,78912,PO,BO5,St. J.A. Alberdingk Thijm P.O.,2014,,619.384,,619.384,,1.209.690,,3.310.227,4.519.917,5.139.301,1.813.640,1.566.527,,1.759.134,5.139.301
5269,1,2015,78912,St. Ver. Schol. J.A.Alberdingk Thijm Primair Onderwijs,1213,0,2964,3,3077.1,1.0,0.0,0.0,0,0,0,0,0,0,,197.9,17.2,169.5,0.3,10.9,0.0,17.5,,122.0,46.4,1.1,0.0,0.0,0.0,72.0,27.4,0.6,0.0,0.0,0.0,,,,,,,169.51,527319.91,3110.8,78912,PO,BO5,St. J.A. Alberdingk Thijm P.O.,2015,,1.057.073,,1.057.073,,551.582,,3.070.148,3.621.730,4.678.803,1.874.444,1.217.683,,1.586.676,4.678.803
5270,2,2015,78912,St. Ver. Schol. J.A.Alberdingk Thijm Primair Onderwijs,1213,0,93,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,15.8,0.8,10.1,0.0,4.9,0.0,9.2,,0.7,9.4,0.0,0.0,0.0,0.0,6.7,93.3,0.0,0.0,0.0,0.0,,,,,,,10.12,33529.32,3311.9,78912,PO,BO5,St. J.A. Alberdingk Thijm P.O.,2015,,1.057.073,,1.057.073,,551.582,,3.070.148,3.621.730,4.678.803,1.874.444,1.217.683,,1.586.676,4.678.803
5271,1,2016,78912,St. Ver. Schol. J.A.Alberdingk Thijm Primair Onderwijs,1213,0,3069,3,3181.8,1.0,0.0,0.0,0,0,0,0,0,0,,205.9,14.8,178.1,0.0,13.1,0.0,17.2,,124.0,51.0,1.1,0.0,0.0,2.0,69.6,28.6,0.6,0.0,0.0,1.1,,,,,,,178.05,579249.4,3253.26,78912,PO,BO5,St. J.A. Alberdingk Thijm P.O.,2016,,1.112.904,,1.112.904,,1.137.121,,2.648.373,3.785.494,4.898.398,1.668.333,1.544.839,,1.685.226,4.898.398
5272,2,2016,78912,St. Ver. Schol. J.A.Alberdingk Thijm Primair Onderwijs,1213,0,93,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,17.9,0.4,11.6,0.0,5.8,0.0,8.0,,0.0,10.6,1.1,0.0,0.0,0.0,0.0,90.8,9.2,0.0,0.0,0.0,,,,,,,11.63,40916.75,3516.94,78912,PO,BO5,St. J.A. Alberdingk Thijm P.O.,2016,,1.112.904,,1.112.904,,1.137.121,,2.648.373,3.785.494,4.898.398,1.668.333,1.544.839,,1.685.226,4.898.398
5273,1,2012,79003,"Stichting Het Zonnewiel, Vrijeschool De Bilt",3731,1,169,1,171.7,1.0,0.0,0.0,0,0,0,0,0,0,,13.1,0.0,11.9,0.0,1.2,0.0,14.2,,11.9,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.93,36051.36,3022.74,79003,PO,BO1,Stichting Het Zonnewiel,2012,,48.836,1.088,49.924,,45.603,,28.416,74.019,123.943,-47.660,64.163,4.000,103.440,123.943
5274,1,2013,79003,"Stichting Het Zonnewiel, Vrijeschool De Bilt",3731,1,175,1,178.6,1.0,0.0,0.0,0,0,0,0,0,0,,11.2,0.0,10.6,0.0,0.6,0.0,16.5,,10.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.61,32496.75,3062.55,79003,PO,BO1,Stichting Het Zonnewiel,2013,,37.176,1.088,38.264,,47.440,,66.904,114.344,152.608,-10.625,70.599,,92.634,152.608
5275,1,2014,79003,"Stichting Het Zonnewiel, Vrijeschool De Bilt",3731,1,176,1,178.4,1.0,0.0,0.0,0,0,0,0,0,0,,12.8,0.7,11.1,0.0,1.0,0.0,15.8,,11.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,11.11,33550.55,3020.07,79003,PO,BO1,Stichting Het Zonnewiel,2014,,40.881,1.088,41.969,,54.156,,60.731,114.887,156.856,12.546,67.449,,76.861,156.856
5276,1,2015,79003,"Stichting Het Zonnewiel, Vrijeschool De Bilt",3731,1,194,1,195.2,1.0,0.0,0.0,0,0,0,0,0,0,,12.3,1.5,9.8,0.0,1.0,0.0,19.9,,9.2,0.6,0.0,0.0,0.0,0.0,93.8,6.2,0.0,0.0,0.0,0.0,,,,,,,9.77,31145.19,3187.61,79003,PO,BO1,Stichting Het Zonnewiel,2015,,44.025,1.088,45.113,,67.313,,39.476,106.789,151.902,2.682,57.624,,91.596,151.902
5277,1,2016,79003,"Stichting Het Zonnewiel, Vrijeschool De Bilt",3731,1,197,1,197.0,1.0,0.0,0.0,0,0,0,0,0,0,,12.2,1.2,9.8,0.0,1.3,0.0,20.2,,7.6,2.2,0.0,0.0,0.0,0.0,77.9,22.1,0.0,0.0,0.0,0.0,,,,,,,9.77,32748.44,3351.22,79003,PO,BO1,Stichting Het Zonnewiel,2016,,63.190,1.090,64.280,,63.590,,69.880,133.470,197.750,26.050,63.720,17.380,90.600,197.750
5278,1,2012,79016,Montessori Vereniging Haarlemmermeer,2131,0,686,2,698.6,1.0,0.0,0.0,0,0,0,0,0,0,,41.3,2.0,38.2,0.0,1.1,0.0,17.9,,26.7,11.6,0.0,0.0,0.0,0.0,69.7,30.3,0.0,0.0,0.0,0.0,,,,,,,27.05,77259.41,2856.04,79016,PO,BO2,Montessori Ver. Haarlemmermeer,2012,,238.615,,238.615,,257.616,,997.264,1.254.880,1.493.495,833.255,346.478,,313.762,1.493.495
5279,1,2013,79016,Montessori Vereniging Haarlemmermeer,2131,0,663,2,678.0,1.0,0.0,0.0,0,0,0,0,0,0,,41.3,2.0,38.3,0.0,1.1,0.0,17.3,,26.3,12.0,0.0,0.0,0.0,0.0,68.8,31.2,0.0,0.0,0.0,0.0,,,,,,,38.28,116521.56,3044.09,79016,PO,BO2,Montessori Ver. Haarlemmermeer,2013,,274.006,,274.006,,218.475,,1.286.395,1.504.870,1.778.876,1.254.642,155.562,,368.672,1.778.876
5280,1,2014,79016,Montessori Vereniging Haarlemmermeer,2131,0,609,2,615.6,1.0,0.0,0.0,0,0,0,0,0,0,,41.1,1.9,38.0,0.0,1.2,0.0,16.0,,24.3,13.7,0.0,0.0,0.0,0.0,63.9,36.1,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,37.99,117113.6,3082.66,79016,PO,BO2,Montessori Ver. Haarlemmermeer,2014,,318.054,,318.054,,247.778,,932.806,1.180.584,1.498.638,1.023.719,181.410,,293.509,1.498.638
5281,1,2015,79016,Montessori Vereniging Haarlemmermeer,2131,0,559,2,562.9,1.0,0.0,0.0,0,0,0,0,0,0,,37.1,1.9,33.8,0.0,1.4,0.0,16.5,,21.3,12.5,0.0,0.0,0.0,0.0,63.1,36.9,0.0,0.0,0.0,0.0,,,,,,,33.83,108043.42,3193.81,79016,PO,BO2,Montessori Ver. Haarlemmermeer,2015,,277.822,,277.822,,262.844,,997.035,1.259.879,1.537.701,925.360,285.514,,326.827,1.537.701
5282,1,2016,79016,Montessori Vereniging Haarlemmermeer,2131,0,505,2,506.5,1.0,0.0,0.0,0,0,0,0,0,0,,32.2,2.8,27.6,0.4,1.3,0.0,18.3,,18.4,9.2,0.0,0.0,0.0,0.0,66.8,33.2,0.0,0.0,0.0,0.0,,,,,,,27.63,90960.78,3292.13,79016,PO,BO2,Montessori Ver. Haarlemmermeer,2016,,228.635,,228.635,,212.088,,1.108.423,1.320.511,1.549.146,899.820,375.928,,273.399,1.549.147
5283,1,2014,79536,Stg. Atrium Katholiek Primair Onderwijs in Langedijk e.o.,1723,0,1495,2,1538.5,1.0,0.0,0.0,0,0,0,0,0,0,,83.4,10.4,66.2,0.0,6.8,0.0,22.6,,51.5,14.7,0.0,0.0,0.0,0.0,77.8,22.2,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,66.24,208203.02,3143.13,79536,PO,BO4,Stg. Atrium Kath. Pr. Onderw.,2014,,573.231,246.452,819.683,,634.021,,3.216.947,3.850.968,4.670.651,2.935.200,899.907,,835.544,4.670.651
5284,1,2015,79536,Stg. Atrium Katholiek Primair Onderwijs in Langedijk e.o.,1723,0,1364,2,1402.1,1.0,0.0,0.0,0,0,0,0,0,0,,76.6,7.6,62.2,0.0,6.8,0.0,21.9,,48.4,13.8,0.0,0.0,0.0,0.0,77.9,22.1,0.0,0.0,0.0,0.0,,,,,,,62.17,198969.32,3200.28,79536,PO,BO4,Stg. Atrium Kath. Pr. Onderw.,2015,,540.628,201.638,742.266,,643.765,,3.147.519,3.791.284,4.533.550,2.841.108,764.402,,928.040,4.533.550
5285,1,2016,79536,Stg. Atrium Katholiek Primair Onderwijs in Langedijk e.o.,1723,0,1249,2,1287.7,1.0,0.0,0.0,0,0,0,0,0,0,,82.1,6.7,65.3,0.0,10.1,0.0,19.1,,47.4,17.9,0.0,0.0,0.0,0.0,72.6,27.4,0.0,0.0,0.0,0.0,,,,,,,65.27,213099.08,3264.95,79536,PO,BO4,Stg. Atrium Kath. Pr. Onderw.,2016,,614.782,188.612,803.394,,710.368,,3.350.227,4.060.595,4.863.989,2.956.589,780.583,,1.126.817,4.863.989
5286,1,2012,79796,Stichting Neutraal Bijzonder Montessori Onderwijs Purmerend,1447,1,246,1,248.4,1.0,0.0,0.0,0,0,0,0,0,0,,14.2,3.0,10.2,0.0,1.0,0.0,24.1,,10.2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.58,31358.04,3274.0,79796,PO,BO1,Stg. Montessori Ond. Purmerend,2012,,95.735,,95.735,,89.154,,142.394,231.548,327.283,66.557,114.167,,146.559,327.283
5287,1,2013,79796,Stichting Neutraal Bijzonder Montessori Onderwijs Purmerend,1447,1,241,1,244.0,1.0,0.0,0.0,0,0,0,0,0,0,,12.6,3.0,9.6,0.0,0.0,0.0,25.1,,9.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.59,31395.04,3274.0,79796,PO,BO1,Stg. Montessori Ond. Purmerend,2013,,76.838,,76.838,,120.112,,197.341,317.453,394.291,111.986,150.177,,132.128,394.291
5288,1,2014,79796,Stichting Neutraal Bijzonder Montessori Onderwijs Purmerend,1447,1,231,1,234.9,1.0,0.0,0.0,0,0,0,0,0,0,,11.2,3.0,8.2,0.0,0.0,0.0,28.1,,4.1,4.1,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,8.22,28201.83,3429.42,79796,PO,BO1,Stg. Montessori Ond. Purmerend,2014,,123.501,,123.501,,80.798,,177.813,258.611,382.112,156.596,68.412,,157.104,382.112
5289,1,2015,79796,Stichting Neutraal Bijzonder Montessori Onderwijs Purmerend,1447,1,221,1,222.5,1.0,0.0,0.0,0,0,0,0,0,0,,11.6,2.9,8.7,0.0,0.1,0.0,25.5,,4.5,4.1,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,,,,,,,8.66,29266.18,3381.3,79796,PO,BO1,Stg. Montessori Ond. Purmerend,2015,,152.833,24.300,177.133,,86.110,,289.825,375.935,553.068,262.005,83.801,,207.260,553.066
5290,1,2016,79796,Stichting Neutraal Bijzonder Montessori Onderwijs Purmerend,1447,1,216,1,217.2,1.0,0.0,0.0,0,0,0,0,0,0,,12.3,2.4,9.7,0.0,0.2,0.0,22.3,,4.6,5.1,0.0,0.0,0.0,0.0,47.3,52.7,0.0,0.0,0.0,0.0,,,,,,,9.69,34136.32,3522.33,79796,PO,BO1,Stg. Montessori Ond. Purmerend,2016,,166.314,22.050,188.364,,87.624,,411.292,498.916,687.280,350.133,75.046,,262.101,687.280
5291,1,2012,79835,Vereniging voor Montessori- Onderwijs te Leusden,3831,1,226,1,226.0,1.0,0.0,0.0,0,0,0,0,0,0,,13.0,1.8,10.8,0.0,0.4,0.0,21.0,,7.8,2.9,0.0,0.0,0.0,0.0,72.8,27.2,0.0,0.0,0.0,0.0,,,,,,,10.75,34614.31,3219.28,79835,PO,BO1,Ver. Montess.-Onderw. Leusden,2012,,88.753,,88.753,,82.977,,395.475,478.452,567.205,357.856,105.240,,104.109,567.205
5292,1,2013,79835,Vereniging voor Montessori- Onderwijs te Leusden,3831,1,227,1,227.0,1.0,0.0,0.0,0,0,0,0,0,0,,12.8,1.7,10.7,0.0,0.4,0.0,21.2,,7.9,2.8,0.0,0.0,0.0,0.0,73.4,26.6,0.0,0.0,0.0,0.0,,,,,,,10.71,34617.83,3232.26,79835,PO,BO1,Ver. Montess.-Onderw. Leusden,2013,,82.244,,82.244,,69.248,,430.816,500.064,582.308,384.133,112.743,,85.432,582.308
5293,1,2014,79835,Vereniging voor Montessori- Onderwijs te Leusden,3831,1,225,1,225.0,1.0,0.0,0.0,0,0,0,0,0,0,,12.7,1.7,10.7,0.0,0.3,0.0,21.1,,5.0,5.7,0.0,0.0,0.0,0.0,46.6,53.4,0.0,0.0,0.0,0.0,58.0,40.0,2.0,0.0,0.0,0.0,10.67,35494.07,3326.34,79835,PO,BO1,Ver. Montess.-Onderw. Leusden,2014,,71.145,,71.145,,75.308,,481.964,557.272,628.417,403.350,139.380,,85.687,628.417
5294,1,2015,79835,Vereniging voor Montessori- Onderwijs te Leusden,3831,1,225,1,225.0,1.0,0.0,0.0,0,0,0,0,0,0,,12.7,1.7,10.6,0.0,0.4,0.0,21.2,,5.1,5.6,0.0,0.0,0.0,0.0,47.6,52.4,0.0,0.0,0.0,0.0,,,,,,,10.63,35510.72,3339.36,79835,PO,BO1,Ver. Montess.-Onderw. Leusden,2015,,63.702,,63.702,,72.620,,567.888,640.508,704.210,422.625,198.472,,83.113,704.210
5295,1,2016,79835,Vereniging voor Montessori- Onderwijs te Leusden,3831,1,233,1,233.0,1.0,0.0,0.0,0,0,0,0,0,0,,12.7,1.7,10.3,0.0,0.7,0.0,22.6,,5.1,5.2,0.0,0.0,0.0,0.0,49.2,50.8,0.0,0.0,0.0,0.0,,,,,,,10.3,35721.3,3468.96,79835,PO,BO1,Ver. Montess.-Onderw. Leusden,2016,,85.843,,85.843,,75.714,,606.468,682.182,768.025,453.889,226.446,,87.690,768.025
